"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Austria","2013","450490","Articles of agglomerated cork","Import","2679840","238575","Weight in kilograms","238575"
"Austria","2013","450490","Articles of agglomerated cork","Export","532146","62856","Weight in kilograms","62856"
"Austria","2012","450110","Natural cork, raw or simply prepared","Import","454244","35212","Weight in kilograms","35212"
"Austria","2012","450190","Waste cork, crushed, granulated or ground","Import","688217","324507","Weight in kilograms","324507"
"Austria","2012","450190","Waste cork, crushed, granulated or ground","Export","101975","21013","Weight in kilograms","21013"
"Austria","2012","450200","Natural cork, debacked, roughly squared, in blocks et","Import","41559","1770","Weight in kilograms","1770"
"Austria","2012","450200","Natural cork, debacked, roughly squared, in blocks et","Export","10304","1448","Weight in kilograms","1448"
"Austria","2012","450310","Corks and stoppers, natural cork","Import","5003482","123114","Weight in kilograms","123114"
"Austria","2012","450310","Corks and stoppers, natural cork","Export","2610683","51317","Weight in kilograms","51317"
"Austria","2012","450390","Natural cork articles other than corks or stoppers","Import","607279","61364","Weight in kilograms","61364"
"Austria","2012","450390","Natural cork articles other than corks or stoppers","Export","287037","12177","Weight in kilograms","12177"
"Austria","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","16002564","7701826","Weight in kilograms","7701826"
"Austria","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","7339552","1945356","Weight in kilograms","1945356"
"Austria","2012","450490","Articles of agglomerated cork","Import","1462796","135449","Weight in kilograms","135449"
"Austria","2012","450490","Articles of agglomerated cork","Export","394976","42677","Weight in kilograms","42677"
"Austria","2011","450110","Natural cork, raw or simply prepared","Import","279806","15552","Weight in kilograms","15552"
"Austria","2011","450110","Natural cork, raw or simply prepared","Export","1736","201","Weight in kilograms","201"
"Austria","2011","450190","Waste cork, crushed, granulated or ground","Import","741381","336500","Weight in kilograms","336500"
"Austria","2011","450190","Waste cork, crushed, granulated or ground","Export","89769","20217","Weight in kilograms","20217"
"Austria","2011","450200","Natural cork, debacked, roughly squared, in blocks et","Import","113390","9000","Weight in kilograms","9000"
"Austria","2011","450200","Natural cork, debacked, roughly squared, in blocks et","Export","15486","1761","Weight in kilograms","1761"
"Austria","2011","450310","Corks and stoppers, natural cork","Import","4855985","124646","Weight in kilograms","124646"
"Austria","2011","450310","Corks and stoppers, natural cork","Export","3193778","71124","Weight in kilograms","71124"
"Austria","2011","450390","Natural cork articles other than corks or stoppers","Import","349922","37373","Weight in kilograms","37373"
"Austria","2011","450390","Natural cork articles other than corks or stoppers","Export","311362","18425","Weight in kilograms","18425"
"Austria","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","15368850","6770780","Weight in kilograms","6770780"
"Austria","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","8733421","2520599","Weight in kilograms","2520599"
"Austria","2011","450490","Articles of agglomerated cork","Import","1475314","145004","Weight in kilograms","145004"
"Austria","2011","450490","Articles of agglomerated cork","Export","378722","32030","Weight in kilograms","32030"
"Austria","2010","450110","Natural cork, raw or simply prepared","Export","189","","No Quantity",""
"Austria","2010","450110","Natural cork, raw or simply prepared","Import","203457","16635","Weight in kilograms","16635"
"Austria","2010","450190","Waste cork, crushed, granulated or ground","Import","184606","138700","Weight in kilograms","138700"
"Austria","2010","450190","Waste cork, crushed, granulated or ground","Export","101844","25400","Weight in kilograms","25400"
"Austria","2010","450200","Natural cork, debacked, roughly squared, in blocks et","Import","109273","10839","Weight in kilograms","10839"
"Austria","2010","450200","Natural cork, debacked, roughly squared, in blocks et","Export","13252","628","Weight in kilograms","628"
"Austria","2010","450310","Corks and stoppers, natural cork","Import","4937035","171086","Weight in kilograms","171086"
"Austria","2010","450310","Corks and stoppers, natural cork","Export","3018513","59448","Weight in kilograms","59448"
"Austria","2010","450390","Natural cork articles other than corks or stoppers","Import","572818","76355","Weight in kilograms","76355"
"Austria","2010","450390","Natural cork articles other than corks or stoppers","Export","234479","10810","Weight in kilograms","10810"
"Austria","2010","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","16590534","7636925","Weight in kilograms","7636925"
"Austria","2010","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","7823340","2556398","Weight in kilograms","2556398"
"Austria","2010","450490","Articles of agglomerated cork","Import","1303291","119992","Weight in kilograms","119992"
"Austria","2010","450490","Articles of agglomerated cork","Export","290716","27465","Weight in kilograms","27465"
"Austria","2009","450110","Natural cork, raw or simply prepared","Import","132422","8000","Weight in kilograms","8000"
"Austria","2009","450190","Waste cork, crushed, granulated or ground","Import","199573","158700","Weight in kilograms","158700"
"Austria","2009","450190","Waste cork, crushed, granulated or ground","Export","168905","25073","Weight in kilograms","25073"
"Austria","2009","450200","Natural cork, debacked, roughly squared, in blocks et","Import","28420","4200","Weight in kilograms","4200"
"Austria","2009","450200","Natural cork, debacked, roughly squared, in blocks et","Export","4032","828","Weight in kilograms","828"
"Austria","2009","450310","Corks and stoppers, natural cork","Import","6832198","179776","Weight in kilograms","179776"
"Austria","2009","450310","Corks and stoppers, natural cork","Export","3572250","66042","Weight in kilograms","66042"
"Austria","2009","450390","Natural cork articles other than corks or stoppers","Import","603918","58646","Weight in kilograms","58646"
"Austria","2009","450390","Natural cork articles other than corks or stoppers","Export","182137","6811","Weight in kilograms","6811"
"Austria","2009","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","18290038","6598201","Weight in kilograms","6598201"
"Austria","2009","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","9578425","3090723","Weight in kilograms","3090723"
"Austria","2009","450490","Articles of agglomerated cork","Import","1706244","117384","Weight in kilograms","117384"
"Austria","2009","450490","Articles of agglomerated cork","Export","244351","20551","Weight in kilograms","20551"
"Austria","2008","450110","Natural cork, raw or simply prepared","Import","317698","109300","Weight in kilograms","109300"
"Austria","2008","450110","Natural cork, raw or simply prepared","Export","16474","3000","Weight in kilograms","3000"
"Austria","2008","450190","Waste cork, crushed, granulated or ground","Import","229404","125785","Weight in kilograms","125785"
"Austria","2008","450190","Waste cork, crushed, granulated or ground","Export","132318","33313","Weight in kilograms","33313"
"Austria","2008","450200","Natural cork, debacked, roughly squared, in blocks et","Import","167541","5700","Weight in kilograms","5700"
"Austria","2008","450200","Natural cork, debacked, roughly squared, in blocks et","Export","185839","24773","Weight in kilograms","24773"
"Austria","2008","450310","Corks and stoppers, natural cork","Import","8460512","187896","Weight in kilograms","187896"
"Austria","2008","450310","Corks and stoppers, natural cork","Export","4405153","83511","Weight in kilograms","83511"
"Austria","2008","450390","Natural cork articles other than corks or stoppers","Import","709796","49472","Weight in kilograms","49472"
"Austria","2008","450390","Natural cork articles other than corks or stoppers","Export","127090","7866","Weight in kilograms","7866"
"Austria","2008","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","18510549","5912076","Weight in kilograms","5912076"
"Austria","2008","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","12085703","3604667","Weight in kilograms","3604667"
"Austria","2008","450490","Articles of agglomerated cork","Import","1318865","102295","Weight in kilograms","102295"
"Austria","2008","450490","Articles of agglomerated cork","Export","310163","13217","Weight in kilograms","13217"
"Austria","2007","450110","Natural cork, raw or simply prepared","Import","185496","100073","Weight in kilograms","100073"
"Austria","2007","450110","Natural cork, raw or simply prepared","Export","13090","3400","Weight in kilograms","3400"
"Austria","2007","450190","Waste cork, crushed, granulated or ground","Import","248553","135434","Weight in kilograms","135434"
"Austria","2007","450190","Waste cork, crushed, granulated or ground","Export","89667","25417","Weight in kilograms","25417"
"Austria","2007","450200","Natural cork, debacked, roughly squared, in blocks et","Import","181103","79600","Weight in kilograms","79600"
"Austria","2007","450200","Natural cork, debacked, roughly squared, in blocks et","Export","93936","23702","Weight in kilograms","23702"
"Austria","2007","450310","Corks and stoppers, natural cork","Import","10128970","248003","Weight in kilograms","248003"
"Austria","2007","450310","Corks and stoppers, natural cork","Export","4982009","137779","Weight in kilograms","137779"
"Austria","2007","450390","Natural cork articles other than corks or stoppers","Import","569394","48781","Weight in kilograms","48781"
"Austria","2007","450390","Natural cork articles other than corks or stoppers","Export","213385","9691","Weight in kilograms","9691"
"Austria","2007","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","19458771","6453025","Weight in kilograms","6453025"
"Austria","2007","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","13023630","4122325","Weight in kilograms","4122325"
"Austria","2007","450490","Articles of agglomerated cork","Import","1148185","137161","Weight in kilograms","137161"
"Austria","2007","450490","Articles of agglomerated cork","Export","240714","23485","Weight in kilograms","23485"
"Austria","2006","450110","Natural cork, raw or simply prepared","Import","140262","66820","Weight in kilograms","66820"
"Austria","2006","450110","Natural cork, raw or simply prepared","Export","19829","5300","Weight in kilograms","5300"
"Austria","2006","450190","Waste cork, crushed, granulated or ground","Import","146556","74388","Weight in kilograms","74388"
"Austria","2006","450190","Waste cork, crushed, granulated or ground","Export","74710","24324","Weight in kilograms","24324"
"Austria","2006","450200","Natural cork, debacked, roughly squared, in blocks et","Import","125211","59500","Weight in kilograms","59500"
"Austria","2006","450200","Natural cork, debacked, roughly squared, in blocks et","Export","11980","2617","Weight in kilograms","2617"
"Austria","2006","450310","Corks and stoppers, natural cork","Import","8016346","215901","Weight in kilograms","215901"
"Austria","2006","450310","Corks and stoppers, natural cork","Export","2592757","81480","Weight in kilograms","81480"
"Austria","2006","450390","Natural cork articles other than corks or stoppers","Import","432173","37717","Weight in kilograms","37717"
"Austria","2006","450390","Natural cork articles other than corks or stoppers","Export","117012","8123","Weight in kilograms","8123"
"Austria","2006","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","17059972","5944483","Weight in kilograms","5944483"
"Austria","2006","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","11586043","4173804","Weight in kilograms","4173804"
"Austria","2006","450490","Articles of agglomerated cork","Import","1681456","168729","Weight in kilograms","168729"
"Austria","2006","450490","Articles of agglomerated cork","Export","271640","36436","Weight in kilograms","36436"
"Austria","2005","450110","Natural cork, raw or simply prepared","Import","69668","33275","Weight in kilograms","33275"
"Austria","2005","450110","Natural cork, raw or simply prepared","Export","1105","200","Weight in kilograms","200"
"Austria","2005","450190","Waste cork, crushed, granulated or ground","Import","102718","116421","Weight in kilograms","116421"
"Austria","2005","450190","Waste cork, crushed, granulated or ground","Export","11900","2134","Weight in kilograms","2134"
"Austria","2005","450200","Natural cork, debacked, roughly squared, in blocks et","Import","90537","30851","Weight in kilograms","30851"
"Austria","2005","450200","Natural cork, debacked, roughly squared, in blocks et","Export","43430","7969","Weight in kilograms","7969"
"Austria","2005","450310","Corks and stoppers, natural cork","Import","9850818","323625","Weight in kilograms","323625"
"Austria","2005","450310","Corks and stoppers, natural cork","Export","2433430","95671","Weight in kilograms","95671"
"Austria","2005","450390","Natural cork articles other than corks or stoppers","Import","389377","40129","Weight in kilograms","40129"
"Austria","2005","450390","Natural cork articles other than corks or stoppers","Export","65436","4761","Weight in kilograms","4761"
"Austria","2005","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","17576805","6240029","Weight in kilograms","6240029"
"Austria","2005","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","12829705","5045027","Weight in kilograms","5045027"
"Austria","2005","450490","Articles of agglomerated cork","Import","2344896","224728","Weight in kilograms","224728"
"Austria","2005","450490","Articles of agglomerated cork","Export","157772","28612","Weight in kilograms","28612"
"Austria","2004","450110","Natural cork, raw or simply prepared","Import","49795","16138","Weight in kilograms","16138"
"Austria","2004","450190","Waste cork, crushed, granulated or ground","Import","348968","184910","Weight in kilograms","184910"
"Austria","2004","450190","Waste cork, crushed, granulated or ground","Export","5597","601","Weight in kilograms","601"
"Austria","2004","450200","Natural cork, debacked, roughly squared, in blocks et","Import","81579","20100","Weight in kilograms","20100"
"Austria","2004","450200","Natural cork, debacked, roughly squared, in blocks et","Export","9420","2533","Weight in kilograms","2533"
"Austria","2004","450310","Corks and stoppers, natural cork","Import","10347693","292733","Weight in kilograms","292733"
"Austria","2004","450310","Corks and stoppers, natural cork","Export","2365124","63221","Weight in kilograms","63221"
"Austria","2004","450390","Natural cork articles other than corks or stoppers","Import","223965","30917","Weight in kilograms","30917"
"Austria","2004","450390","Natural cork articles other than corks or stoppers","Export","58184","4013","Weight in kilograms","4013"
"Austria","2004","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","15946785","5343555","Weight in kilograms","5343555"
"Austria","2004","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","13558114","4989316","Weight in kilograms","4989316"
"Austria","2004","450490","Articles of agglomerated cork","Import","2178571","359573","Weight in kilograms","359573"
"Austria","2004","450490","Articles of agglomerated cork","Export","217548","39998","Weight in kilograms","39998"
"Austria","2003","450110","Natural cork, raw or simply prepared","Import","45376","17222","Weight in kilograms","17222"
"Austria","2003","450110","Natural cork, raw or simply prepared","Export","7738","2300","Weight in kilograms","2300"
"Austria","2003","450190","Waste cork, crushed, granulated or ground","Import","250101","197200","Weight in kilograms","197200"
"Austria","2003","450190","Waste cork, crushed, granulated or ground","Export","31980","7241","Weight in kilograms","7241"
"Austria","2003","450200","Natural cork, debacked, roughly squared, in blocks et","Import","29044","4983","Weight in kilograms","4983"
"Austria","2003","450200","Natural cork, debacked, roughly squared, in blocks et","Export","4969","871","Weight in kilograms","871"
"Austria","2003","450310","Corks and stoppers, natural cork","Import","10821824","346168","Weight in kilograms","346168"
"Austria","2003","450310","Corks and stoppers, natural cork","Export","2867551","128922","Weight in kilograms","128922"
"Austria","2003","450390","Natural cork articles other than corks or stoppers","Import","295852","40273","Weight in kilograms","40273"
"Austria","2003","450390","Natural cork articles other than corks or stoppers","Export","83750","22918","Weight in kilograms","22918"
"Austria","2003","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","16578255","7830707","Weight in kilograms","7830707"
"Austria","2003","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","11004521","4539596","Weight in kilograms","4539596"
"Austria","2003","450490","Articles of agglomerated cork","Import","2411315","338610","Weight in kilograms","338610"
"Austria","2003","450490","Articles of agglomerated cork","Export","325278","77394","Weight in kilograms","77394"
"Austria","2002","450110","Natural cork, raw or simply prepared","Import","26106","13100","Weight in kilograms","13100"
"Austria","2002","450190","Waste cork, crushed, granulated or ground","Import","293115","182300","Weight in kilograms","182300"
"Austria","2002","450190","Waste cork, crushed, granulated or ground","Export","86837","23900","Weight in kilograms","23900"
"Austria","2002","450200","Natural cork, debacked, roughly squared, in blocks et","Import","24050","5100","Weight in kilograms","5100"
"Austria","2002","450200","Natural cork, debacked, roughly squared, in blocks et","Export","4889","2137","Weight in kilograms","2137"
"Austria","2002","450310","Corks and stoppers, natural cork","Import","9368460","342037","Weight in kilograms","342037"
"Austria","2002","450310","Corks and stoppers, natural cork","Export","2025893","60114","Weight in kilograms","60114"
"Austria","2002","450390","Natural cork articles other than corks or stoppers","Import","422989","107530","Weight in kilograms","107530"
"Austria","2002","450390","Natural cork articles other than corks or stoppers","Export","90187","14707","Weight in kilograms","14707"
"Austria","2002","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","13549171","7996355","Weight in kilograms","7996355"
"Austria","2002","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","9925531","4913787","Weight in kilograms","4913787"
"Austria","2002","450490","Articles of agglomerated cork","Import","2284454","319424","Weight in kilograms","319424"
"Austria","2002","450490","Articles of agglomerated cork","Export","451767","118606","Weight in kilograms","118606"
"Austria","2001","450110","Natural cork, raw or simply prepared","Export","44","","No Quantity",""
"Austria","2001","450110","Natural cork, raw or simply prepared","Import","9117","2911","Weight in kilograms","2911"
"Austria","2001","450190","Waste cork, crushed, granulated or ground","Import","273890","196500","Weight in kilograms","196500"
"Austria","2001","450190","Waste cork, crushed, granulated or ground","Export","93196","27000","Weight in kilograms","27000"
"Austria","2001","450200","Natural cork, debacked, roughly squared, in blocks et","Import","29851","9000","Weight in kilograms","9000"
"Austria","2001","450200","Natural cork, debacked, roughly squared, in blocks et","Export","8319","3105","Weight in kilograms","3105"
"Austria","2001","450310","Corks and stoppers, natural cork","Import","9434119","432856","Weight in kilograms","432856"
"Austria","2001","450310","Corks and stoppers, natural cork","Export","2134077","88345","Weight in kilograms","88345"
"Austria","2001","450390","Natural cork articles other than corks or stoppers","Import","402877","55430","Weight in kilograms","55430"
"Austria","2001","450390","Natural cork articles other than corks or stoppers","Export","49803","14447","Weight in kilograms","14447"
"Austria","2001","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","14948094","6853727","Weight in kilograms","6853727"
"Austria","2001","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","8477347","3974231","Weight in kilograms","3974231"
"Austria","2001","450490","Articles of agglomerated cork","Import","2362177","330079","Weight in kilograms","330079"
"Austria","2001","450490","Articles of agglomerated cork","Export","317793","96769","Weight in kilograms","96769"
"Austria","2000","450110","Natural cork, raw or simply prepared","Import","17328","3413","Weight in kilograms","3413"
"Austria","2000","450110","Natural cork, raw or simply prepared","Export","2208","314","Weight in kilograms","314"
"Austria","2000","450190","Waste cork, crushed, granulated or ground","Import","303073","225000","Weight in kilograms","225000"
"Austria","2000","450190","Waste cork, crushed, granulated or ground","Export","82703","27600","Weight in kilograms","27600"
"Austria","2000","450200","Natural cork, debacked, roughly squared, in blocks et","Import","22613","4500","Weight in kilograms","4500"
"Austria","2000","450200","Natural cork, debacked, roughly squared, in blocks et","Export","62629","16340","Weight in kilograms","16340"
"Austria","2000","450310","Corks and stoppers, natural cork","Import","10047431","465728","Weight in kilograms","465728"
"Austria","2000","450310","Corks and stoppers, natural cork","Export","2097879","75973","Weight in kilograms","75973"
"Austria","2000","450390","Natural cork articles other than corks or stoppers","Import","174217","22609","Weight in kilograms","22609"
"Austria","2000","450390","Natural cork articles other than corks or stoppers","Export","36400","7929","Weight in kilograms","7929"
"Austria","2000","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","15233655","6367972","Weight in kilograms","6367972"
"Austria","2000","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","8861903","3530486","Weight in kilograms","3530486"
"Austria","2000","450490","Articles of agglomerated cork","Import","2164461","289659","Weight in kilograms","289659"
"Austria","2000","450490","Articles of agglomerated cork","Export","487852","108605","Weight in kilograms","108605"
"Austria","1999","450110","Natural cork, raw or simply prepared","Export","696","0","No Quantity","0"
"Austria","1999","450110","Natural cork, raw or simply prepared","Import","48541","22222","Volume in litres","92599"
"Austria","1999","450190","Waste cork, crushed, granulated or ground","Import","427820","371486","Volume in litres","1547982"
"Austria","1999","450190","Waste cork, crushed, granulated or ground","Export","78127","33032","Volume in litres","137644"
"Austria","1999","450200","Natural cork, debacked, roughly squared, in blocks et","Import","218013","137624","Volume in litres","573479"
"Austria","1999","450200","Natural cork, debacked, roughly squared, in blocks et","Export","61726","19311","Volume in litres","80469"
"Austria","1999","450310","Corks and stoppers, natural cork","Import","12707019","461084","Weight in kilograms","461084"
"Austria","1999","450310","Corks and stoppers, natural cork","Export","2807438","118848","Weight in kilograms","118848"
"Austria","1999","450390","Natural cork articles other than corks or stoppers","Import","509111","54329","Weight in kilograms","54329"
"Austria","1999","450390","Natural cork articles other than corks or stoppers","Export","55227","12787","Weight in kilograms","12787"
"Austria","1999","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","18064866","7009529","Weight in kilograms","7009529"
"Austria","1999","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","9570736","3875369","Weight in kilograms","3875369"
"Austria","1999","450490","Articles of agglomerated cork","Import","2425095","308691","Weight in kilograms","308691"
"Austria","1999","450490","Articles of agglomerated cork","Export","681869","146550","Weight in kilograms","146550"
"Austria","1998","450110","Natural cork, raw or simply prepared","Import","324394","150584","Volume in litres","627484"
"Austria","1998","450110","Natural cork, raw or simply prepared","Export","17086","16687","Volume in litres","69535"
"Austria","1998","450190","Waste cork, crushed, granulated or ground","Import","406992","447386","Volume in litres","1864257"
"Austria","1998","450190","Waste cork, crushed, granulated or ground","Export","72150","38998","Volume in litres","162505"
"Austria","1998","450200","Natural cork, debacked, roughly squared, in blocks et","Import","14331","4819","Volume in litres","20081"
"Austria","1998","450200","Natural cork, debacked, roughly squared, in blocks et","Export","105354","31557","Volume in litres","131498"
"Austria","1998","450310","Corks and stoppers, natural cork","Import","10372142","457058","Weight in kilograms","457058"
"Austria","1998","450310","Corks and stoppers, natural cork","Export","2497397","156136","Weight in kilograms","156136"
"Austria","1998","450390","Natural cork articles other than corks or stoppers","Import","347714","47857","Weight in kilograms","47857"
"Austria","1998","450390","Natural cork articles other than corks or stoppers","Export","170137","25547","Weight in kilograms","25547"
"Austria","1998","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","17107076","6732246","Weight in kilograms","6732246"
"Austria","1998","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","9867001","3756927","Weight in kilograms","3756927"
"Austria","1998","450490","Articles of agglomerated cork","Import","2671772","410292","Weight in kilograms","410292"
"Austria","1998","450490","Articles of agglomerated cork","Export","624511","131925","Weight in kilograms","131925"
"Austria","1997","450110","Natural cork, raw or simply prepared","Import","499948","240697","Volume in litres","1002984"
"Austria","1997","450190","Waste cork, crushed, granulated or ground","Import","348963","351960","Volume in litres","1466617"
"Austria","1997","450190","Waste cork, crushed, granulated or ground","Export","6475","3535","Volume in litres","14730"
"Austria","1997","450200","Natural cork, debacked, roughly squared, in blocks et","Import","115800","42933","Volume in litres","178902"
"Austria","1997","450200","Natural cork, debacked, roughly squared, in blocks et","Export","10246","2472","Volume in litres","10301"
"Austria","1997","450310","Corks and stoppers, natural cork","Import","7710613","444994","Weight in kilograms","444994"
"Austria","1997","450310","Corks and stoppers, natural cork","Export","1700281","71468","Weight in kilograms","71468"
"Austria","1997","450390","Natural cork articles other than corks or stoppers","Import","453856","88552","Weight in kilograms","88552"
"Austria","1997","450390","Natural cork articles other than corks or stoppers","Export","128696","28799","Weight in kilograms","28799"
"Austria","1997","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","15786018","7188346","Weight in kilograms","7188346"
"Austria","1997","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","5370225","1586019","Weight in kilograms","1586019"
"Austria","1997","450490","Articles of agglomerated cork","Import","3095900","467139","Weight in kilograms","467139"
"Austria","1997","450490","Articles of agglomerated cork","Export","668998","109636","Weight in kilograms","109636"
"Austria","1996","450110","Natural cork, raw or simply prepared","Import","274132","84670","Volume in litres","352820"
"Austria","1996","450110","Natural cork, raw or simply prepared","Export","9633","3273","Volume in litres","13639"
"Austria","1996","450190","Waste cork, crushed, granulated or ground","Import","405252","401385","Volume in litres","1672571"
"Austria","1996","450190","Waste cork, crushed, granulated or ground","Export","211600","247010","Volume in litres","1029291"
"Austria","1996","450200","Natural cork, debacked, roughly squared, in blocks et","Export","283","0","No Quantity","0"
"Austria","1996","450200","Natural cork, debacked, roughly squared, in blocks et","Import","325483","26556","Volume in litres","110659"
"Austria","1996","450310","Corks and stoppers, natural cork","Import","9800687","475045","Weight in kilograms","475045"
"Austria","1996","450310","Corks and stoppers, natural cork","Export","2220207","106746","Weight in kilograms","106746"
"Austria","1996","450390","Natural cork articles other than corks or stoppers","Import","686181","140516","Weight in kilograms","140516"
"Austria","1996","450390","Natural cork articles other than corks or stoppers","Export","154539","21963","Weight in kilograms","21963"
"Austria","1996","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","17611448","7139403","Weight in kilograms","7139403"
"Austria","1996","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","7001075","2443205","Weight in kilograms","2443205"
"Austria","1996","450490","Articles of agglomerated cork","Import","3223430","416244","Weight in kilograms","416244"
"Austria","1996","450490","Articles of agglomerated cork","Export","682589","105704","Weight in kilograms","105704"
"Austria","1995","450110","Natural cork, raw or simply prepared","Import","73509","9561","Volume in litres","39841"
"Austria","1995","450110","Natural cork, raw or simply prepared","Export","6051","1972","Volume in litres","8217"
"Austria","1995","450190","Waste cork, crushed, granulated or ground","Import","463881","442386","Volume in litres","1843422"
"Austria","1995","450190","Waste cork, crushed, granulated or ground","Export","18946","9534","Volume in litres","39728"
"Austria","1995","450200","Natural cork, debacked, roughly squared, in blocks et","Import","270432","125600","Volume in litres","523375"
"Austria","1995","450200","Natural cork, debacked, roughly squared, in blocks et","Export","9920","796","Volume in litres","3317"
"Austria","1995","450310","Corks and stoppers, natural cork","Import","11644083","488969","Weight in kilograms","488969"
"Austria","1995","450310","Corks and stoppers, natural cork","Export","2277045","112776","Weight in kilograms","112776"
"Austria","1995","450390","Natural cork articles other than corks or stoppers","Import","319337","51344","Weight in kilograms","51344"
"Austria","1995","450390","Natural cork articles other than corks or stoppers","Export","99399","7242","Weight in kilograms","7242"
"Austria","1995","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","18672952","6757290","Weight in kilograms","6757290"
"Austria","1995","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","4627210","1967545","Weight in kilograms","1967545"
"Austria","1995","450490","Articles of agglomerated cork","Import","3158478","627212","Weight in kilograms","627212"
"Austria","1995","450490","Articles of agglomerated cork","Export","912874","142742","Weight in kilograms","142742"
"Austria","1994","450110","Natural cork, raw or simply prepared","Import","25557","31303","Volume in litres","130440"
"Austria","1994","450190","Waste cork, crushed, granulated or ground","Import","473339","572835","Volume in litres","2387003"
"Austria","1994","450190","Waste cork, crushed, granulated or ground","Export","6793","7847","Volume in litres","32698"
"Austria","1994","450200","Natural cork, debacked, roughly squared, in blocks et","Import","205016","41134","Volume in litres","171405"
"Austria","1994","450200","Natural cork, debacked, roughly squared, in blocks et","Export","96908","22849","Volume in litres","95212"
"Austria","1994","450310","Corks and stoppers, natural cork","Import","9415430","588030","Weight in kilograms","588030"
"Austria","1994","450310","Corks and stoppers, natural cork","Export","1684799","126809","Weight in kilograms","126809"
"Austria","1994","450390","Natural cork articles other than corks or stoppers","Import","739122","210326","Weight in kilograms","210326"
"Austria","1994","450390","Natural cork articles other than corks or stoppers","Export","91959","15768","Weight in kilograms","15768"
"Austria","1994","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","9880923","4856595","Weight in kilograms","4856595"
"Austria","1994","450410","Blocks, sheets, strip and tiles of agglomerated cork","Export","871799","308161","Weight in kilograms","308161"
"Austria","1994","450490","Articles of agglomerated cork","Import","2841245","339187","Weight in kilograms","339187"
"Austria","1994","450490","Articles of agglomerated cork","Export","596984","147370","Weight in kilograms","147370"
"Azerbaijan","2013","450190","Waste cork, crushed, granulated or ground","Import","19488","1071","Weight in kilograms","1071"
"Azerbaijan","2013","450310","Corks and stoppers, natural cork","Import","173576","6691","Weight in kilograms","6691"
"Azerbaijan","2013","450390","Natural cork articles other than corks or stoppers","Import","10850","2464","Weight in kilograms","2464"
"Azerbaijan","2013","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","418291","59155","Weight in kilograms","59155"
"Azerbaijan","2013","450490","Articles of agglomerated cork","Import","6197","742","Weight in kilograms","742"
"Azerbaijan","2012","450310","Corks and stoppers, natural cork","Import","272450","10482","Weight in kilograms","10482"
"Azerbaijan","2012","450390","Natural cork articles other than corks or stoppers","Import","8056","438","Weight in kilograms","438"
"Azerbaijan","2012","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","357832","50143","Weight in kilograms","50143"
"Azerbaijan","2012","450490","Articles of agglomerated cork","Import","71758","6678","Weight in kilograms","6678"
"Azerbaijan","2011","450190","Waste cork, crushed, granulated or ground","Import","5148","7770","Weight in kilograms","7770"
"Azerbaijan","2011","450310","Corks and stoppers, natural cork","Import","128788","5209","Weight in kilograms","5209"
"Azerbaijan","2011","450410","Blocks, sheets, strip and tiles of agglomerated cork","Import","322087","32843","Weight in kilograms","32843"
"Azerbaijan","2011","450490","Articles of agglomerated cork","Import","38969","3293","Weight in kilograms","3293"
