"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Albania","2013","660110","Garden and similar umbrellas","Import","1242960","271667","Number of items","95604"
"Albania","2013","660110","Garden and similar umbrellas","Export","999","250","Number of items","1197549"
"Albania","2013","660191","Umbrellas nes, having a telescopic shaft","Import","127804","26810","Number of items","57870"
"Albania","2013","660199","Umbrellas nes, not with telescopic shaft","Import","1572467","377603","Number of items","601203"
"Albania","2013","660199","Umbrellas nes, not with telescopic shaft","Export","273","687","Number of items","149"
"Albania","2013","660200","Walking-sticks, seat-sticks, whips, etc.","Import","2843","1102","Number of items","515"
"Albania","2013","660320","Umbrella frames","Import","55","100","Weight in kilograms","100"
"Albania","2013","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","26174","6115","Weight in kilograms","6115"
"Albania","2012","660110","Garden and similar umbrellas","Import","829087","165446","Number of items","21515"
"Albania","2012","660110","Garden and similar umbrellas","Export","3310","428","Number of items","695"
"Albania","2012","660191","Umbrellas nes, having a telescopic shaft","Import","76650","16821","Number of items","37128"
"Albania","2012","660199","Umbrellas nes, not with telescopic shaft","Import","1213712","319702","Number of items","293315"
"Albania","2012","660199","Umbrellas nes, not with telescopic shaft","Export","20741","1802","Number of items","4010"
"Albania","2012","660200","Walking-sticks, seat-sticks, whips, etc.","Import","3520","804","No Quantity",""
"Albania","2012","660320","Umbrella frames","Import","213","384","Weight in kilograms","384"
"Albania","2012","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","11170","3486","Weight in kilograms","3486"
"Albania","2011","660110","Garden and similar umbrellas","Export","3668","1763","Number of items","348"
"Albania","2011","660110","Garden and similar umbrellas","Import","1014060","175312","Number of items","23404"
"Albania","2011","660191","Umbrellas nes, having a telescopic shaft","Import","67622","15050","Number of items","34834"
"Albania","2011","660199","Umbrellas nes, not with telescopic shaft","Import","1313921","366597","Number of items","464731"
"Albania","2011","660199","Umbrellas nes, not with telescopic shaft","Export","28256","7950","Number of items","5441"
"Albania","2011","660200","Walking-sticks, seat-sticks, whips, etc.","Import","5581","2839","Number of items","1077"
"Albania","2011","660320","Umbrella frames","Import","2595","660","Weight in kilograms","660"
"Albania","2011","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","32440","9245","Weight in kilograms","9245"
"Albania","2010","660110","Garden and similar umbrellas","Import","792904","180634","Number of items","25987"
"Albania","2010","660110","Garden and similar umbrellas","Export","6845","2695","Number of items","250"
"Albania","2010","660191","Umbrellas nes, having a telescopic shaft","Import","139653","23050","Number of items","50968"
"Albania","2010","660191","Umbrellas nes, having a telescopic shaft","Export","15608","1350","Number of items","3000"
"Albania","2010","660199","Umbrellas nes, not with telescopic shaft","Import","1717521","502057","Number of items","557602"
"Albania","2010","660199","Umbrellas nes, not with telescopic shaft","Export","48","1","Number of items","4"
"Albania","2010","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1315","677","Number of items","248"
"Albania","2010","660320","Umbrella frames","Import","11079","3600","Weight in kilograms","3600"
"Albania","2010","660320","Umbrella frames","Export","354","70","Weight in kilograms","70"
"Albania","2010","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","33859","10833","Weight in kilograms","10833"
"Albania","2010","660390","Parts & trimmings, of umbrella, walking sticks, etc","Export","3461","9800","Weight in kilograms","9800"
"Albania","2009","660110","Garden and similar umbrellas","Import","398789","121295","Number of items","22418"
"Albania","2009","660110","Garden and similar umbrellas","Export","1","3970","Number of items","2862"
"Albania","2009","660191","Umbrellas nes, having a telescopic shaft","Import","127885","29273","Number of items","44054"
"Albania","2009","660199","Umbrellas nes, not with telescopic shaft","Import","2322589","631784","Number of items","868531"
"Albania","2009","660199","Umbrellas nes, not with telescopic shaft","Export","458","180","Number of items","325"
"Albania","2009","660200","Walking-sticks, seat-sticks, whips, etc.","Import","17996","6910","Number of items","3465"
"Albania","2009","660320","Umbrella frames","Import","5264","3216","Weight in kilograms","3216"
"Albania","2009","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","2503","1466","Weight in kilograms","1466"
"Albania","2008","660110","Garden and similar umbrellas","Import","547973","148336","Number of items","17039"
"Albania","2008","660110","Garden and similar umbrellas","Export","7482","4255","Number of items","232"
"Albania","2008","660191","Umbrellas nes, having a telescopic shaft","Import","71191","14691","Number of items","37145"
"Albania","2008","660199","Umbrellas nes, not with telescopic shaft","Import","1795745","436893","Number of items","475168"
"Albania","2008","660199","Umbrellas nes, not with telescopic shaft","Export","21268","3163","Number of items","3100"
"Albania","2008","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1781","899","Number of items","3960"
"Albania","2008","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","442","2","Weight in kilograms","2"
"Albania","2008","660320","Umbrella frames","Import","2165","197","Weight in kilograms","197"
"Albania","2008","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","15059","7390","Weight in kilograms","7390"
"Albania","2007","660110","Garden and similar umbrellas","Import","485270","91635","No Quantity",""
"Albania","2007","660110","Garden and similar umbrellas","Export","3","0","No Quantity",""
"Albania","2007","660191","Umbrellas nes, having a telescopic shaft","Import","55431","11129","No Quantity",""
"Albania","2007","660191","Umbrellas nes, having a telescopic shaft","Export","1","0","No Quantity",""
"Albania","2007","660199","Umbrellas nes, not with telescopic shaft","Export","355","38","No Quantity",""
"Albania","2007","660199","Umbrellas nes, not with telescopic shaft","Import","1115909","216145","Number of items","435103"
"Albania","2007","660200","Walking-sticks, seat-sticks, whips, etc.","Import","13529","7660","Number of items","2740"
"Albania","2007","660320","Umbrella frames","Import","469","153","Weight in kilograms","153"
"Albania","2007","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","1400","382","Weight in kilograms","382"
"Albania","2006","660110","Garden and similar umbrellas","Import","285093","161983","Number of items","19617"
"Albania","2006","660191","Umbrellas nes, having a telescopic shaft","Import","108588","30818","Number of items","52456"
"Albania","2006","660191","Umbrellas nes, having a telescopic shaft","Export","346","6290","Number of items","1464"
"Albania","2006","660199","Umbrellas nes, not with telescopic shaft","Import","1431706","531800","Number of items","846151"
"Albania","2006","660199","Umbrellas nes, not with telescopic shaft","Export","209","90","Number of items","29"
"Albania","2006","660200","Walking-sticks, seat-sticks, whips, etc.","Import","3271","1652","Number of items","4548"
"Albania","2006","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","894","750","Weight in kilograms","750"
"Albania","2006","660320","Umbrella frames","Import","1447","1750","Weight in kilograms","1750"
"Albania","2006","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","29246","5303","Weight in kilograms","5303"
"Albania","2005","660110","Garden and similar umbrellas","Import","211885","99007","Number of items","22274"
"Albania","2005","660110","Garden and similar umbrellas","Export","2762","6813","Number of items","3681"
"Albania","2005","660191","Umbrellas nes, having a telescopic shaft","Import","34983","9846","Number of items","17431"
"Albania","2005","660199","Umbrellas nes, not with telescopic shaft","Import","1560454","571525","Number of items","943425"
"Albania","2005","660199","Umbrellas nes, not with telescopic shaft","Export","1925","900","Number of items","570"
"Albania","2005","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1084","998","Number of items","2140"
"Albania","2005","660320","Umbrella frames","Import","395","627","Weight in kilograms","627"
"Albania","2005","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","53","25","Weight in kilograms","25"
"Albania","2004","660110","Garden and similar umbrellas","Import","434792","203668","Number of items","173592"
"Albania","2004","660191","Umbrellas nes, having a telescopic shaft","Import","41346","19161","Number of items","33449"
"Albania","2004","660199","Umbrellas nes, not with telescopic shaft","Import","795296","316980","Number of items","437016"
"Albania","2004","660199","Umbrellas nes, not with telescopic shaft","Export","1","500","Number of items","45"
"Albania","2004","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1048","580","Number of items","4000"
"Albania","2004","660320","Umbrella frames","Import","12104","8644","Weight in kilograms","8644"
"Albania","2004","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","15886","822","Weight in kilograms","822"
"Albania","2003","660110","Garden and similar umbrellas","Import","439614","87394","Number of items","235437"
"Albania","2003","660191","Umbrellas nes, having a telescopic shaft","Import","455","75","Number of items","84"
"Albania","2003","660199","Umbrellas nes, not with telescopic shaft","Import","822618","154569","Number of items","482208"
"Albania","2003","660199","Umbrellas nes, not with telescopic shaft","Export","55","7","Number of items","14"
"Albania","2003","660200","Walking-sticks, seat-sticks, whips, etc.","Import","4739","898","Number of items","846"
"Albania","2003","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","134","110","Weight in kilograms","110"
"Albania","2003","660320","Umbrella frames","Import","2125","2260","Weight in kilograms","2260"
"Albania","2003","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","3824","3200","Weight in kilograms","3200"
"Albania","2002","660110","Garden and similar umbrellas","Import","341510","79868","Number of items","98755"
"Albania","2002","660191","Umbrellas nes, having a telescopic shaft","Import","1888","345","Number of items","1119"
"Albania","2002","660199","Umbrellas nes, not with telescopic shaft","Import","358505","73300","Number of items","332368"
"Albania","2002","660199","Umbrellas nes, not with telescopic shaft","Export","99163","13442","Number of items","100836"
"Albania","2002","660200","Walking-sticks, seat-sticks, whips, etc.","Import","2395","1495","No Quantity",""
"Albania","2002","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","2070","126","Weight in kilograms","126"
"Albania","2002","660320","Umbrella frames","Import","534","140","Weight in kilograms","140"
"Albania","2002","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","24044","5862","Weight in kilograms","5862"
"Albania","2001","660110","Garden and similar umbrellas","Import","125121","28179","Number of items","58507"
"Albania","2001","660191","Umbrellas nes, having a telescopic shaft","Import","1008","176","Number of items","850"
"Albania","2001","660199","Umbrellas nes, not with telescopic shaft","Import","349271","68634","Number of items","224550"
"Albania","2001","660320","Umbrella frames","Import","115","1000","Weight in kilograms","1000"
"Albania","2001","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","6458","3434","Weight in kilograms","3434"
"Albania","2000","660110","Garden and similar umbrellas","Import","146163","33014","Number of items","47605"
"Albania","2000","660110","Garden and similar umbrellas","Export","2017","398","Number of items","500"
"Albania","2000","660191","Umbrellas nes, having a telescopic shaft","Import","815","140","Number of items","408"
"Albania","2000","660199","Umbrellas nes, not with telescopic shaft","Import","267896","47568","Number of items","141759"
"Albania","2000","660200","Walking-sticks, seat-sticks, whips, etc.","Import","25302","915","No Quantity",""
"Albania","2000","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","8","1","Weight in kilograms","1"
"Albania","2000","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","1804","723","Weight in kilograms","723"
"Albania","1999","660110","Garden and similar umbrellas","Import","3457630","0","Number of items","195825"
"Albania","1999","660110","Garden and similar umbrellas","Export","499674","0","Number of items","9182"
"Albania","1999","660191","Umbrellas nes, having a telescopic shaft","Import","143068","0","Number of items","93056"
"Albania","1999","660199","Umbrellas nes, not with telescopic shaft","Import","22083807","0","Number of items","225707"
"Albania","1999","660199","Umbrellas nes, not with telescopic shaft","Export","84674","0","Number of items","1008"
"Albania","1999","660200","Walking-sticks, seat-sticks, whips, etc.","Import","2796","0","Number of items","997"
"Albania","1999","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","7","2","Weight in kilograms","2"
"Albania","1999","660320","Umbrella frames","Import","161477","105171","Weight in kilograms","105171"
"Albania","1999","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","1213966","261080","Weight in kilograms","261080"
"Albania","1998","660110","Garden and similar umbrellas","Import","78242","0","Number of items","12636"
"Albania","1998","660110","Garden and similar umbrellas","Export","114522","0","Number of items","30371"
"Albania","1998","660191","Umbrellas nes, having a telescopic shaft","Import","4229","0","Number of items","900"
"Albania","1998","660199","Umbrellas nes, not with telescopic shaft","Import","64073","0","Number of items","23733"
"Albania","1998","660320","Umbrella frames","Import","75659","51952","Weight in kilograms","51952"
"Albania","1998","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","4518","5780","Weight in kilograms","5780"
"Albania","1997","660110","Garden and similar umbrellas","Import","30065","0","Number of items","7433"
"Albania","1997","660110","Garden and similar umbrellas","Export","26301","0","Number of items","30130"
"Albania","1997","660191","Umbrellas nes, having a telescopic shaft","Import","1033","0","Number of items","433"
"Albania","1997","660199","Umbrellas nes, not with telescopic shaft","Import","63402","0","Number of items","38394"
"Albania","1997","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","72","13","Weight in kilograms","13"
"Albania","1997","660320","Umbrella frames","Import","78791","62902","Weight in kilograms","62902"
"Albania","1996","660110","Garden and similar umbrellas","Import","54202","0","Number of items","248804"
"Albania","1996","660110","Garden and similar umbrellas","Export","34514","0","Number of items","30125"
"Albania","1996","660191","Umbrellas nes, having a telescopic shaft","Import","2619","0","Number of items","85084"
"Albania","1996","660199","Umbrellas nes, not with telescopic shaft","Import","146689","0","Number of items","599677"
"Albania","1996","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1303","0","Number of items","11600"
"Albania","1996","660320","Umbrella frames","Import","87370","41414","Weight in kilograms","41414"
"Albania","1996","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","19884","8687","Weight in kilograms","8687"
"Algeria","2013","660110","Garden and similar umbrellas","Import","1311816","856005","Number of items","1425564"
"Algeria","2013","660191","Umbrellas nes, having a telescopic shaft","Import","328024","167722","Number of items","281135"
"Algeria","2013","660199","Umbrellas nes, not with telescopic shaft","Import","2355436","1626924","Number of items","4649943"
"Algeria","2013","660200","Walking-sticks, seat-sticks, whips, etc.","Import","88527","32488","Number of items","45735"
"Algeria","2013","660320","Umbrella frames","Import","180262","64509","Weight in kilograms","64509"
"Algeria","2013","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","17279","8057","Weight in kilograms","8057"
"Algeria","2012","660110","Garden and similar umbrellas","Import","827181","469457","Number of items","429661"
"Algeria","2012","660191","Umbrellas nes, having a telescopic shaft","Import","364773","149617","Number of items","410552"
"Algeria","2012","660199","Umbrellas nes, not with telescopic shaft","Import","1967159","1356354","Number of items","4224458"
"Algeria","2012","660200","Walking-sticks, seat-sticks, whips, etc.","Import","123420","43377","Number of items","71000"
"Algeria","2012","660320","Umbrella frames","Import","352","104","Weight in kilograms","104"
"Algeria","2012","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","27177","6420","Weight in kilograms","6420"
"Algeria","2011","660110","Garden and similar umbrellas","Import","782627","446224","Number of items","388300"
"Algeria","2011","660191","Umbrellas nes, having a telescopic shaft","Import","391421","151998","Number of items","418267"
"Algeria","2011","660199","Umbrellas nes, not with telescopic shaft","Import","1126488","822898","Number of items","2026895"
"Algeria","2011","660200","Walking-sticks, seat-sticks, whips, etc.","Import","99750","40086","Number of items","40214"
"Algeria","2011","660320","Umbrella frames","Import","19339","12672","Weight in kilograms","12672"
"Algeria","2011","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","16677","6241","Weight in kilograms","6241"
"Algeria","2010","660110","Garden and similar umbrellas","Import","908591","418822","Number of items","202507"
"Algeria","2010","660191","Umbrellas nes, having a telescopic shaft","Import","115044","126397","Number of items","79569"
"Algeria","2010","660199","Umbrellas nes, not with telescopic shaft","Import","1117649","1261686","Number of items","1930626"
"Algeria","2010","660200","Walking-sticks, seat-sticks, whips, etc.","Import","23339","19752","Number of items","21593"
"Algeria","2010","660200","Walking-sticks, seat-sticks, whips, etc.","Export","73","7","Number of items","12"
"Algeria","2010","660320","Umbrella frames","Import","9163","7325","Weight in kilograms","7325"
"Algeria","2010","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","23651","11603","Weight in kilograms","11603"
"Algeria","2009","660110","Garden and similar umbrellas","Import","1327679","736888","Number of items","381628"
"Algeria","2009","660191","Umbrellas nes, having a telescopic shaft","Import","123185","192509","Number of items","371079"
"Algeria","2009","660199","Umbrellas nes, not with telescopic shaft","Import","892284","1550029","Number of items","1867889"
"Algeria","2009","660200","Walking-sticks, seat-sticks, whips, etc.","Import","15201","20450","Number of items","20467"
"Algeria","2009","660320","Umbrella frames","Import","12425","2879","Weight in kilograms","2879"
"Algeria","2009","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","15301","13888","Weight in kilograms","13888"
"Algeria","2008","660110","Garden and similar umbrellas","Import","651576","549619","Number of items","232201"
"Algeria","2008","660191","Umbrellas nes, having a telescopic shaft","Import","31829","45710","Number of items","62448"
"Algeria","2008","660199","Umbrellas nes, not with telescopic shaft","Import","708606","929454","Number of items","1250954"
"Algeria","2008","660200","Walking-sticks, seat-sticks, whips, etc.","Import","41261","40211","Number of items","111702"
"Algeria","2008","660320","Umbrella frames","Import","32561","20732","Weight in kilograms","20732"
"Algeria","2008","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","7005","6007","Weight in kilograms","6007"
"Algeria","2007","660110","Garden and similar umbrellas","Import","415582","265274","No Quantity",""
"Algeria","2007","660191","Umbrellas nes, having a telescopic shaft","Import","28110","57873","No Quantity",""
"Algeria","2007","660199","Umbrellas nes, not with telescopic shaft","Import","991746","547562","Number of items","386691"
"Algeria","2007","660200","Walking-sticks, seat-sticks, whips, etc.","Import","35710","22665","Number of items","7232"
"Algeria","2007","660320","Umbrella frames","Import","34022","22799","Weight in kilograms","22799"
"Algeria","2007","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","30521","4144","Weight in kilograms","4144"
"Algeria","2006","660110","Garden and similar umbrellas","Import","343350","220182","Number of items","79816"
"Algeria","2006","660191","Umbrellas nes, having a telescopic shaft","Import","47405","66392","Number of items","57650"
"Algeria","2006","660199","Umbrellas nes, not with telescopic shaft","Import","472115","625043","Number of items","1002129"
"Algeria","2006","660200","Walking-sticks, seat-sticks, whips, etc.","Import","35785","17762","Number of items","14044"
"Algeria","2006","660320","Umbrella frames","Import","8676","8800","Weight in kilograms","8800"
"Algeria","2006","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","5518","4215","Weight in kilograms","4215"
"Algeria","2005","660110","Garden and similar umbrellas","Import","474079","290918","Number of items","134754"
"Algeria","2005","660191","Umbrellas nes, having a telescopic shaft","Import","84117","110349","Number of items","102032"
"Algeria","2005","660199","Umbrellas nes, not with telescopic shaft","Import","886254","1154000","Number of items","1261826"
"Algeria","2005","660200","Walking-sticks, seat-sticks, whips, etc.","Import","34689","14532","Number of items","14013"
"Algeria","2005","660320","Umbrella frames","Import","19359","12132","Weight in kilograms","12132"
"Algeria","2005","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","4949","8673","Weight in kilograms","8673"
"Algeria","2004","660110","Garden and similar umbrellas","Import","415556","422825","Number of items","194754"
"Algeria","2004","660191","Umbrellas nes, having a telescopic shaft","Import","95368","107475","Number of items","61494"
"Algeria","2004","660199","Umbrellas nes, not with telescopic shaft","Import","714431","1085355","Number of items","1559672"
"Algeria","2004","660200","Walking-sticks, seat-sticks, whips, etc.","Import","23063","29950","Number of items","27975"
"Algeria","2004","660320","Umbrella frames","Import","1620","1244","Weight in kilograms","1244"
"Algeria","2004","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","5679","8131","Weight in kilograms","8131"
"Algeria","2003","660110","Garden and similar umbrellas","Export","417","85","No Quantity",""
"Algeria","2003","660110","Garden and similar umbrellas","Import","292671","209290","Number of items","20403"
"Algeria","2003","660191","Umbrellas nes, having a telescopic shaft","Import","96767","217897","Number of items","60480"
"Algeria","2003","660199","Umbrellas nes, not with telescopic shaft","Import","875368","1294172","Number of items","406151"
"Algeria","2003","660200","Walking-sticks, seat-sticks, whips, etc.","Import","23775","32067","Number of items","4242"
"Algeria","2003","660320","Umbrella frames","Import","8873","7940","Weight in kilograms","7940"
"Algeria","2003","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","20580","4385","Weight in kilograms","4385"
"Algeria","2002","660110","Garden and similar umbrellas","Import","535881","406845","Number of items","28517"
"Algeria","2002","660191","Umbrellas nes, having a telescopic shaft","Import","32223","65012","Number of items","24354"
"Algeria","2002","660199","Umbrellas nes, not with telescopic shaft","Import","321694","448148","Number of items","161237"
"Algeria","2002","660200","Walking-sticks, seat-sticks, whips, etc.","Import","14984","13632","No Quantity",""
"Algeria","2002","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","8689","828","Weight in kilograms","828"
"Algeria","2002","660320","Umbrella frames","Import","110465","76304","Weight in kilograms","76304"
"Algeria","2002","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","27602","59605","Weight in kilograms","59605"
"Algeria","2001","660110","Garden and similar umbrellas","Import","180913","34277","Number of items","12365"
"Algeria","2001","660191","Umbrellas nes, having a telescopic shaft","Import","65663","117919","Number of items","44360"
"Algeria","2001","660199","Umbrellas nes, not with telescopic shaft","Import","209682","264879","Number of items","84324"
"Algeria","2001","660200","Walking-sticks, seat-sticks, whips, etc.","Import","24493","15738","No Quantity",""
"Algeria","2001","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","14795","21721","Weight in kilograms","21721"
"Algeria","2001","660320","Umbrella frames","Import","251657","350994","Weight in kilograms","350994"
"Algeria","2001","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","32668","57714","Weight in kilograms","57714"
"Algeria","2000","660110","Garden and similar umbrellas","Import","338450","44002","Number of items","19857"
"Algeria","2000","660110","Garden and similar umbrellas","Export","1614","60","Number of items","288"
"Algeria","2000","660191","Umbrellas nes, having a telescopic shaft","Import","19301","11162","No Quantity",""
"Algeria","2000","660199","Umbrellas nes, not with telescopic shaft","Import","22832","5284","Number of items","7217"
"Algeria","2000","660200","Walking-sticks, seat-sticks, whips, etc.","Import","4981","568","No Quantity",""
"Algeria","2000","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","30002","41055","Weight in kilograms","41055"
"Algeria","2000","660320","Umbrella frames","Import","208688","332146","Weight in kilograms","332146"
"Algeria","2000","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","64133","76341","Weight in kilograms","76341"
"Algeria","1999","660110","Garden and similar umbrellas","Import","418276","113524","Weight in kilograms","113524"
"Algeria","1999","660191","Umbrellas nes, having a telescopic shaft","Import","36666","80153","Weight in kilograms","80153"
"Algeria","1999","660199","Umbrellas nes, not with telescopic shaft","Import","18827","20340","Weight in kilograms","20340"
"Algeria","1999","660200","Walking-sticks, seat-sticks, whips, etc.","Import","15925","3301","Weight in kilograms","3301"
"Algeria","1999","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","7958","17101","Weight in kilograms","17101"
"Algeria","1999","660320","Umbrella frames","Import","117445","63030","Weight in kilograms","63030"
"Algeria","1999","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","13270","21292","Weight in kilograms","21292"
"Algeria","1998","660110","Garden and similar umbrellas","Import","438083","299777","Weight in kilograms","299777"
"Algeria","1998","660110","Garden and similar umbrellas","Export","2847","2562","Weight in kilograms","2562"
"Algeria","1998","660191","Umbrellas nes, having a telescopic shaft","Import","86981","138862","Weight in kilograms","138862"
"Algeria","1998","660191","Umbrellas nes, having a telescopic shaft","Export","14321","7000","Weight in kilograms","7000"
"Algeria","1998","660199","Umbrellas nes, not with telescopic shaft","Import","235717","339542","Weight in kilograms","339542"
"Algeria","1998","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1838","361","Weight in kilograms","361"
"Algeria","1998","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","1721","218","Weight in kilograms","218"
"Algeria","1998","660320","Umbrella frames","Import","1000","199","Weight in kilograms","199"
"Algeria","1998","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","4629","593","Weight in kilograms","593"
"Algeria","1997","660110","Garden and similar umbrellas","Import","57850","63602","Weight in kilograms","63602"
"Algeria","1997","660191","Umbrellas nes, having a telescopic shaft","Import","79098","124552","Weight in kilograms","124552"
"Algeria","1997","660199","Umbrellas nes, not with telescopic shaft","Import","394315","378836","Weight in kilograms","378836"
"Algeria","1997","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1124","1128","Weight in kilograms","1128"
"Algeria","1997","660320","Umbrella frames","Import","116930","25359","Weight in kilograms","25359"
"Algeria","1997","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","121219","28058","Weight in kilograms","28058"
"Algeria","1996","660110","Garden and similar umbrellas","Import","220069","160837","Weight in kilograms","160837"
"Algeria","1996","660110","Garden and similar umbrellas","Export","66","20","Weight in kilograms","20"
"Algeria","1996","660191","Umbrellas nes, having a telescopic shaft","Import","92139","97826","Weight in kilograms","97826"
"Algeria","1996","660199","Umbrellas nes, not with telescopic shaft","Import","659971","368471","Weight in kilograms","368471"
"Algeria","1996","660200","Walking-sticks, seat-sticks, whips, etc.","Import","386","1027","Weight in kilograms","1027"
"Algeria","1996","660310","Handles, knobs for umbrellas, walking sticks, etc","Import","137","2","Weight in kilograms","2"
"Algeria","1996","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","56","10","Weight in kilograms","10"
"Algeria","1995","660110","Garden and similar umbrellas","Import","44887","19175","Weight in kilograms","19175"
"Algeria","1995","660191","Umbrellas nes, having a telescopic shaft","Import","213600","49736","Weight in kilograms","49736"
"Algeria","1995","660199","Umbrellas nes, not with telescopic shaft","Import","507998","212700","Weight in kilograms","212700"
"Algeria","1995","660200","Walking-sticks, seat-sticks, whips, etc.","Import","1312","599","Weight in kilograms","599"
"Algeria","1995","660200","Walking-sticks, seat-sticks, whips, etc.","Export","1812","97","Weight in kilograms","97"
"Algeria","1995","660320","Umbrella frames","Import","128778","27124","Weight in kilograms","27124"
"Algeria","1994","660110","Garden and similar umbrellas","Import","166434","271456","Weight in kilograms","271456"
"Algeria","1994","660191","Umbrellas nes, having a telescopic shaft","Import","149800","60558","Weight in kilograms","60558"
"Algeria","1994","660199","Umbrellas nes, not with telescopic shaft","Import","359617","154571","Weight in kilograms","154571"
"Algeria","1994","660200","Walking-sticks, seat-sticks, whips, etc.","Import","2221","16","Weight in kilograms","16"
"Algeria","1994","660320","Umbrella frames","Import","149462","43081","Weight in kilograms","43081"
"Algeria","1994","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","365","2","Weight in kilograms","2"
"Algeria","1993","660110","Garden and similar umbrellas","Import","7235","308","Weight in kilograms","308"
"Algeria","1993","660191","Umbrellas nes, having a telescopic shaft","Import","584","9","Weight in kilograms","9"
"Algeria","1993","660199","Umbrellas nes, not with telescopic shaft","Import","92","6","Weight in kilograms","6"
"Algeria","1993","660200","Walking-sticks, seat-sticks, whips, etc.","Import","6889","495","Weight in kilograms","495"
"Algeria","1993","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","94723","18437","Weight in kilograms","18437"
"Algeria","1992","660110","Garden and similar umbrellas","Import","16232","3470","Weight in kilograms","3470"
"Algeria","1992","660191","Umbrellas nes, having a telescopic shaft","Import","377","56","Weight in kilograms","56"
"Algeria","1992","660199","Umbrellas nes, not with telescopic shaft","Import","1655","2127","Weight in kilograms","2127"
"Algeria","1992","660200","Walking-sticks, seat-sticks, whips, etc.","Export","101","1","Weight in kilograms","1"
"Algeria","1992","660320","Umbrella frames","Import","138545","35281","Weight in kilograms","35281"
"Algeria","1992","660390","Parts & trimmings, of umbrella, walking sticks, etc","Import","617","144","Weight in kilograms","144"
"Andorra","2006","660191","Umbrellas nes, having a telescopic shaft","Export","1206","5","Number of items","707"
"Andorra","2006","660199","Umbrellas nes, not with telescopic shaft","Export","3575","527","Number of items","1955"
"Andorra","2005","660110","Garden and similar umbrellas","Export","118","42","Number of items","13"
"Andorra","2005","660199","Umbrellas nes, not with telescopic shaft","Export","2060","97","Number of items","1126"
"Andorra","2004","660110","Garden and similar umbrellas","Import","21424","1924","No Quantity",""
"Andorra","2004","660191","Umbrellas nes, having a telescopic shaft","Import","323858","54815","Number of items","156443"
"Andorra","2004","660199","Umbrellas nes, not with telescopic shaft","Import","722544","78539","Number of items","218470"
