"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"EU-27","2008","970400","Used postage and revenue stamps, first day covers, et","Export","59929243","133823","Weight in kilograms","133823"
"EU-27","2008","970500","Collections and collectors pieces","Import","917767349","40694266","Weight in kilograms","40694266"
"EU-27","2008","970500","Collections and collectors pieces","Export","317767343","1280024","Weight in kilograms","1280024"
"EU-27","2008","970600","Antiques older than one hundred years","Import","532196394","3322220","Weight in kilograms","3322220"
"EU-27","2008","970600","Antiques older than one hundred years","Export","1091035005","5173116","Weight in kilograms","5173116"
"EU-27","2007","970110","Paintings/drawings/pastels executed by hand","Import","3028681055","8182441","No Quantity",""
"EU-27","2007","970110","Paintings/drawings/pastels executed by hand","Export","3873425721","1453807","No Quantity",""
"EU-27","2007","970190","Collages, similar decorative plaques","Import","61622393","2754347","Weight in kilograms","2754347"
"EU-27","2007","970190","Collages, similar decorative plaques","Export","51123981","375818","Weight in kilograms","375818"
"EU-27","2007","970200","Original engravings, prints and lithographs","Import","116564730","457960","No Quantity",""
"EU-27","2007","970200","Original engravings, prints and lithographs","Export","168028872","156699","No Quantity",""
"EU-27","2007","970300","Original sculptures and statuary, in any material","Import","497163066","5575506","No Quantity",""
"EU-27","2007","970300","Original sculptures and statuary, in any material","Export","754654368","1960851","No Quantity",""
"EU-27","2007","970400","Used postage and revenue stamps, first day covers, et","Import","75876918","235140","Weight in kilograms","235140"
"EU-27","2007","970400","Used postage and revenue stamps, first day covers, et","Export","58830823","71433","Weight in kilograms","71433"
"EU-27","2007","970500","Collections and collectors pieces","Import","554820506","31427275","Weight in kilograms","31427275"
"EU-27","2007","970500","Collections and collectors pieces","Export","228910551","1832785","Weight in kilograms","1832785"
"EU-27","2007","970600","Antiques older than one hundred years","Import","674093862","2646889","Weight in kilograms","2646889"
"EU-27","2007","970600","Antiques older than one hundred years","Export","1184687693","8364622","Weight in kilograms","8364622"
"EU-27","2006","970110","Paintings/drawings/pastels executed by hand","Export","3250445613","1218230","No Quantity",""
"EU-27","2006","970110","Paintings/drawings/pastels executed by hand","Import","2076639905","6522376","Number of items","504490"
"EU-27","2006","970190","Collages, similar decorative plaques","Import","47187011","2070680","Weight in kilograms","2070680"
"EU-27","2006","970190","Collages, similar decorative plaques","Export","51595271","354890","Weight in kilograms","354890"
"EU-27","2006","970200","Original engravings, prints and lithographs","Import","86701187","420004","No Quantity",""
"EU-27","2006","970200","Original engravings, prints and lithographs","Export","135520090","200603","No Quantity",""
"EU-27","2006","970300","Original sculptures and statuary, in any material","Import","317518482","2870821","No Quantity",""
"EU-27","2006","970300","Original sculptures and statuary, in any material","Export","599031309","1945931","No Quantity",""
"EU-27","2006","970400","Used postage and revenue stamps, first day covers, et","Import","126584603","447174","Weight in kilograms","447174"
"EU-27","2006","970400","Used postage and revenue stamps, first day covers, et","Export","98671085","103188","Weight in kilograms","103188"
"EU-27","2006","970500","Collections and collectors pieces","Import","353613287","20964854","Weight in kilograms","20964854"
"EU-27","2006","970500","Collections and collectors pieces","Export","262573352","1080736","Weight in kilograms","1080736"
"EU-27","2006","970600","Antiques older than one hundred years","Import","523570387","2802418","Weight in kilograms","2802418"
"EU-27","2006","970600","Antiques older than one hundred years","Export","1542210283","9381368","Weight in kilograms","9381368"
"EU-27","2005","970110","Paintings/drawings/pastels executed by hand","Export","2856839223","1160704","No Quantity",""
"EU-27","2005","970110","Paintings/drawings/pastels executed by hand","Import","1697966291","4573187","Number of items","412497"
"EU-27","2005","970190","Collages, similar decorative plaques","Import","40537492","1461399","Weight in kilograms","1461399"
"EU-27","2005","970190","Collages, similar decorative plaques","Export","47753954","453511","Weight in kilograms","453511"
"EU-27","2005","970200","Original engravings, prints and lithographs","Import","77244444","400785","No Quantity",""
"EU-27","2005","970200","Original engravings, prints and lithographs","Export","123505312","180485","No Quantity",""
"EU-27","2005","970300","Original sculptures and statuary, in any material","Import","306072084","3143785","No Quantity",""
"EU-27","2005","970300","Original sculptures and statuary, in any material","Export","480508157","1789162","No Quantity",""
"EU-27","2005","970400","Used postage and revenue stamps, first day covers, et","Import","244480613","159961","Weight in kilograms","159961"
"EU-27","2005","970400","Used postage and revenue stamps, first day covers, et","Export","101670076","140382","Weight in kilograms","140382"
"EU-27","2005","970500","Collections and collectors pieces","Import","327659097","20290349","Weight in kilograms","20290349"
"EU-27","2005","970500","Collections and collectors pieces","Export","200532615","679768","Weight in kilograms","679768"
"EU-27","2005","970600","Antiques older than one hundred years","Import","489048346","2787629","Weight in kilograms","2787629"
"EU-27","2005","970600","Antiques older than one hundred years","Export","1497687673","8749588","Weight in kilograms","8749588"
"EU-27","2004","970110","Paintings/drawings/pastels executed by hand","Export","2871659042","1327506","No Quantity",""
"EU-27","2004","970110","Paintings/drawings/pastels executed by hand","Import","1645412839","3310825","Number of items","399730"
"EU-27","2004","970190","Collages, similar decorative plaques","Import","41979257","1016979","Weight in kilograms","1016979"
"EU-27","2004","970190","Collages, similar decorative plaques","Export","43667425","453592","Weight in kilograms","453592"
"EU-27","2004","970200","Original engravings, prints and lithographs","Import","65337170","351876","No Quantity",""
"EU-27","2004","970200","Original engravings, prints and lithographs","Export","122026636","187225","No Quantity",""
"EU-27","2004","970300","Original sculptures and statuary, in any material","Import","295893969","1867747","No Quantity",""
"EU-27","2004","970300","Original sculptures and statuary, in any material","Export","451375500","2716917","No Quantity",""
"EU-27","2004","970400","Used postage and revenue stamps, first day covers, et","Import","240521992","427166","Weight in kilograms","427166"
"EU-27","2004","970400","Used postage and revenue stamps, first day covers, et","Export","95216761","401991","Weight in kilograms","401991"
"EU-27","2004","970500","Collections and collectors pieces","Import","316836875","20086998","Weight in kilograms","20086998"
"EU-27","2004","970500","Collections and collectors pieces","Export","239127535","734577","Weight in kilograms","734577"
"EU-27","2004","970600","Antiques older than one hundred years","Import","529078264","3131279","Weight in kilograms","3131279"
"EU-27","2004","970600","Antiques older than one hundred years","Export","1377385089","9130806","Weight in kilograms","9130806"
"EU-27","2003","970110","Paintings/drawings/pastels executed by hand","Import","1280118909","3843387","No Quantity",""
"EU-27","2003","970110","Paintings/drawings/pastels executed by hand","Export","2356943449","1017824","No Quantity",""
"EU-27","2003","970190","Collages, similar decorative plaques","Import","32490968","768444","Weight in kilograms","768444"
"EU-27","2003","970190","Collages, similar decorative plaques","Export","43389794","320982","Weight in kilograms","320982"
"EU-27","2003","970200","Original engravings, prints and lithographs","Import","60188792","278012","No Quantity",""
"EU-27","2003","970200","Original engravings, prints and lithographs","Export","109793876","177931","No Quantity",""
"EU-27","2003","970300","Original sculptures and statuary, in any material","Import","205448933","1783810","No Quantity",""
"EU-27","2003","970300","Original sculptures and statuary, in any material","Export","433548475","1478751","No Quantity",""
"EU-27","2003","970400","Used postage and revenue stamps, first day covers, et","Import","142753444","198354","Weight in kilograms","198354"
"EU-27","2003","970400","Used postage and revenue stamps, first day covers, et","Export","96225583","115490","Weight in kilograms","115490"
"EU-27","2003","970500","Collections and collectors pieces","Import","320462936","13421390","Weight in kilograms","13421390"
"EU-27","2003","970500","Collections and collectors pieces","Export","167163785","755758","Weight in kilograms","755758"
"EU-27","2003","970600","Antiques older than one hundred years","Import","445433013","2964196","Weight in kilograms","2964196"
"EU-27","2003","970600","Antiques older than one hundred years","Export","1164531093","10060743","Weight in kilograms","10060743"
"EU-27","2002","970110","Paintings/drawings/pastels executed by hand","Import","1786625051","1771452","No Quantity",""
"EU-27","2002","970110","Paintings/drawings/pastels executed by hand","Export","2171923819","1092616","No Quantity",""
"EU-27","2002","970190","Collages, similar decorative plaques","Import","23313399","642513","Weight in kilograms","642513"
"EU-27","2002","970190","Collages, similar decorative plaques","Export","46078017","271232","Weight in kilograms","271232"
"EU-27","2002","970200","Original engravings, prints and lithographs","Import","49776112","107684","No Quantity",""
"EU-27","2002","970200","Original engravings, prints and lithographs","Export","99570536","204924","No Quantity",""
"EU-27","2002","970300","Original sculptures and statuary, in any material","Import","199066127","1591651","No Quantity",""
"EU-27","2002","970300","Original sculptures and statuary, in any material","Export","368277967","2058353","No Quantity",""
"EU-27","2002","970400","Used postage and revenue stamps, first day covers, et","Import","135759324","287592","Weight in kilograms","287592"
"EU-27","2002","970400","Used postage and revenue stamps, first day covers, et","Export","87587406","122349","Weight in kilograms","122349"
"EU-27","2002","970500","Collections and collectors pieces","Import","223384633","8207111","Weight in kilograms","8207111"
"EU-27","2002","970500","Collections and collectors pieces","Export","128361801","769745","Weight in kilograms","769745"
"EU-27","2002","970600","Antiques older than one hundred years","Import","474952299","3139816","Weight in kilograms","3139816"
"EU-27","2002","970600","Antiques older than one hundred years","Export","1114496319","12050010","Weight in kilograms","12050010"
"EU-27","2001","970110","Paintings/drawings/pastels executed by hand","Import","1678606430","1728251","No Quantity",""
"EU-27","2001","970110","Paintings/drawings/pastels executed by hand","Export","1920395747","1117927","No Quantity",""
"EU-27","2001","970190","Collages, similar decorative plaques","Import","20445828","577213","Weight in kilograms","577213"
"EU-27","2001","970190","Collages, similar decorative plaques","Export","41206840","332121","Weight in kilograms","332121"
"EU-27","2001","970200","Original engravings, prints and lithographs","Import","43349106","147740","No Quantity",""
"EU-27","2001","970200","Original engravings, prints and lithographs","Export","80609405","151851","No Quantity",""
"EU-27","2001","970300","Original sculptures and statuary, in any material","Import","227463547","1969412","No Quantity",""
"EU-27","2001","970300","Original sculptures and statuary, in any material","Export","329848424","1597650","No Quantity",""
"EU-27","2001","970400","Used postage and revenue stamps, first day covers, et","Import","128188343","329746","Weight in kilograms","329746"
"EU-27","2001","970400","Used postage and revenue stamps, first day covers, et","Export","77097466","152665","Weight in kilograms","152665"
"EU-27","2001","970500","Collections and collectors pieces","Import","213246377","5857366","Weight in kilograms","5857366"
"EU-27","2001","970500","Collections and collectors pieces","Export","177962861","763360","Weight in kilograms","763360"
"EU-27","2001","970600","Antiques older than one hundred years","Import","396592440","2855750","Weight in kilograms","2855750"
"EU-27","2001","970600","Antiques older than one hundred years","Export","1037303005","11266888","Weight in kilograms","11266888"
"EU-27","2000","970110","Paintings/drawings/pastels executed by hand","Import","1436857927","1640471","No Quantity",""
"EU-27","2000","970110","Paintings/drawings/pastels executed by hand","Export","2267751063","1015424","No Quantity",""
"EU-27","2000","970190","Collages, similar decorative plaques","Import","19369082","366888","Weight in kilograms","366888"
"EU-27","2000","970190","Collages, similar decorative plaques","Export","55647750","289616","Weight in kilograms","289616"
"EU-27","2000","970200","Original engravings, prints and lithographs","Import","49588948","102228","No Quantity",""
"EU-27","2000","970200","Original engravings, prints and lithographs","Export","79490151","205523","No Quantity",""
"EU-27","2000","970300","Original sculptures and statuary, in any material","Import","183412795","1917527","No Quantity",""
"EU-27","2000","970300","Original sculptures and statuary, in any material","Export","320865485","2439307","No Quantity",""
"EU-27","2000","970400","Used postage and revenue stamps, first day covers, et","Import","104250513","190501","Weight in kilograms","190501"
"EU-27","2000","970400","Used postage and revenue stamps, first day covers, et","Export","69844311","186206","Weight in kilograms","186206"
"EU-27","2000","970500","Collections and collectors pieces","Import","182248791","7472359","Weight in kilograms","7472359"
"EU-27","2000","970500","Collections and collectors pieces","Export","173704024","672755","Weight in kilograms","672755"
"EU-27","2000","970600","Antiques older than one hundred years","Import","444074072","3283050","Weight in kilograms","3283050"
"EU-27","2000","970600","Antiques older than one hundred years","Export","1216133500","13781785","Weight in kilograms","13781785"
"Faeroe Isds","2009","970110","Paintings/drawings/pastels executed by hand","Import","65013","1595","No Quantity",""
"Faeroe Isds","2009","970190","Collages, similar decorative plaques","Import","986","23","Weight in kilograms","23"
"Faeroe Isds","2009","970200","Original engravings, prints and lithographs","Import","283","10","No Quantity",""
"Faeroe Isds","2009","970300","Original sculptures and statuary, in any material","Import","1437","5","No Quantity",""
"Faeroe Isds","2009","970400","Used postage and revenue stamps, first day covers, et","Import","830","2","Weight in kilograms","2"
"Faeroe Isds","2009","970500","Collections and collectors pieces","Import","332","1","Weight in kilograms","1"
"Faeroe Isds","2009","970600","Antiques older than one hundred years","Import","718","1","Weight in kilograms","1"
"Faeroe Isds","2008","970110","Paintings/drawings/pastels executed by hand","Import","69189","2375","No Quantity",""
"Faeroe Isds","2008","970190","Collages, similar decorative plaques","Import","1170","51","Weight in kilograms","51"
"Faeroe Isds","2008","970300","Original sculptures and statuary, in any material","Import","5131","16","No Quantity",""
"Faeroe Isds","2008","970400","Used postage and revenue stamps, first day covers, et","Import","1581","5","Weight in kilograms","5"
"Faeroe Isds","2008","970500","Collections and collectors pieces","Import","3152","4","Weight in kilograms","4"
"Faeroe Isds","2008","970600","Antiques older than one hundred years","Import","18779","860","Weight in kilograms","860"
"Faeroe Isds","2007","970110","Paintings/drawings/pastels executed by hand","Import","51872","1581","No Quantity",""
"Faeroe Isds","2007","970190","Collages, similar decorative plaques","Import","3610","177","Weight in kilograms","177"
"Faeroe Isds","2007","970200","Original engravings, prints and lithographs","Import","110","1","No Quantity",""
"Faeroe Isds","2007","970300","Original sculptures and statuary, in any material","Import","1","5250","No Quantity",""
"Faeroe Isds","2007","970400","Used postage and revenue stamps, first day covers, et","Import","9727","2","Weight in kilograms","2"
"Faeroe Isds","2007","970500","Collections and collectors pieces","Import","4379","40","Weight in kilograms","40"
"Faeroe Isds","2007","970600","Antiques older than one hundred years","Import","64085","3742","Weight in kilograms","3742"
"Faeroe Isds","2006","970110","Paintings/drawings/pastels executed by hand","Import","39949","1034","Number of items","10"
"Faeroe Isds","2006","970190","Collages, similar decorative plaques","Import","375","6","Weight in kilograms","6"
"Faeroe Isds","2006","970200","Original engravings, prints and lithographs","Import","250","8","No Quantity",""
"Faeroe Isds","2006","970300","Original sculptures and statuary, in any material","Import","70407","18000","No Quantity",""
"Faeroe Isds","2006","970400","Used postage and revenue stamps, first day covers, et","Import","6538","13","Weight in kilograms","13"
"Faeroe Isds","2006","970500","Collections and collectors pieces","Import","84","2","Weight in kilograms","2"
"Faeroe Isds","2006","970600","Antiques older than one hundred years","Import","36032","2683","Weight in kilograms","2683"
"Faeroe Isds","2005","970110","Paintings/drawings/pastels executed by hand","Import","50246","1430","Number of items","12"
"Faeroe Isds","2005","970190","Collages, similar decorative plaques","Import","3874","1203","Weight in kilograms","1203"
"Faeroe Isds","2005","970300","Original sculptures and statuary, in any material","Import","44817","3403","No Quantity",""
"Faeroe Isds","2005","970400","Used postage and revenue stamps, first day covers, et","Import","147","1","Weight in kilograms","1"
"Faeroe Isds","2005","970500","Collections and collectors pieces","Import","442","43","Weight in kilograms","43"
"Faeroe Isds","2005","970600","Antiques older than one hundred years","Import","17719","1931","Weight in kilograms","1931"
"Faeroe Isds","2004","970110","Paintings/drawings/pastels executed by hand","Import","20399","732","Number of items","5"
"Faeroe Isds","2004","970190","Collages, similar decorative plaques","Import","1941","6","Weight in kilograms","6"
"Faeroe Isds","2004","970200","Original engravings, prints and lithographs","Import","1050","50","No Quantity",""
"Faeroe Isds","2004","970300","Original sculptures and statuary, in any material","Import","29633","10031","No Quantity",""
"Faeroe Isds","2004","970400","Used postage and revenue stamps, first day covers, et","Import","8838","50","Weight in kilograms","50"
"Faeroe Isds","2004","970500","Collections and collectors pieces","Import","452","24","Weight in kilograms","24"
"Faeroe Isds","2004","970600","Antiques older than one hundred years","Import","965","21","Weight in kilograms","21"
"Faeroe Isds","2003","970110","Paintings/drawings/pastels executed by hand","Import","9310","314","No Quantity",""
"Faeroe Isds","2003","970190","Collages, similar decorative plaques","Import","73","20","Weight in kilograms","20"
"Faeroe Isds","2003","970200","Original engravings, prints and lithographs","Import","1661","10","No Quantity",""
"Faeroe Isds","2003","970300","Original sculptures and statuary, in any material","Import","9112","105","No Quantity",""
"Faeroe Isds","2003","970400","Used postage and revenue stamps, first day covers, et","Import","7109","79","Weight in kilograms","79"
"Faeroe Isds","2003","970600","Antiques older than one hundred years","Import","8564","757","Weight in kilograms","757"
"Faeroe Isds","2002","970110","Paintings/drawings/pastels executed by hand","Import","2142","32","No Quantity",""
"Faeroe Isds","2002","970190","Collages, similar decorative plaques","Import","272","15","Weight in kilograms","15"
"Faeroe Isds","2002","970200","Original engravings, prints and lithographs","Import","161","1","No Quantity",""
"Faeroe Isds","2002","970300","Original sculptures and statuary, in any material","Import","1039","50","No Quantity",""
"Faeroe Isds","2002","970400","Used postage and revenue stamps, first day covers, et","Import","1504","142","Weight in kilograms","142"
"Faeroe Isds","2002","970500","Collections and collectors pieces","Import","174","27","Weight in kilograms","27"
"Faeroe Isds","2002","970600","Antiques older than one hundred years","Import","1990","180","Weight in kilograms","180"
"Faeroe Isds","2001","970110","Paintings/drawings/pastels executed by hand","Import","28456","171","No Quantity",""
"Faeroe Isds","2001","970190","Collages, similar decorative plaques","Import","425","5","Weight in kilograms","5"
"Faeroe Isds","2001","970200","Original engravings, prints and lithographs","Import","2035","41","No Quantity",""
"Faeroe Isds","2001","970300","Original sculptures and statuary, in any material","Import","1960","78","No Quantity",""
"Faeroe Isds","2001","970400","Used postage and revenue stamps, first day covers, et","Import","4290","182","Weight in kilograms","182"
"Faeroe Isds","2001","970500","Collections and collectors pieces","Import","2","0","Weight in kilograms","0"
"Faeroe Isds","2001","970600","Antiques older than one hundred years","Import","1704","487","Weight in kilograms","487"
"Faeroe Isds","2000","970110","Paintings/drawings/pastels executed by hand","Import","1227","213","No Quantity",""
"Faeroe Isds","2000","970190","Collages, similar decorative plaques","Import","846","25","Weight in kilograms","25"
"Faeroe Isds","2000","970200","Original engravings, prints and lithographs","Import","48","1","No Quantity",""
"Faeroe Isds","2000","970300","Original sculptures and statuary, in any material","Import","5609","23","No Quantity",""
"Faeroe Isds","2000","970400","Used postage and revenue stamps, first day covers, et","Import","12122","202","Weight in kilograms","202"
"Faeroe Isds","2000","970500","Collections and collectors pieces","Import","116","7","Weight in kilograms","7"
"Faeroe Isds","2000","970600","Antiques older than one hundred years","Import","3434","10","Weight in kilograms","10"
"Faeroe Isds","1999","970110","Paintings/drawings/pastels executed by hand","Import","2649","0","No Quantity","0"
"Faeroe Isds","1999","970200","Original engravings, prints and lithographs","Import","1428","0","No Quantity","0"
"Faeroe Isds","1999","970300","Original sculptures and statuary, in any material","Import","1535","0","No Quantity","0"
"Faeroe Isds","1999","970400","Used postage and revenue stamps, first day covers, et","Import","8001","0","No Quantity","0"
"Faeroe Isds","1999","970600","Antiques older than one hundred years","Import","722","0","No Quantity","0"
"Faeroe Isds","1998","970110","Paintings/drawings/pastels executed by hand","Import","73","0","No Quantity","0"
"Faeroe Isds","1998","970190","Collages, similar decorative plaques","Import","181","0","No Quantity","0"
"Faeroe Isds","1998","970200","Original engravings, prints and lithographs","Import","9149","0","No Quantity","0"
"Faeroe Isds","1998","970300","Original sculptures and statuary, in any material","Import","1808","0","No Quantity","0"
"Faeroe Isds","1998","970400","Used postage and revenue stamps, first day covers, et","Import","417","0","No Quantity","0"
"Faeroe Isds","1998","970500","Collections and collectors pieces","Import","193","0","No Quantity","0"
"Faeroe Isds","1998","970600","Antiques older than one hundred years","Import","9568","0","No Quantity","0"
"Faeroe Isds","1997","970110","Paintings/drawings/pastels executed by hand","Import","2777","0","No Quantity","0"
"Faeroe Isds","1997","970190","Collages, similar decorative plaques","Import","1956","0","No Quantity","0"
"Faeroe Isds","1997","970200","Original engravings, prints and lithographs","Import","3683","0","No Quantity","0"
"Faeroe Isds","1997","970300","Original sculptures and statuary, in any material","Import","753","0","No Quantity","0"
"Faeroe Isds","1997","970400","Used postage and revenue stamps, first day covers, et","Import","140","0","No Quantity","0"
"Faeroe Isds","1997","970500","Collections and collectors pieces","Import","3987","0","No Quantity","0"
"Faeroe Isds","1997","970600","Antiques older than one hundred years","Import","13595","0","No Quantity","0"
"Faeroe Isds","1996","970110","Paintings/drawings/pastels executed by hand","Import","74","0","No Quantity","0"
"Faeroe Isds","1996","970190","Collages, similar decorative plaques","Import","2083","0","No Quantity","0"
"Faeroe Isds","1996","970200","Original engravings, prints and lithographs","Import","430","0","No Quantity","0"
"Faeroe Isds","1996","970300","Original sculptures and statuary, in any material","Import","5198","0","No Quantity","0"
"Faeroe Isds","1996","970400","Used postage and revenue stamps, first day covers, et","Import","57189","0","No Quantity","0"
"Faeroe Isds","1996","970600","Antiques older than one hundred years","Import","74250","0","No Quantity","0"
"Fiji","2013","970110","Paintings/drawings/pastels executed by hand","Import","14390","","Number of items","6256"
"Fiji","2013","970190","Collages, similar decorative plaques","Import","24747","1078","Weight in kilograms","1078"
"Fiji","2013","970190","Collages, similar decorative plaques","Export","3073","102","Weight in kilograms","102"
"Fiji","2013","970190","Collages, similar decorative plaques","Re-Export","223","2","Weight in kilograms","2"
"Fiji","2013","970300","Original sculptures and statuary, in any material","Import","11813","","Number of items","92"
"Fiji","2013","970300","Original sculptures and statuary, in any material","Export","173","","Number of items","54"
"Fiji","2013","970400","Used postage and revenue stamps, first day covers, et","Import","2565","81","Weight in kilograms","81"
"Fiji","2013","970500","Collections and collectors pieces","Import","29","8","Weight in kilograms","8"
"Fiji","2013","970600","Antiques older than one hundred years","Import","9070","1283","Weight in kilograms","1283"
"Fiji","2012","970110","Paintings/drawings/pastels executed by hand","Import","11620","","No Quantity",""
"Fiji","2012","970190","Collages, similar decorative plaques","Import","21881","4969","Weight in kilograms","4969"
"Fiji","2012","970190","Collages, similar decorative plaques","Export","689","22","Weight in kilograms","22"
"Fiji","2012","970190","Collages, similar decorative plaques","Re-Export","19","2","Weight in kilograms","2"
"Fiji","2012","970200","Original engravings, prints and lithographs","Import","10897","","No Quantity",""
"Fiji","2012","970300","Original sculptures and statuary, in any material","Import","32972","","No Quantity",""
"Fiji","2012","970300","Original sculptures and statuary, in any material","Export","555","","Number of items","28"
"Fiji","2012","970400","Used postage and revenue stamps, first day covers, et","Import","2778","1","Weight in kilograms","1"
"Fiji","2012","970500","Collections and collectors pieces","Import","44","9","Weight in kilograms","9"
"Fiji","2012","970600","Antiques older than one hundred years","Import","3219","339","Weight in kilograms","339"
"Fiji","2011","970110","Paintings/drawings/pastels executed by hand","Import","12823","","No Quantity",""
"Fiji","2011","970110","Paintings/drawings/pastels executed by hand","Export","808","","Number of items","2"
"Fiji","2011","970190","Collages, similar decorative plaques","Import","11709","1569","Weight in kilograms","1569"
"Fiji","2011","970190","Collages, similar decorative plaques","Export","12725","1261","Weight in kilograms","1261"
"Fiji","2011","970190","Collages, similar decorative plaques","Re-Export","1239","192","Weight in kilograms","192"
"Fiji","2011","970200","Original engravings, prints and lithographs","Import","3531","6","No Quantity",""
"Fiji","2011","970300","Original sculptures and statuary, in any material","Import","5372","","No Quantity",""
"Fiji","2011","970400","Used postage and revenue stamps, first day covers, et","Export","2513","17","Weight in kilograms","17"
"Fiji","2011","970500","Collections and collectors pieces","Import","3130","122","Weight in kilograms","122"
"Fiji","2011","970600","Antiques older than one hundred years","Export","18836","25500","Weight in kilograms","25500"
"Fiji","2011","970600","Antiques older than one hundred years","Re-Export","5702","5500","Weight in kilograms","5500"
"Fiji","2010","970110","Paintings/drawings/pastels executed by hand","Import","23409","","No Quantity",""
"Fiji","2010","970110","Paintings/drawings/pastels executed by hand","Export","1048","","Number of items","1"
"Fiji","2010","970190","Collages, similar decorative plaques","Import","125687","5364","Weight in kilograms","5364"
"Fiji","2010","970190","Collages, similar decorative plaques","Export","4908","14636","Weight in kilograms","14636"
"Fiji","2010","970190","Collages, similar decorative plaques","Re-Export","2487","5136","Weight in kilograms","5136"
"Fiji","2010","970300","Original sculptures and statuary, in any material","Import","23639","","No Quantity",""
"Fiji","2010","970300","Original sculptures and statuary, in any material","Export","4036","","Number of items","41"
"Fiji","2010","970300","Original sculptures and statuary, in any material","Re-Export","4036","","Number of items","41"
"Fiji","2010","970400","Used postage and revenue stamps, first day covers, et","Import","422","2","Weight in kilograms","2"
"Fiji","2010","970500","Collections and collectors pieces","Import","6843","12","Weight in kilograms","12"
"Fiji","2010","970600","Antiques older than one hundred years","Export","81426","171000","Weight in kilograms","171000"
"Fiji","2009","970110","Paintings/drawings/pastels executed by hand","Import","45235","","No Quantity",""
"Fiji","2009","970190","Collages, similar decorative plaques","Import","34026","2149","Weight in kilograms","2149"
"Fiji","2009","970190","Collages, similar decorative plaques","Export","131178","46616","Weight in kilograms","46616"
"Fiji","2009","970200","Original engravings, prints and lithographs","Import","8330","13","No Quantity",""
"Fiji","2009","970300","Original sculptures and statuary, in any material","Import","36744","","No Quantity",""
"Fiji","2009","970400","Used postage and revenue stamps, first day covers, et","Export","4699","118","Weight in kilograms","118"
"Fiji","2009","970500","Collections and collectors pieces","Import","396","1","Weight in kilograms","1"
"Fiji","2009","970600","Antiques older than one hundred years","Export","6720","800","Weight in kilograms","800"
"Fiji","2008","970110","Paintings/drawings/pastels executed by hand","Import","130287","","Number of items","9864"
"Fiji","2008","970190","Collages, similar decorative plaques","Import","333661","12110","Weight in kilograms","12110"
"Fiji","2008","970190","Collages, similar decorative plaques","Export","20497","7515","Weight in kilograms","7515"
"Fiji","2008","970200","Original engravings, prints and lithographs","Import","428","","Number of items","70"
"Fiji","2008","970300","Original sculptures and statuary, in any material","Import","75362","","Number of items","4705"
"Fiji","2008","970400","Used postage and revenue stamps, first day covers, et","Import","121","10","Weight in kilograms","10"
"Fiji","2008","970500","Collections and collectors pieces","Import","30632","25","Weight in kilograms","25"
"Fiji","2008","970600","Antiques older than one hundred years","Import","18978","451","Weight in kilograms","451"
"Fiji","2008","970600","Antiques older than one hundred years","Export","5842","300","Weight in kilograms","300"
"Fiji","2007","970110","Paintings/drawings/pastels executed by hand","Import","93746","","No Quantity",""
"Fiji","2007","970110","Paintings/drawings/pastels executed by hand","Export","10479","","No Quantity",""
"Fiji","2007","970190","Collages, similar decorative plaques","Import","15107","3856","Weight in kilograms","3856"
"Fiji","2007","970190","Collages, similar decorative plaques","Export","6492","255","Weight in kilograms","255"
"Fiji","2007","970200","Original engravings, prints and lithographs","Import","9738","","No Quantity",""
"Fiji","2007","970200","Original engravings, prints and lithographs","Export","542","","No Quantity",""
"Fiji","2007","970300","Original sculptures and statuary, in any material","Import","1957","","No Quantity",""
"Fiji","2007","970400","Used postage and revenue stamps, first day covers, et","Import","696","19","Weight in kilograms","19"
"Fiji","2007","970600","Antiques older than one hundred years","Import","50","30","Weight in kilograms","30"
"Fiji","2007","970600","Antiques older than one hundred years","Export","140926","13752","Weight in kilograms","13752"
"Fiji","2006","970110","Paintings/drawings/pastels executed by hand","Import","89613","","Number of items","9536"
"Fiji","2006","970190","Collages, similar decorative plaques","Import","15304","1555","Weight in kilograms","1555"
"Fiji","2006","970200","Original engravings, prints and lithographs","Import","423","","Number of items","7"
"Fiji","2006","970300","Original sculptures and statuary, in any material","Import","45871","","Number of items","11807"
"Fiji","2006","970400","Used postage and revenue stamps, first day covers, et","Import","26927","498","Weight in kilograms","498"
"Fiji","2006","970400","Used postage and revenue stamps, first day covers, et","Export","5138","200","Weight in kilograms","200"
"Fiji","2006","970500","Collections and collectors pieces","Import","559","316","Weight in kilograms","316"
"Fiji","2006","970600","Antiques older than one hundred years","Import","19075","6550","Weight in kilograms","6550"
"Fiji","2005","970110","Paintings/drawings/pastels executed by hand","Import","37389","5230","Number of items","9"
"Fiji","2005","970190","Collages, similar decorative plaques","Import","27034","2015","Weight in kilograms","2015"
"Fiji","2005","970190","Collages, similar decorative plaques","Export","4674","271","Weight in kilograms","271"
"Fiji","2005","970200","Original engravings, prints and lithographs","Import","4426","501","No Quantity",""
"Fiji","2005","970200","Original engravings, prints and lithographs","Export","8918","440","No Quantity",""
"Fiji","2005","970300","Original sculptures and statuary, in any material","Import","41521","16235","No Quantity",""
"Fiji","2005","970400","Used postage and revenue stamps, first day covers, et","Import","8440","155","Weight in kilograms","155"
"Fiji","2005","970500","Collections and collectors pieces","Import","4973","285","Weight in kilograms","285"
