Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548381043,5285437101,4265531197,4108927144,4111325090,4375641007,4712327632,5034394403,5594323369,5712243201,5679918169,6240413912,7324480082,9845342394,12031348145,13903304006,16808012930,21990095643,23752852623,19416391895,19044821824,22542967746,22376042497
Ethiopia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11207790791,12786205579,10229798768,7382766730,7147530061,7586836819,8235652824,8521562903,7726621812,7328478793,8030202592,7963475849,7691106101,8454118948,9935641841,12163591510,14983272212,18991919840,25608610286,28194222207,26311265658,29946882933,41605322562
Ethiopia (Former),2559075270,2709458845,2958143029,3420507255,3846328015,3827828059,4160065103,4729822188,5033997501,5533011307,5888737060,6168592206,6351790276,6950163398,8210169790,9614572845,10042150489,10740506521,10435499749,10722353005,11658249863,13302243436,10770262921,7961914357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,222742973,249384947,319542051,429944055,564324820,690819269,702237588,726782173,837547456,1029923284,1215342580,1248319286,1205891937,1134421966,1189821079,1152540131,1303788220,1189884654,1121693415,1267493602,1350750610,1398098464,1548689314,1653889577,1844416342,2010725505,2132663764,2141992099,1694927731,1986538767,1722817024,1697082862,1883368810,2365232968,2785563724,3006564293,3102502142,3404990840,3629898821,2925794150,3225237514,3753636825,3999271258
Finland,11222788038,12379075070,14568737223,19241717431,24553534469,29122008834,31468660397,33101704825,35826007674,43933582053,53011454432,51793057352,52174821479,50283898172,52117637628,54979260898,72317243408,90048308199,107182343513,116790100264,138890578325,125291761537,110173018768,87343226910,100626985179,130802429020,128311689354,122981889863,129761956019,130319034136,121793715225,124641390234,135189661365,164249873735,189064585623,195777993334,207949452679,246127525620,271974334105,239382634649,236706436523,262289041546,247388645687
France,146435796201,163703650957,200945637622,261467851656,282157668741,355616760141,367272701325,405397458156,500052426276,605041179093,690340769392,605220973718,574588628819,550363784867,521699023005,543489801499,758537366337,917869698317,1001126487712,1006961392742,1244123755804,1245355466804,1372904799726,1297073155737,1368001885925,1571965493183,1572864356756,1421495361942,1468913037414,1456388744708,1326333881262,1338290843035,1452096352962,1792145111033,2055678853687,2136555489230,2255705949074,2582391500573,2831795243285,2619683691410,2565038975356,2782210917288,2611221274736
French Polynesia,262818819,307129062,337719370,446162848,574540873,714189898,808970219,870355129,1100571442,1367015605,1558181177,1457363800,1464752358,1521082071,1570197869,1716110860,2620608542,2895619505,2936769080,2962974476,3568060962,3684041170,3991655694,3795920458,3924326846,4420602335,4260362478,4073680199,4243838925,4200532043,3757034435,3693013030,3931324088,4922602247,5553092213,5702783146,5872776555,6622397308,7299377783,7109397913,6963222062,7511354937,7150182190
Gabon,396194498,467020370,526756568,884527130,1890209317,2641365877,3683808699,3438808588,2925018685,3709361543,5240486928,4728293828,4428840596,4152259184,4359049180,4484324029,4245607257,4156988227,4165739801,4482145451,5837996978,5812801383,6016812796,5816206834,4508822860,5335041957,6126010860,5753048401,4847253284,4990183279,5487389859,5008740966,5223043921,6555743191,7756232865,9458959878,10297383525,12340517254,16824724378,15382276322,18771313013,24258085336,24075632647
Gambia,96348058,101039696,131543851,224156464,293447276,351848468,323491640,341738330,406252265,445403412,503980140,533843870,535882445,529800428,518581265,654329438,444541780,497161052,623569434,648225581,707640378,690311097,714254263,755040939,746493959,785999882,848239401,803633366,840285269,814724060,782913866,687409394,578235826,487040043,578786273,624173996,655068112,798869805,965771303,900641059,951852236,902750225,917291787
Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6867653528,3901882247,2819557954,2579713144,2701112976,3063410997,3510543353,3613498183,2800026344,3057970819,3219461868,3395778501,3991374540,5125763952,6410935462,7745256708,10172920422,12795115998,10766892261,11638264782,14434659086,15829700404
Germany,208866613814,241913656084,290117254035,385517916708,430927618337,474785311283,502960503273,581103626136,716567194623,852854669482,919650602534,774614406240,751505519317,745824296147,701696480150,708871502770,1012514113866,1256273741946,1355926431967,1353869975620,1714446543471,1808581717643,2064476785451,2007382874568,2147949689245,2522691903924,2437030971979,2157208773843,2178161404461,2130984312409,1886399878386,1880878023463,2006678890909,2423721432864,2726341472500,2766253792966,2902749305068,3323809686746,3623687767058,3298217546533,3304439018398,3628110015053,3425956470874
Ghana,3549075886,3874325328,3385544650,3123930746,3641148672,3490388778,3559461912,3872314072,4495006430,4747618308,5204485238,5493359955,5424652891,5381759267,6066751752,6569629532,7066634003,7622609394,8329857212,8416157445,9982672735,11223849682,11037538549,9566487204,8728442503,10360742117,11110978459,11043901091,11990230320,12368690734,7985348203,8517383193,9881752901,12231853953,14232870284,17198396634,20410331665,24757553055,28528014587,25977853492,32174210793,39564970070,40710781539
Greece,12523852954,13907679388,16093736853,21300047858,24162569629,27212489868,29715026064,34493224413,42200034859,51953510475,54205015789,49913522918,52069146105,47125859525,45791595630,45595914130,53761141331,62596958144,72716793152,75485715956,93347177233,100261218550,110822606168,103759459553,111192405954,130529713530,138025304167,134645775772,135275687709,139367084009,125933895428,129840646649,146056368357,192842833725,227950420105,240075690352,261712613837,305431981541,341594120811,321015994274,294222876631,289886951188,248940703456
Greenland,68351017,87081683,104317275,137797157,167061926,207641299,236731104,277523774,350001954,413573108,468047493,428422384,395637102,409186418,372993201,405934343,592877275,774151361,883498592,914166361,1001844268,999408710,1020464712,911624064,988974722,1188626166,1177380758,1054127335,1130524554,1112529279,1050067353,1067907899,1149478971,1402467841,1617243925,1650349930,1811232805,2040156199,2302020169,2261761158,2265439206,2432613471,2343399080
Grenada,19231419,24345137,32531527,40081423,41438027,50975520,51052929,57189686,73371429,86274240,86018739,92278518,101944980,107693757,117062135,132519958,149212703,172931731,191072317,209255486,230419502,241533804,246132826,251439553,263142517,277250556,298355172,321231169,352956652,379916457,520048148,520444444,540337037,591018519,599118519,695370370,698700000,758685185,825981481,771274074,769707407,780333333,782503704
Guatemala,1697371547,1769402863,1873527334,2290470964,2818403439,3250323879,3891563037,4885737801,5411709026,6153863341,7024301145,7673563593,7771269434,8067774569,8442551349,9966708979,7530291400,6315577200,6991683926,7497685494,6819965070,8385345460,9307709833,10162876159,11574236628,13065576999,14070108845,15855175053,17289952490,16329755015,17195626878,18702820499,20776549868,21917577896,23965288358,27211219671,30231127091,34113089662,39136289935,37733815921,41340503250,47688893479,50377048398
Guinea,565706413,625780134,667761893,715807780,821810502,925502826,1055874664,1085477809,1240518726,1327777397,1486564786,1635804586,1766709131,1860467738,1957366229,2117999117,2232787048,2374096054,2611072007,2663345537,2920391997,3085365407,3324120160,3306815556,3464727129,3933040539,4115589010,4018585674,3668328196,3552655215,3192277748,3047012745,3050296966,3442386229,3631884890,2934857770,3048215586,4682053628,5310243556,5309676741,5232837646,5599651375,6092733174
Guinea-Bissau,307484363,304933171,356955624,439842486,483333107,555844570,500362486,430135875,496826506,543655390,513354103,559284148,457101746,459026332,502460608,454651259,502932327,546883972,517380291,566753131,608090289,648533129,670914125,699703994,736865165,785360505,587684265,462709397,354332602,386793237,371249561,394242591,418065899,468437462,524173694,586791836,591829898,695606314,864107768,826969371,845034736,915722780,849151630
Guyana,427060636,452349878,457871909,488212950,683753219,804261173,710548250,703356466,792722199,829118879,943186825,905506047,768645357,773429457,707539903,736617458,828252340,548739140,659727353,606554060,631896478,555752671,596201721,743980974,869616749,991383773,1125099837,1194651695,1144244839,1107944405,1136500134,1135686556,1157959507,1184963994,1256329196,1315438530,1458448034,1740337026,1922592896,2025562858,2259287327,2576600847,2851153611
Haiti,331200000,362800000,371998629,466800000,565399531,681400000,879000000,947000000,974200000,1080600000,1383800000,1416200000,1474200000,1623600000,1816200000,2009400000,2237600000,1958800000,1971000000,2265400000,2613600000,2351608894,1532494474,1551491519,2056914894,2333926034,2722348363,2971405043,3443106719,3746596773,3357891692,3214586332,2945612369,2590184749,3354207628,3806696349,4470425695,5471661151,5871568164,5928881755,6079457434,6731360928,7187299835
Honduras,824354522,872074032,957964736,1088601305,1234145808,1340918210,1608147462,1991693018,2301869828,2686011877,3061206519,3363628909,3463839878,3670823250,3959526281,4341878849,4543493775,4953881555,5518164752,6164167608,3637292755,3660639846,4079394198,4182546564,4094779984,4724469838,4867936819,5625881592,6278040766,6471082308,7187333024,7652749627,7860003387,8233828760,8871002584,9756909767,10917518133,12361260202,13881714425,14587483154,15839324294,17710275997,18564227669
Hungary,6269968219,6823814354,8003569031,9911262806,10863115093,12387043616,14354241478,16031077325,18741443975,21638785045,25008738785,25646196381,26117929239,23703032466,22981096045,23271447965,26805893070,29461058660,31548475676,31981510042,36500311860,34106410195,38009519736,39378372989,42347459315,45574188867,45930691794,46533207226,47951604854,48255011860,46385589534,52720506824,66383482408,83538373061,101925734602,110321711573,112529302724,136091510363,154219922919,126649544912,127500724954,137452115093,124600394632
Iceland,518902001,660321786,827209967,1133377410,1492718496,1386078025,1644740670,2175791293,2474607011,2811162828,3331296112,3441257818,3159113437,2724977728,2822002328,2939847399,3930522349,5438539825,6016171227,5588533823,6372907807,6807361089,6976076290,6126457836,6294805446,7018103769,7330965238,7422995666,8291721879,8742601204,8697304134,7922982772,8907211172,10969901427,13251440604,16286331747,16651492784,20428232684,16832076487,12115441517,12564705489,14045882044,13578944576
India,61470155461,65947358085,71734706707,85545928183,96552087734,100437087060,101195904302,117421467963,135833064572,150316710786,184760509615,197078023968,201227950437,219555486144,217466935618,226460283123,248120236713,274577524302,303753831000,300719731112,326795526341,289681448629,290914472420,283985435187,325342273875,369240241404,389168852542,422572428104,425273661913,453377340541,467787930506,482967898521,504946413587,591332352132,715459354731,837499067126,947912052610,1206110390294,1294113175953,1338248481295,1704795051130,1923046284515,1875213100479
Indonesia,9805043116,10295203994,12083072492,17878393633,28349154305,33472016985,40948484276,50331133030,56535076589,56473180366,79636492041,101089935062,103780376715,93795039542,96259379106,95959570641,87963135045,83424158834,97550688443,111469194410,125720197895,140819375681,152846749138,173602040404,194352050093,222081511608,249811405868,237043506125,104866011738,153819512951,165021019916,160446941530,195660605562,234772449225,256836863802,285868619206,364570515632,432216737775,510228634991,539580088908,709190823342,846341442730,878043028446
Iran (Islamic Republic of),10032152629,12630687021,15785132991,25134157741,43809133864,48880931354,63408819002,74367738848,73239157273,85617019400,91950036937,100107067513,123431083385,151644748879,160989063952,74522104876,73062414805,88158952545,92122613361,90978819068,91035997098,95895456685,99354464814,109217347976,109206973126,110303730166,114976222531,107498025526,105180255770,109572411314,104016349677,110410812214,135144302729,140225259050,170672371208,205586618501,243671782700,312141214106,363104405018,366070992291,421715894652,527313855571,551587509015
Iraq,2320337440,2605093634,2615496455,3282878842,3869540383,4844548715,6178360543,6693109716,8468330689,11370510752,12458337119,11176354458,11729534751,11182987726,11623604549,11976571514,13240623594,16269848458,17345848801,16405839348,17043088424,5978866342,7062004949,5043882313,4034180383,3476714340,6097546950,6665364786,8501468580,14834244219,16900379321,17681967030,17436737966,16526331832,26193078458,36267954212,54548760949,74911627697,106583823984,113766421446,122040946581,135333371412,149369782161
Ireland,4294394113,4977625733,6208339476,7354512007,7797319701,9277302574,9283157706,10969643841,14250597743,18018744020,21469456237,20405173144,21346329355,20600852249,19899556941,21088837545,28581665139,33728574056,36928775654,38110553305,48215024982,48814786083,54957591945,51362890006,55913471741,67899644572,74362827959,81274013182,88175372771,96581467782,97331784494,105165949298,123021782470,158724127456,186280754689,202577973437,222762393513,259574686490,264033509712,225443490996,209387533263,226035744070,210637733244
Israel,6080476186,6412755587,8446037550,10825809542,14681606444,14527765284,15270445813,16523997337,16261167487,20928395879,23756161816,25339213646,27460583633,30634614633,28729436440,27095406457,33650825690,40451165352,49306736294,49046747977,57866489243,65863938469,73348133398,73529646467,82926892451,96156304753,105163437658,108390193341,109822444689,110682076044,124143107423,122277262064,112846978455,118443068685,126415038402,133701265013,145144285687,166343327112,201513499333,194784458931,217690077628,243654520334,241068943327
Italy,109259652315,120124229374,139952857526,169088456773,192292244993,219402220792,216529437073,248181899909,303555552270,379298568141,459811139364,414983018219,411663352317,426854272606,421901064616,435686075883,616971753500,776334491116,859008392467,894717739014,1138150231428,1200671610069,1271987856474,1026033255992,1059132551195,1131805401289,1266408792589,1198686916232,1224612265252,1208145245856,1104008614942,1123692635622,1225232690425,1514445135092,1735521503772,1786275014007,1872983094035,2127181952205,2307312471041,2111146953537,2055355252805,2196981437704,2013391856571
Jamaica,1590630737,1740956001,2119034833,2173165229,2699609233,3251358748,3371260807,3693708575,3005819794,2765197163,3045497323,3386019807,3743386573,4113662346,2697752039,2290717720,2882759334,3443665563,4023780022,4618423514,4821864686,4243251667,4175382672,5355428169,5404010002,6544330274,7367727478,8413237918,8742153215,8831018039,9005069387,9194725544,9719001964,9430240115,10173236438,11239260243,11927672240,12795561610,13707628399,12125020448,13230838454,14433933131,14794795853
Japan,209070550948,236154759650,312738030291,424891200718,471643172435,512861437160,576405865274,709404712457,996741916081,1037452649458,1086987928704,1201465681337,1116840922930,1218106621389,1294608503868,1384532057561,2051060821286,2485236197212,3015394338222,3017051681926,3103698099974,3536801818081,3852793357578,4414963349370,4850347739667,5333926692474,4706189000781,4324279447136,3914574867406,4432599088351,4731198833442,4159858292198,3980818927656,4302940514939,4655821595511,4571866957195,4356749775547,4356346715298,4849184924937,5035142154901,5495387182996,5896224429749,5960180293678
Jordan,593143638,633276065,704697681,807012422,932610213,1220391358,1574383772,1937458864,2561869273,3102848691,4013063919,4279561614,4552765175,4759568060,4857659352,5119290469,6182317801,6525462852,6049813982,4128436774,4020269846,4193337160,5319068084,5605824245,6236725075,6731655429,6928363893,7245952045,7912411848,8149662461,8460682787,8975868868,9582456413,10195726375,11411382228,12588660085,15056937008,17110615424,21972870894,23820013059,26425379366,28840263430,30937323944
Kazakhstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29904656898,27572399446,26725784292,24789418386,22126915528,20724119275,21218360076,22358770013,22327816398,17017588937,18451126268,22345411870,24850930700,31101938088,43527055316,57620633096,81708577862,105762082841,134602557505,116311843345,149335322377,188048917559,202656010060
Kenya,2194605194,2432066841,2726978883,3216713131,3835854497,4206087478,4482802894,5794537196,6860692452,7869012550,9165045877,8643080781,8324711104,7740013226,8011288489,7937217263,9364580377,10309696460,11019282970,10787212576,11036950950,10402451033,10283086659,7138893521,9084315748,11701140898,11973069750,13034332160,14016439320,12798811537,12604122897,12983455858,13150894438,14904518283,16095233283,18739190171,22504109496,27236709574,30467360179,30600162776,32181290592,34329919369,40697160132
Kiribati,20195540,21430747,27169698,44433102,80479970,77537687,57869940,54541384,63480799,60575947,33498023,39484775,38920792,36729747,40323356,29975261,28959458,33677323,43414171,41607872,39997534,47371782,48085720,47041666,54810756,55981228,66867613,67227736,65638636,69158419,67511671,61413008,72197948,90231050,101859505,106254938,104632105,123325979,134660057,126970380,150512605,173241961,175891749
Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489386272,4136797027,3164182744,2433830382,2484741820,5382372119,3465043853,3198955565,2826937025,1909129923,1720624953,2556392141,2870614992,3329526704,3615503529,3734268517,3914490225,4736685429,5771855812,5567600153,5683237784,6639417695,6499261185
Kuwait,2872798856,3880957238,4447500673,5405089807,13003518988,12015901717,13119579689,14139849159,15502480944,24749780951,28690618373,25248817580,21583058729,20869595122,21701541634,21446152292,17904664463,22367499123,20689587203,24314160880,18470818672,11014231800,19868859615,24467095991,25371876605,27187120000,31492085246,30351196173,25945377090,30123384331,37717816724,34889597791,38135756834,47873988053,59436715304,80797945205,101558975068,114635467558,147380280181,105967843518,119917688564,160602831818,183219310563
Kyrgyzstan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2607561175,2485495738,2192415659,1894169109,1545386634,1491893740,1826706229,1767355780,1640373876,1249598370,1370076479,1527209964,1605696848,1921528579,2212211701,2460246796,2834168893,3802570572,5139958956,4690061344,4794361821,6197765942,6474916977
Lao People's DR,113020014,124574403,134408386,154239544,174376080,203621352,221612277,231028551,249684537,265109543,318228180,401416577,456041851,496291556,551837500,597522777,640725673,650109249,659054528,781079484,865674343,1028365131,1133049144,1278940598,1483235878,1708075312,1800457025,1678086003,1234936201,1397381049,1665309931,1684979411,1758293208,2014090053,2376062445,2716783867,3541450756,4213933722,5285170106,5585016535,6743619373,8060599783,9099848263
Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8881135512,8238380038,5494024562,4779804497,4911309548,4972573685,5664633681,6278895424,6919476688,7333105668,7775840066,8220791506,9225035385,11146884816,13734941075,15937811882,19854404973,28651011597,33452829561,25853917516,24099414676,28480210813,28378995200
Lebanon,1488536192,1672690847,2086395001,2721038922,3495637793,3258060080,1427431361,2671916368,2977287147,3438439597,4074376779,3894410479,2656036991,3585998749,2518778853,2168480587,2676576050,2077803289,3313540063,2717997675,2811545761,4151011471,5464687116,7537321907,8923420009,10965125076,12991961428,15595180097,16910140830,17009052107,16678606965,17065339967,18712437811,19801658375,21465339967,21860696517,22438474295,25057379768,30080265340,34650082919,37124378109,40094328358,42490299546
Lesotho,67330754,64657724,76601442,115947700,132155301,137549051,135802595,177791403,245163873,266836306,351071324,356533396,327185786,355489830,303121536,247581278,290787903,369153079,429808686,451452468,544639660,608808529,720484080,721520160,755100448,859211433,815831013,859729433,801441118,801546790,771258554,706393605,656750018,969160943,1234219558,1368346468,1428842600,1597484736,1630667593,1716836000,2203835214,2524534245,2443189877
Liberia,259031291,273132553,295999464,346116111,423420385,508905889,527355397,589549440,645899748,744074506,765195436,880150063,912708019,906279909,893423691,880984882,865874652,909535705,966971278,996440402,487131744,441003764,283230866,203267252,167530740,170825596,202000000,342600000,418200000,504154000,527840000,522000000,562000000,433000000,527000000,608040000,701700000,817100000,919900000,1024010000,1073540000,1147320000,1491510000
Libya,3978874521,4880522698,5844722462,8003296604,14021762538,13649119897,17718579720,20809491530,20537231307,28332395338,38185792234,33436648169,32845049122,31794290634,28934855394,29887037520,24319923827,22642653915,25559956214,27057741203,31088348328,34409289639,36447724815,32976898433,30772527897,28292444617,31284185648,33193980353,29896770649,33639771436,38470506545,34061327343,21912650459,26235922005,33292748664,45451480854,55076733207,62668056574,95326564977,68838153863,80942419624,40587263612,95801801965
Liechtenstein,90099361,104889798,124940285,165928854,193980462,246389070,272489354,303493105,436912093,503173087,534699257,511647837,522096761,524023708,502620921,529073612,779357947,1052849231,1161757671,1119983791,1421508901,1484160640,1631176617,1673085623,1948128896,2428524750,2504013004,2298390584,2479698579,2664105901,2483890594,2491800559,2688617885,3070803431,3454374261,3658356378,4000101023,4601430536,5081479840,4508971595,5109474689,6083045428,5827452134
Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10360520147,10118801393,8156933076,6983262195,6433086310,6731114470,8426588010,10128717512,11254055449,10971359863,11500630526,12219874126,14237595845,18698113043,22656102846,26099960876,30239950746,39318584060,47482640205,37049584878,36709035548,43083070840,42338924841
Luxembourg,1445242380,1505745390,1885319979,2587376825,3156256257,3096328180,3394089999,3756584619,4678062380,5469504259,5968072665,5010055946,4562490704,4485152144,4400103519,4537633193,6628047979,8249297277,9337375120,9951168274,12668528209,13714778424,15385624974,15787801082,17549978463,20673639709,20578727651,18514191963,19351096697,21184766853,20267535572,20196687278,22569820134,29143458539,34077095478,37643013481,42544677906,51320661751,54742763112,49420751774,52053324635,58009863403,55143457330
Madagascar,898060742,971018734,1109803195,1367052261,1548791824,1844039747,1762296440,1905333693,2156389178,2797563317,3264881112,2903613110,2848149675,2836804191,2939419161,2857825242,3258215387,2565624571,2442458757,2497945820,3079751207,2673263011,2996029972,3370766169,2976973726,3159829825,3994938306,3545588378,3738375932,3721307849,3877680140,4529566261,4397261270,5474025420,4363934417,5038577053,5515236338,7342923620,9413002737,8556732270,8745286045,9922085993,9968252914
Malawi,545986847,686793310,784822196,756842232,934539260,1044544157,1141831678,1373425454,1616536246,1734765762,2108283226,2108325631,1992628540,2077455603,2034298340,1911629959,2002584521,2091411258,2331264095,2800296470,2984988478,3448550027,3096970109,3405426791,2012017374,2331993666,2771340913,2927459172,3030359479,3025203812,2969958448,2923970956,3295412792,2998032995,3245914260,3406494265,3854030094,4510452548,5276042529,6191764706,6752495722,7289008797,5653166050
Malaysia,3736916022,4585743708,5448950216,8279179893,10259921968,10079447528,11938931115,14196207965,17673653443,22919309578,26457644875,27015213386,28960204049,32553963249,36672703021,33708815859,29964584482,34143275811,37486240916,41972252657,47565188382,53086393126,63908852670,72274462326,80472548477,95976927224,108960347419,108225078305,77979892689,85513799552,97583549604,96537075755,104924747110,114660075264,129795613713,143534418452,162692260155,193549547955,230811591307,202257458161,247533525518,289037624133,304725697979
Maldives,42034767,46859028,54692856,67191981,85078851,53326943,48687357,45369794,53005514,83796761,92350114,97648040,124090146,129604307,149350886,164637136,183662977,182802810,218139973,245317000,278366109,316363894,368750765,417342653,460835109,561652622,634012042,715437319,760300160,829490118,878885887,879768558,905757813,1052812500,1195390625,1090796875,1471734375,1778179688,2125992188,2169140625,2334914063,2379624709,2605930957
Mali,294322171,351853086,398091478,461136447,432764332,644262514,763008867,887928075,1029088362,1301171118,1516955741,1399175533,1228217652,1079340485,1060745919,1157896473,1689546710,1998758471,2067495997,2073300290,2509689208,2450843912,2785881534,2842929649,1871285556,2618075668,2780422134,2697105887,2920358704,2938610445,2655438767,3017629331,3189056125,4221530411,4982269703,5486318868,6122647374,7145363259,8737662078,8964480932,9400175654,10647545670,10262497699
Malta,257568423,271795700,303156948,355044079,386340243,487565333,542338403,642627995,815324179,1028602235,1284303047,1277431374,1268149792,1197529949,1131863335,1148289445,1474184222,1799066478,2074593529,2176449775,2616818520,2825237715,3104379800,2783098478,3080300137,3672255494,3772011029,3732569872,3913771795,4014567295,4065364380,4024505846,4388395418,5240945030,5798989399,6130576898,6556951314,7679581375,8735492764,8274022284,8445589873,9211304104,8774966141
Marshall Islands,8434405,9144912,10004396,11643146,15264440,16742752,18209605,20272367,22277831,25624089,26792988,31115620,35025700,41877508,45283357,44014759,56162135,63177818,70906300,73100684,78802264,82849583,91442105,99874020,108520461,120730102,111319627,105753416,107562803,104375290,107784752,110827328,119914914,124145286,132474956,139343268,145345320,156125167,166016788,164895552,177439271,185623270,198290724
Mauritania,323965031,347362537,405941248,462038447,627677553,758805833,846977766,870868164,856916477,1069315151,1495611103,1444872289,1308971672,1330538012,1157440146,1085028559,1275103434,1444922428,1520238490,1550679705,1622500534,1739678982,1762677474,1505821165,1595684542,1680792538,1700326827,1652408269,1440825363,1405659713,1293655780,1295539110,1324426282,1563074859,1834391447,2184444849,3040718541,3356758534,3527112691,2881042056,3155742691,4442567881,3865500351
Mauritius,196829848,221378394,277587889,347808949,577910454,580877927,721514917,844087682,1040585122,1241217284,1159896475,1170758497,1105185140,1117353075,1066395890,1102846864,1499234814,1876151887,2120408369,2168313481,2619405766,2805863696,3268323182,3305927437,3609760875,4091954207,4476096140,4238690462,4220775044,4343716054,4663316557,4613643041,4841298979,5816574213,6578827585,6488726809,6731536244,7792063567,9641077098,8834661043,9718331363,11241885393,11451558218
Mexico,49596966430,54612390080,62971313302,77014911644,100308720934,122599243040,123820760544,114118304695,143005459126,187423090624,259561958444,333116138110,231506817989,198401261073,234027995941,245874818372,172510497968,186929934552,228915491338,278706949309,328366746580,393038834890,454483343634,503960136624,527316144528,343791453752,397401606856,480557072082,502007957768,579459832711,683650978516,724700371445,741562712557,713282963921,770269863341,866346484970,966866762412,1043472116964,1101273629517,894950403875,1051127910304,1169691738725,1183655210446
Micronesia (FS of),21089254,23101290,26619824,36928568,48884465,48909927,49645931,50168092,56903692,63917856,68070677,81100000,84900000,89200000,89800000,108100000,119000000,124200000,137300000,144500000,157900000,175900000,189100000,206600000,213700000,222626698,219264487,207370363,220085753,221096253,233611434,240367264,241738185,245121227,239600000,249800000,253000000,255900000,261300000,277500000,294100000,310300000,327200000
Monaco,288064657,322033529,395294989,514352701,555053166,699559964,722489226,797487248,983690018,1190221139,1358020256,1190574827,1130315681,1082661203,1026272635,1069138884,1492174813,1805609198,1969389771,1980868043,2447407623,2449830613,2700742315,2551568294,2691097432,3092329291,3094097512,2796328395,2889607202,2864969743,2609129226,2632650647,2856525862,3525460861,4043877528,4202975924,4582712172,5868093275,6476758150,5452402869,5362349605,6081156672,5707419800
Mongolia,172076176,189122421,204361573,234894782,267040256,311359472,341990006,392097135,451135476,509615188,591923054,701627630,806390493,886842933,974566495,1061367025,1187383798,1265488906,1376053794,1487868756,1506511422,1415664815,1311636177,1300173571,1357901723,1473566297,1416400976,1266222295,1167889500,1087896108,1136899690,1267999608,1396555917,1595291932,1992039973,2523475139,3414056832,4235002111,5623217164,4583852357,6200524785,8761426371,10271393281
Montenegro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147133266,1754038416,1481154281,819893104,845878974,1214899546,873897112,846325748,858900432,836590408,981848334,1158924752,1280269979,1704367683,2073324517,2257118341,2695882472,3668672906,4519897909,4141137040,4110828093,4495775882,4045847215
Montserrat,6144274,7133908,8300746,9290565,10238747,11706171,10249856,11296296,13037037,16000000,24222222,27148148,30000000,32037037,34940741,36896296,39703704,42796296,48559259,55285185,67118519,56462963,57603704,57559259,63537037,59981481,48970370,40918519,37544444,35414815,36940741,36503704,40651852,41970370,44759259,49596296,52325926,54533333,57970370,60233333,57707407,62270370,64460063
Morocco,4420518155,4730657847,5681215427,6973229387,8576428822,10039236190,10710331563,12346582103,14789653562,17778916357,21029789573,17073018151,17234667344,15577586304,14247339540,14381339491,18935908140,20898050261,24670701617,25528929572,28855241807,31104019974,31790494147,29947964241,33915008919,36857136353,40939596228,37336584737,40021694882,39734021300,37021877451,37724758305,40417642744,49822634356,56947908307,59523801914,65640217154,75223257517,88879240548,90907274329,90770671432,99211393551,95991612416
Mozambique,3046710606,3391915488,3797409298,4471565235,4676134117,4841488255,4408890456,4462652492,4663240600,4902767000,4826143903,4650338902,4883123902,4539933173,5148456050,4837538765,5025474164,2937459657,2502822582,2704653109,2969034340,2748955274,2007964727,2067882189,2205684717,2291371699,3241722191,3810021440,4324474018,4536278973,4310090792,4075049555,4201332868,4666197171,5697991248,6578515399,7095910580,8035635816,9891003397,9674037626,9274448783,12568440656,14604554565
Myanmar,2692428945,2757330045,2553738051,3320859992,3978948167,3680127047,4089462502,4190673073,4677667224,5365059238,5905194181,5938642257,6072202970,6258858779,6454929149,6606488611,4965576130,4906438083,4499738238,4842723784,5171667463,5320124937,5972650499,6472388333,7101906063,7752946259,8410162694,9043065555,5925855360,6575623036,7275325971,7633917594,10369133641,9924908039,10253849224,11930828613,13851581918,18232525295,25864444150,32934812584,41517784840,55352053253,59443607841
Namibia,632609115,706807541,708030805,897509310,1096419598,1169340378,1122565622,1248069853,1438069313,1776729995,2531981751,2296221440,2107022134,2229278071,1861257821,1537466131,1744370974,2225023618,2442750569,2484116079,2679147603,2843300145,3231831516,3259366071,3724113289,4011027389,3997711206,4162328867,3891507015,3876452756,3908596537,3546820384,3361203889,4931292672,6606866450,7261311526,7978635321,8811466830,8829964268,8859195337,11032940010,12477744982,12807059909
Nauru,15348249,16836297,19837442,25687472,33416569,33584876,34116149,34151781,37011986,38188129,41906870,44687771,42460541,40728537,40088939,33043153,33338727,37080010,43082270,45583799,49240679,45542527,42651895,36808648,36687951,34855303,33747506,30123996,23998442,24577402,21716446,19036854,19063036,24101093,27622674,26293013,25392074,23111569,41545798,54243181,62494503,85878958,120602719
