"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Albania","2002","780420","Lead powders and flakes","Import","1037","90","Weight in kilograms","90"
"Albania","2002","780600","Articles of lead nes","Import","9762","257","Weight in kilograms","257"
"Albania","2001","780200","Lead waste or scrap","Export","16915","53890","Weight in kilograms","53890"
"Albania","2001","780300","Lead bars, rods, profiles and wire","Import","1009","370","Weight in kilograms","370"
"Albania","2001","780411","Lead foil of a thickness <2mm","Import","2819","2479","Weight in kilograms","2479"
"Albania","2001","780419","Lead plates, sheet, strip","Import","606","1605","Weight in kilograms","1605"
"Albania","2001","780600","Articles of lead nes","Import","588","24","Weight in kilograms","24"
"Albania","2000","780199","Lead unwrought nes","Import","3854","9600","Weight in kilograms","9600"
"Albania","2000","780199","Lead unwrought nes","Export","5079","17000","Weight in kilograms","17000"
"Albania","2000","780200","Lead waste or scrap","Import","3915","12000","Weight in kilograms","12000"
"Albania","2000","780200","Lead waste or scrap","Export","32016","95720","Weight in kilograms","95720"
"Albania","2000","780300","Lead bars, rods, profiles and wire","Import","39","77","Weight in kilograms","77"
"Albania","2000","780411","Lead foil of a thickness <2mm","Import","69","49","Weight in kilograms","49"
"Albania","2000","780419","Lead plates, sheet, strip","Import","82720","21336","Weight in kilograms","21336"
"Albania","2000","780419","Lead plates, sheet, strip","Export","5649","14890","Weight in kilograms","14890"
"Albania","2000","780500","Lead tubes, pipes and fittings","Import","190","300","Weight in kilograms","300"
"Albania","2000","780600","Articles of lead nes","Import","13783","27151","Weight in kilograms","27151"
"Albania","1999","780191","Lead unwrought containing mostly antimony","Import","1033","2000","Weight in kilograms","2000"
"Albania","1999","780199","Lead unwrought nes","Import","5858","12187","Weight in kilograms","12187"
"Albania","1999","780199","Lead unwrought nes","Export","25610","57218","Weight in kilograms","57218"
"Albania","1999","780200","Lead waste or scrap","Export","12178","30000","Weight in kilograms","30000"
"Albania","1999","780300","Lead bars, rods, profiles and wire","Import","29","22","Weight in kilograms","22"
"Albania","1999","780300","Lead bars, rods, profiles and wire","Export","10606","29812","Weight in kilograms","29812"
"Albania","1999","780411","Lead foil of a thickness <2mm","Import","268","359","Weight in kilograms","359"
"Albania","1999","780411","Lead foil of a thickness <2mm","Export","12164","13937","Weight in kilograms","13937"
"Albania","1999","780419","Lead plates, sheet, strip","Export","3719","8500","Weight in kilograms","8500"
"Albania","1999","780500","Lead tubes, pipes and fittings","Import","25","14","Weight in kilograms","14"
"Albania","1999","780600","Articles of lead nes","Import","949","374","Weight in kilograms","374"
"Albania","1999","780600","Articles of lead nes","Export","1588381","83179","Weight in kilograms","83179"
"Albania","1998","780191","Lead unwrought containing mostly antimony","Import","347","500","Weight in kilograms","500"
"Albania","1998","780199","Lead unwrought nes","Import","2342","1875","Weight in kilograms","1875"
"Albania","1998","780199","Lead unwrought nes","Export","24232","60218","Weight in kilograms","60218"
"Albania","1998","780300","Lead bars, rods, profiles and wire","Import","149","136","Weight in kilograms","136"
"Albania","1998","780300","Lead bars, rods, profiles and wire","Export","52156","108867","Weight in kilograms","108867"
"Albania","1998","780419","Lead plates, sheet, strip","Import","1918","1187","Weight in kilograms","1187"
"Albania","1998","780419","Lead plates, sheet, strip","Export","69801","150730","Weight in kilograms","150730"
"Albania","1998","780420","Lead powders and flakes","Import","25","40","Weight in kilograms","40"
"Albania","1998","780500","Lead tubes, pipes and fittings","Import","16753","17300","Weight in kilograms","17300"
"Albania","1998","780500","Lead tubes, pipes and fittings","Export","14374","30144","Weight in kilograms","30144"
"Albania","1998","780600","Articles of lead nes","Import","9304","6438","Weight in kilograms","6438"
"Albania","1998","780600","Articles of lead nes","Export","29932","68519","Weight in kilograms","68519"
"Albania","1997","780110","Lead refined unwrought","Export","14396","30066","Weight in kilograms","30066"
"Albania","1997","780191","Lead unwrought containing mostly antimony","Export","6584","20000","Weight in kilograms","20000"
"Albania","1997","780199","Lead unwrought nes","Import","1383","7500","Weight in kilograms","7500"
"Albania","1997","780199","Lead unwrought nes","Export","15665","30019","Weight in kilograms","30019"
"Albania","1997","780200","Lead waste or scrap","Import","47","66","Weight in kilograms","66"
"Albania","1997","780300","Lead bars, rods, profiles and wire","Export","5780","11187","Weight in kilograms","11187"
"Albania","1997","780411","Lead foil of a thickness <2mm","Export","13044","22000","Weight in kilograms","22000"
"Albania","1997","780419","Lead plates, sheet, strip","Import","1029","2000","Weight in kilograms","2000"
"Albania","1997","780419","Lead plates, sheet, strip","Export","1655","3000","Weight in kilograms","3000"
"Albania","1997","780600","Articles of lead nes","Import","5237","9631","Weight in kilograms","9631"
"Albania","1997","780600","Articles of lead nes","Export","9715","20000","Weight in kilograms","20000"
"Albania","1996","780110","Lead refined unwrought","Import","15958","25312","Weight in kilograms","25312"
"Albania","1996","780199","Lead unwrought nes","Export","18213","37199","Weight in kilograms","37199"
"Albania","1996","780300","Lead bars, rods, profiles and wire","Export","13462","21457","Weight in kilograms","21457"
"Albania","1996","780411","Lead foil of a thickness <2mm","Import","4369","2472","Weight in kilograms","2472"
"Albania","1996","780419","Lead plates, sheet, strip","Import","10477","11562","Weight in kilograms","11562"
"Albania","1996","780419","Lead plates, sheet, strip","Export","51620","93238","Weight in kilograms","93238"
"Albania","1996","780420","Lead powders and flakes","Import","10","10","Weight in kilograms","10"
"Albania","1996","780600","Articles of lead nes","Import","1210","30","Weight in kilograms","30"
"Algeria","2013","780110","Lead refined unwrought","Import","7110157","3095140","Weight in kilograms","3095140"
"Algeria","2013","780191","Lead unwrought containing mostly antimony","Import","54775","6350","Weight in kilograms","6350"
"Algeria","2013","780199","Lead unwrought nes","Import","32319","11377","Weight in kilograms","11377"
"Algeria","2013","780419","Lead plates, sheet, strip","Import","3939921","1022008","Weight in kilograms","1022008"
"Algeria","2013","780420","Lead powders and flakes","Import","79","1","Weight in kilograms","1"
"Algeria","2013","780600","Articles of lead nes","Import","569796","57755","Weight in kilograms","57755"
"Algeria","2012","780110","Lead refined unwrought","Import","7787526","3781955","Weight in kilograms","3781955"
"Algeria","2012","780191","Lead unwrought containing mostly antimony","Import","52206","3654","Weight in kilograms","3654"
"Algeria","2012","780199","Lead unwrought nes","Import","33983","7013","Weight in kilograms","7013"
"Algeria","2012","780411","Lead foil of a thickness <2mm","Import","386","22","Weight in kilograms","22"
"Algeria","2012","780419","Lead plates, sheet, strip","Import","1256836","334714","Weight in kilograms","334714"
"Algeria","2012","780420","Lead powders and flakes","Import","168","2","Weight in kilograms","2"
"Algeria","2012","780600","Articles of lead nes","Import","410205","96728","Weight in kilograms","96728"
"Algeria","2011","780110","Lead refined unwrought","Import","8735918","3363399","Weight in kilograms","3363399"
"Algeria","2011","780199","Lead unwrought nes","Import","17946","443","Weight in kilograms","443"
"Algeria","2011","780199","Lead unwrought nes","Export","414060","261510","Weight in kilograms","261510"
"Algeria","2011","780411","Lead foil of a thickness <2mm","Import","79","2","Weight in kilograms","2"
"Algeria","2011","780419","Lead plates, sheet, strip","Import","427546","93714","Weight in kilograms","93714"
"Algeria","2011","780420","Lead powders and flakes","Import","514","1","Weight in kilograms","1"
"Algeria","2011","780600","Articles of lead nes","Import","897671","241780","Weight in kilograms","241780"
"Algeria","2010","780110","Lead refined unwrought","Import","13188199","3173178","Weight in kilograms","3173178"
