"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Algeria","1992","9999AA","Commodities not specified according to kind","Import","260861","0","No Quantity","0"
"Andorra","2006","999999","Commodities not specified according to kind","Export","1365944","","No Quantity",""
"Andorra","2005","999999","Commodities not specified according to kind","Export","1443361","","No Quantity",""
"Andorra","2004","999999","Commodities not specified according to kind","Import","2499816","","No Quantity",""
"Andorra","2004","999999","Commodities not specified according to kind","Export","1800790","","No Quantity",""
"Andorra","2003","999999","Commodities not specified according to kind","Import","1595509","","No Quantity",""
"Andorra","2003","999999","Commodities not specified according to kind","Export","1422504","","No Quantity",""
"Andorra","2002","999999","Commodities not specified according to kind","Import","1914981","","No Quantity",""
"Andorra","2002","999999","Commodities not specified according to kind","Export","1402524","","No Quantity",""
"Andorra","2001","999999","Commodities not specified according to kind","Import","1170364","","No Quantity",""
"Andorra","2001","999999","Commodities not specified according to kind","Export","1331896","","No Quantity",""
"Andorra","2000","999999","Commodities not specified according to kind","Import","1948499","","No Quantity",""
"Andorra","2000","999999","Commodities not specified according to kind","Export","1167538","","No Quantity",""
"Anguilla","2008","999999","Commodities not specified according to kind","Import","73431281","","No Quantity",""
"Anguilla","2008","999999","Commodities not specified according to kind","Export","2452346","","No Quantity",""
"Anguilla","2007","999999","Commodities not specified according to kind","Import","63181038","","No Quantity",""
"Anguilla","2007","999999","Commodities not specified according to kind","Export","514071","","No Quantity",""
"Anguilla","2006","999999","Commodities not specified according to kind","Import","37336854","","No Quantity",""
"Anguilla","2006","999999","Commodities not specified according to kind","Export","286059","","No Quantity",""
"Anguilla","2004","999999","Commodities not specified according to kind","Import","24601745","","No Quantity",""
"Anguilla","2004","999999","Commodities not specified according to kind","Export","202726","","No Quantity",""
"Anguilla","2003","999999","Commodities not specified according to kind","Import","19024148","","No Quantity",""
"Anguilla","2003","999999","Commodities not specified according to kind","Export","223841","","No Quantity",""
"Anguilla","2002","999999","Commodities not specified according to kind","Import","19005770","","No Quantity",""
"Anguilla","2002","999999","Commodities not specified according to kind","Export","400607","","No Quantity",""
"Anguilla","2001","999999","Commodities not specified according to kind","Import","19787404","","No Quantity",""
"Anguilla","2001","999999","Commodities not specified according to kind","Export","451875","","No Quantity",""
"Anguilla","2000","999999","Commodities not specified according to kind","Import","27041958","","No Quantity",""
"Anguilla","2000","999999","Commodities not specified according to kind","Export","229848","","No Quantity",""
"Antigua and Barbuda","2013","999999","Commodities not specified according to kind","Import","325481","","No Quantity",""
"Antigua and Barbuda","2013","999999","Commodities not specified according to kind","Export","20","","No Quantity",""
"Antigua and Barbuda","2013","999999","Commodities not specified according to kind","Re-Export","20","","No Quantity",""
"Antigua and Barbuda","2012","999999","Commodities not specified according to kind","Import","372354","","No Quantity",""
"Antigua and Barbuda","2012","999999","Commodities not specified according to kind","Export","1285","","No Quantity",""
"Antigua and Barbuda","2012","999999","Commodities not specified according to kind","Re-Export","1285","","No Quantity",""
"Antigua and Barbuda","2011","999999","Commodities not specified according to kind","Import","166061646","","No Quantity",""
"Antigua and Barbuda","2011","999999","Commodities not specified according to kind","Export","2955","","No Quantity",""
"Antigua and Barbuda","2011","999999","Commodities not specified according to kind","Re-Export","2955","","No Quantity",""
"Antigua and Barbuda","2010","999999","Commodities not specified according to kind","Import","140258875","","No Quantity",""
"Antigua and Barbuda","2010","999999","Commodities not specified according to kind","Export","9630","","No Quantity",""
"Antigua and Barbuda","2010","999999","Commodities not specified according to kind","Re-Export","9630","","No Quantity",""
"Antigua and Barbuda","2009","999999","Commodities not specified according to kind","Import","267436094","","No Quantity",""
"Antigua and Barbuda","2007","999999","Commodities not specified according to kind","Import","75137","","No Quantity",""
"Antigua and Barbuda","2006","999999","Commodities not specified according to kind","Import","66875","","No Quantity",""
"Antigua and Barbuda","2005","999999","Commodities not specified according to kind","Import","60608","","No Quantity",""
"Antigua and Barbuda","2000","999999","Commodities not specified according to kind","Import","159859","","No Quantity",""
"Antigua and Barbuda","2000","999999","Commodities not specified according to kind","Export","3523","","No Quantity",""
"Antigua and Barbuda","2000","999999","Commodities not specified according to kind","Re-Export","3523","","No Quantity",""
"Antigua and Barbuda","1999","9999AA","Commodities not specified according to kind","Import","135368","20397","Weight in kilograms","20397"
"Antigua and Barbuda","1999","9999AA","Commodities not specified according to kind","Export","3152","220","Weight in kilograms","220"
"Antigua and Barbuda","1999","9999AA","Commodities not specified according to kind","Re-Export","3152","220","Weight in kilograms","220"
"Argentina","2013","999999","Commodities not specified according to kind","Import","651826134","","No Quantity",""
"Argentina","2013","999999","Commodities not specified according to kind","Export","2119937350","","No Quantity",""
"Argentina","2013","999999","Commodities not specified according to kind","Re-Import","5539","","No Quantity",""
"Argentina","2012","999999","Commodities not specified according to kind","Import","670437203","","No Quantity",""
"Argentina","2012","999999","Commodities not specified according to kind","Export","2024069791","","No Quantity",""
"Argentina","2012","999999","Commodities not specified according to kind","Re-Import","5743","","No Quantity",""
"Argentina","2011","999999","Commodities not specified according to kind","Import","623136328","","No Quantity",""
"Argentina","2011","999999","Commodities not specified according to kind","Export","1816542311","","No Quantity",""
"Argentina","2011","999999","Commodities not specified according to kind","Re-Import","3967","","No Quantity",""
"Argentina","2010","999999","Commodities not specified according to kind","Export","1250272251","","No Quantity",""
"Argentina","2010","999999","Commodities not specified according to kind","Re-Import","5244","","No Quantity",""
"Argentina","2010","999999","Commodities not specified according to kind","Import","398035520","","No Quantity",""
"Argentina","2009","999999","Commodities not specified according to kind","Import","287785005","","No Quantity",""
"Argentina","2009","999999","Commodities not specified according to kind","Export","897014380","","No Quantity",""
"Argentina","2008","999999","Commodities not specified according to kind","Import","311112387","","No Quantity",""
"Argentina","2008","999999","Commodities not specified according to kind","Export","1404400533","","No Quantity",""
"Argentina","2007","999999","Commodities not specified according to kind","Import","266268170","","No Quantity",""
"Argentina","2007","999999","Commodities not specified according to kind","Export","919995500","","No Quantity",""
"Argentina","2006","999999","Commodities not specified according to kind","Import","248570560","","No Quantity",""
"Argentina","2006","999999","Commodities not specified according to kind","Export","788812490","","No Quantity",""
"Argentina","2006","999999","Commodities not specified according to kind","Re-Import","710","","No Quantity",""
"Argentina","2005","999999","Commodities not specified according to kind","Import","251610858","","No Quantity",""
"Argentina","2005","999999","Commodities not specified according to kind","Export","630604774","","No Quantity",""
"Argentina","2004","999999","Commodities not specified according to kind","Import","247111095","","No Quantity",""
"Argentina","2004","999999","Commodities not specified according to kind","Export","621009275","","No Quantity",""
"Argentina","2003","999999","Commodities not specified according to kind","Import","94804222","","No Quantity",""
"Argentina","2003","999999","Commodities not specified according to kind","Export","699200207","","No Quantity",""
"Argentina","2002","999999","Commodities not specified according to kind","Import","61800938","","No Quantity",""
"Argentina","2002","999999","Commodities not specified according to kind","Export","256589475","","No Quantity",""
"Argentina","2001","999999","Commodities not specified according to kind","Import","50392681","","No Quantity",""
"Argentina","2001","999999","Commodities not specified according to kind","Export","319679452","","No Quantity",""
"Argentina","2000","999999","Commodities not specified according to kind","Import","154008812","","No Quantity",""
"Argentina","2000","999999","Commodities not specified according to kind","Export","338885443","","No Quantity",""
"Argentina","1999","9999AA","Commodities not specified according to kind","Import","63526911","0","No Quantity","0"
"Argentina","1999","9999AA","Commodities not specified according to kind","Export","264211672","0","No Quantity","0"
"Argentina","1998","9999AA","Commodities not specified according to kind","Import","74008000","0","No Quantity","0"
"Argentina","1998","9999AA","Commodities not specified according to kind","Export","246562720","0","No Quantity","0"
"Argentina","1997","9999AA","Commodities not specified according to kind","Import","95038016","0","No Quantity","0"
"Argentina","1997","9999AA","Commodities not specified according to kind","Export","249541616","0","No Quantity","0"
"Argentina","1996","9999AA","Commodities not specified according to kind","Import","923545","248295","Weight in kilograms","248295"
"Argentina","1996","9999AA","Commodities not specified according to kind","Export","1350176","534878","Weight in kilograms","534878"
"Argentina","1995","9999AA","Commodities not specified according to kind","Import","1071189","241785","Weight in kilograms","241785"
"Argentina","1995","9999AA","Commodities not specified according to kind","Export","911735","243134","Weight in kilograms","243134"
"Argentina","1994","9999AA","Commodities not specified according to kind","Import","1771662","10882873","Weight in kilograms","10882873"
"Argentina","1994","9999AA","Commodities not specified according to kind","Export","444950","1224660","Weight in kilograms","1224660"
"Argentina","1993","9999AA","Commodities not specified according to kind","Import","9904848","5225840","Weight in kilograms","5225840"
"Argentina","1993","9999AA","Commodities not specified according to kind","Export","506398","174930","Weight in kilograms","174930"
"Armenia","2013","999999","Commodities not specified according to kind","Import","1792592","","No Quantity",""
"Armenia","2013","999999","Commodities not specified according to kind","Export","88380","","No Quantity",""
"Armenia","2012","999999","Commodities not specified according to kind","Import","186572264","","No Quantity",""
"Armenia","2012","999999","Commodities not specified according to kind","Export","12960792","","No Quantity",""
"Armenia","2012","999999","Commodities not specified according to kind","Re-Export","200992","","No Quantity",""
"Armenia","2011","999999","Commodities not specified according to kind","Re-Export","165356","","No Quantity",""
"Armenia","2011","999999","Commodities not specified according to kind","Import","131221233","","No Quantity",""
"Armenia","2011","999999","Commodities not specified according to kind","Export","14114334","","No Quantity",""
"Armenia","2010","999999","Commodities not specified according to kind","Import","139042156","","No Quantity",""
"Armenia","2010","999999","Commodities not specified according to kind","Export","19638951","","No Quantity",""
"Armenia","2010","999999","Commodities not specified according to kind","Re-Export","10","","No Quantity",""
"Armenia","2009","999999","Commodities not specified according to kind","Import","1241288","","No Quantity",""
"Armenia","2009","999999","Commodities not specified according to kind","Export","881","","No Quantity",""
"Armenia","2008","999999","Commodities not specified according to kind","Import","2981458","","No Quantity",""
"Armenia","2008","999999","Commodities not specified according to kind","Export","36455","","No Quantity",""
"Armenia","2008","999999","Commodities not specified according to kind","Re-Export","35071","","No Quantity",""
"Armenia","2007","999999","Commodities not specified according to kind","Import","1075440","","No Quantity",""
"Armenia","2007","999999","Commodities not specified according to kind","Export","323","","No Quantity",""
"Armenia","2006","999999","Commodities not specified according to kind","Import","100101940","","No Quantity",""
"Armenia","2006","999999","Commodities not specified according to kind","Export","19262436","","No Quantity",""
"Armenia","2005","999999","Commodities not specified according to kind","Import","520200","","No Quantity",""
"Armenia","2005","999999","Commodities not specified according to kind","Export","9","","No Quantity",""
"Armenia","2004","999999","Commodities not specified according to kind","Import","48400327","","No Quantity",""
"Armenia","2004","999999","Commodities not specified according to kind","Export","10668659","","No Quantity",""
"Armenia","2003","999999","Commodities not specified according to kind","Import","88143220","","No Quantity",""
"Armenia","2003","999999","Commodities not specified according to kind","Export","472358","","No Quantity",""
"Armenia","2003","999999","Commodities not specified according to kind","Re-Export","70103","","No Quantity",""
"Armenia","2002","999999","Commodities not specified according to kind","Import","17912376","","No Quantity",""
"Armenia","2002","999999","Commodities not specified according to kind","Export","39956387","","No Quantity",""
"Armenia","2001","999999","Commodities not specified according to kind","Import","255281","","No Quantity",""
"Armenia","2001","999999","Commodities not specified according to kind","Export","36776","","No Quantity",""
"Armenia","2001","999999","Commodities not specified according to kind","Re-Export","5845","","No Quantity",""
"Armenia","2000","999999","Commodities not specified according to kind","Import","80310","","No Quantity",""
"Armenia","1999","9999AA","Commodities not specified according to kind","Import","5297025","0","No Quantity","0"
"Armenia","1999","9999AA","Commodities not specified according to kind","Export","6994074","0","No Quantity","0"
"Armenia","1997","9999AA","Commodities not specified according to kind","Import","13973325","0","No Quantity","0"
"Armenia","1997","9999AA","Commodities not specified according to kind","Export","6058304","0","No Quantity","0"
"Aruba","2012","999999","Commodities not specified according to kind","Import","8118151","","No Quantity",""
"Aruba","2012","999999","Commodities not specified according to kind","Export","3873947","","No Quantity",""
"Aruba","2011","999999","Commodities not specified according to kind","Import","7897532","","No Quantity",""
"Aruba","2011","999999","Commodities not specified according to kind","Export","4572697","","No Quantity",""
"Aruba","2010","999999","Commodities not specified according to kind","Import","7095999","","No Quantity",""
"Aruba","2010","999999","Commodities not specified according to kind","Export","4357494","","No Quantity",""
"Aruba","2009","999999","Commodities not specified according to kind","Import","9421879","","No Quantity",""
"Aruba","2009","999999","Commodities not specified according to kind","Export","5185462","","No Quantity",""
"Aruba","2008","999999","Commodities not specified according to kind","Import","1112619693","","No Quantity",""
"Aruba","2008","999999","Commodities not specified according to kind","Export","100869319","","No Quantity",""
"Aruba","2007","999999","Commodities not specified according to kind","Import","1113876882","","No Quantity",""
"Aruba","2007","999999","Commodities not specified according to kind","Export","97892753","","No Quantity",""
"Aruba","2006","999999","Commodities not specified according to kind","Import","1041334001","","No Quantity",""
"Aruba","2006","999999","Commodities not specified according to kind","Export","108964805","","No Quantity",""
"Aruba","2005","999999","Commodities not specified according to kind","Import","652884635","","No Quantity",""
"Aruba","2005","999999","Commodities not specified according to kind","Export","87038727","","No Quantity",""
"Aruba","2005","999999","Commodities not specified according to kind","Re-Export","69193856","","No Quantity",""
"Aruba","2005","999999","Commodities not specified according to kind","Re-Import","67325848","","No Quantity",""
"Aruba","2004","999999","Commodities not specified according to kind","Import","876171743","","No Quantity",""
"Aruba","2004","999999","Commodities not specified according to kind","Export","79682025","","No Quantity",""
"Aruba","2003","999999","Commodities not specified according to kind","Import","846620627","","No Quantity",""
"Aruba","2003","999999","Commodities not specified according to kind","Export","82190500","","No Quantity",""
"Aruba","2002","999999","Commodities not specified according to kind","Import","842875655","","No Quantity",""
"Aruba","2002","999999","Commodities not specified according to kind","Export","128258862","","No Quantity",""
"Aruba","2001","999999","Commodities not specified according to kind","Import","836234454","","No Quantity",""
"Aruba","2001","999999","Commodities not specified according to kind","Export","148856140","","No Quantity",""
"Aruba","2000","999999","Commodities not specified according to kind","Import","835229439","","No Quantity",""
"Aruba","2000","999999","Commodities not specified according to kind","Export","172999090","","No Quantity",""
"Australia","2013","999999","Commodities not specified according to kind","Import","4782251012","","No Quantity",""
"Australia","2013","999999","Commodities not specified according to kind","Export","8648081493","","No Quantity",""
"Australia","2013","999999","Commodities not specified according to kind","Re-Import","303192","","No Quantity",""
"Australia","2012","999999","Commodities not specified according to kind","Import","5855965555","","No Quantity",""
"Australia","2012","999999","Commodities not specified according to kind","Export","9782544778","","No Quantity",""
"Australia","2012","999999","Commodities not specified according to kind","Re-Import","2581950","","No Quantity",""
"Australia","2011","999999","Commodities not specified according to kind","Import","7234192660","","No Quantity",""
"Australia","2011","999999","Commodities not specified according to kind","Export","10750895211","","No Quantity",""
"Australia","2011","999999","Commodities not specified according to kind","Re-Import","3442974","","No Quantity",""
"Australia","2010","999999","Commodities not specified according to kind","Import","5392439553","","No Quantity",""
"Australia","2010","999999","Commodities not specified according to kind","Export","9996046033","","No Quantity",""
"Australia","2010","999999","Commodities not specified according to kind","Re-Import","3117716","","No Quantity",""
"Australia","2009","999999","Commodities not specified according to kind","Import","4656894854","","No Quantity",""
"Australia","2009","999999","Commodities not specified according to kind","Export","7483312026","","No Quantity",""
"Australia","2009","999999","Commodities not specified according to kind","Re-Import","2516531","","No Quantity",""
"Australia","2008","999999","Commodities not specified according to kind","Import","2431424578","","No Quantity",""
"Australia","2008","999999","Commodities not specified according to kind","Export","7727597482","","No Quantity",""
"Australia","2008","999999","Commodities not specified according to kind","Re-Import","4000733","","No Quantity",""
"Australia","2007","999999","Commodities not specified according to kind","Import","678935415","","No Quantity",""
"Australia","2007","999999","Commodities not specified according to kind","Export","9179734441","","No Quantity",""
"Australia","2007","999999","Commodities not specified according to kind","Re-Import","6016769","","No Quantity",""
"Australia","2006","999999","Commodities not specified according to kind","Import","474618213","","No Quantity",""
"Australia","2006","999999","Commodities not specified according to kind","Export","8696171673","","No Quantity",""
"Australia","2006","999999","Commodities not specified according to kind","Re-Import","5664538","","No Quantity",""
"Australia","2005","999999","Commodities not specified according to kind","Import","440294277","","No Quantity",""
"Australia","2005","999999","Commodities not specified according to kind","Export","7223876068","","No Quantity",""
"Australia","2005","999999","Commodities not specified according to kind","Re-Import","2669963","","No Quantity",""
"Australia","2004","999999","Commodities not specified according to kind","Import","443162119","","No Quantity",""
"Australia","2004","999999","Commodities not specified according to kind","Export","6263172111","","No Quantity",""
"Australia","2004","999999","Commodities not specified according to kind","Re-Import","1952539","","No Quantity",""
"Australia","2003","999999","Commodities not specified according to kind","Import","404810852","","No Quantity",""
"Australia","2003","999999","Commodities not specified according to kind","Export","5885181533","","No Quantity",""
"Australia","2003","999999","Commodities not specified according to kind","Re-Import","1943073","","No Quantity",""
"Australia","2002","999999","Commodities not specified according to kind","Import","497904324","","No Quantity",""
"Australia","2002","999999","Commodities not specified according to kind","Export","3995685306","","No Quantity",""
"Australia","2002","999999","Commodities not specified according to kind","Re-Import","3614356","","No Quantity",""
"Australia","2001","999999","Commodities not specified according to kind","Import","225989892","","No Quantity",""
"Australia","2001","999999","Commodities not specified according to kind","Export","3904608760","","No Quantity",""
"Australia","2001","999999","Commodities not specified according to kind","Re-Import","2250717","","No Quantity",""
"Australia","2000","999999","Commodities not specified according to kind","Import","239939185","","No Quantity",""
"Australia","2000","999999","Commodities not specified according to kind","Export","3445849659","","No Quantity",""
"Australia","2000","999999","Commodities not specified according to kind","Re-Import","1827784","","No Quantity",""
"Australia","1999","9999AA","Commodities not specified according to kind","Import","23204507","0","No Quantity","0"
"Australia","1999","9999AA","Commodities not specified according to kind","Export","1164987056","0","No Quantity","0"
"Australia","1999","9999AA","Commodities not specified according to kind","Re-Export","807540615","0","No Quantity","0"
"Australia","1998","9999AA","Commodities not specified according to kind","Import","118653054","0","No Quantity","0"
"Australia","1998","9999AA","Commodities not specified according to kind","Export","2350531225","0","No Quantity","0"
"Australia","1998","9999AA","Commodities not specified according to kind","Re-Export","242027383","0","No Quantity","0"
"Australia","1997","9999AA","Commodities not specified according to kind","Import","84068338","0","No Quantity","0"
"Australia","1997","9999AA","Commodities not specified according to kind","Export","1300553722","0","No Quantity","0"
"Australia","1997","9999AA","Commodities not specified according to kind","Re-Export","162678972","0","No Quantity","0"
"Australia","1996","9999AA","Commodities not specified according to kind","Import","78371010","0","No Quantity","0"
"Australia","1996","9999AA","Commodities not specified according to kind","Export","1272885799","0","No Quantity","0"
"Australia","1996","9999AA","Commodities not specified according to kind","Re-Export","98845006","0","No Quantity","0"
"Australia","1995","9999AA","Commodities not specified according to kind","Import","70094686","0","No Quantity","0"
"Australia","1995","9999AA","Commodities not specified according to kind","Export","1007521875","5466744575","Weight in kilograms","5466744575"
"Australia","1995","9999AA","Commodities not specified according to kind","Re-Export","93167066","11940831","Weight in kilograms","11940831"
"Australia","1994","9999AA","Commodities not specified according to kind","Import","109657071","0","No Quantity","0"
"Australia","1994","9999AA","Commodities not specified according to kind","Export","1335703130","10502328216","Weight in kilograms","10502328216"
"Australia","1994","9999AA","Commodities not specified according to kind","Re-Export","76195003","10413045","Weight in kilograms","10413045"
"Australia","1993","9999AA","Commodities not specified according to kind","Import","24697485","0","No Quantity","0"
"Australia","1993","9999AA","Commodities not specified according to kind","Export","199889368","0","No Quantity","0"
"Australia","1993","9999AA","Commodities not specified according to kind","Re-Export","48870053","0","No Quantity","0"
"Australia","1992","9999AA","Commodities not specified according to kind","Import","19382935","0","No Quantity","0"
"Australia","1992","9999AA","Commodities not specified according to kind","Export","194615829","0","No Quantity","0"
"Australia","1992","9999AA","Commodities not specified according to kind","Re-Export","26588737","2401579","Weight in kilograms","2401579"
"Australia","1991","9999AA","Commodities not specified according to kind","Import","21469079","0","No Quantity","0"
"Australia","1991","9999AA","Commodities not specified according to kind","Export","153029092","42260100","Weight in kilograms","42260100"
"Australia","1991","9999AA","Commodities not specified according to kind","Re-Export","36260122","1549411","Weight in kilograms","1549411"
"Australia","1990","9999AA","Commodities not specified according to kind","Import","375473354","0","No Quantity","0"
"Australia","1990","9999AA","Commodities not specified according to kind","Export","145427262","42505512","Weight in kilograms","42505512"
"Australia","1990","9999AA","Commodities not specified according to kind","Re-Export","20037847","1176611","Weight in kilograms","1176611"
"Australia","1989","9999AA","Commodities not specified according to kind","Import","488018428","0","No Quantity","0"
"Australia","1989","9999AA","Commodities not specified according to kind","Export","156879016","56377548","Weight in kilograms","56377548"
"Australia","1989","9999AA","Commodities not specified according to kind","Re-Export","31881071","1814408","Weight in kilograms","1814408"
"Australia","1988","9999AA","Commodities not specified according to kind","Import","729593178","0","No Quantity","0"
"Australia","1988","9999AA","Commodities not specified according to kind","Export","122978515","44725495","Weight in kilograms","44725495"
"Australia","1988","9999AA","Commodities not specified according to kind","Re-Export","18792260","1522352","Weight in kilograms","1522352"
"Austria","2013","999999","Commodities not specified according to kind","Import","685418066","","No Quantity",""
"Austria","2013","999999","Commodities not specified according to kind","Export","6388190334","","No Quantity",""
"Austria","2012","999999","Commodities not specified according to kind","Import","737605911","","No Quantity",""
"Austria","2012","999999","Commodities not specified according to kind","Export","6228664337","","No Quantity",""
"Austria","2011","999999","Commodities not specified according to kind","Import","865831640","","No Quantity",""
"Austria","2011","999999","Commodities not specified according to kind","Export","6639728904","","No Quantity",""
"Austria","2010","999999","Commodities not specified according to kind","Import","666310305","","No Quantity",""
"Austria","2010","999999","Commodities not specified according to kind","Export","5445672536","","No Quantity",""
"Austria","2009","999999","Commodities not specified according to kind","Import","518749794","","No Quantity",""
"Austria","2009","999999","Commodities not specified according to kind","Export","4904682953","","No Quantity",""
"Austria","2008","999999","Commodities not specified according to kind","Import","1188582728","","No Quantity",""
"Austria","2008","999999","Commodities not specified according to kind","Export","6275808962","","No Quantity",""
"Austria","2007","999999","Commodities not specified according to kind","Import","1442450839","","No Quantity",""
"Austria","2007","999999","Commodities not specified according to kind","Export","5173005689","","No Quantity",""
"Austria","2006","999999","Commodities not specified according to kind","Import","873855122","","No Quantity",""
"Austria","2006","999999","Commodities not specified according to kind","Export","4391262779","","No Quantity",""
"Austria","2005","999999","Commodities not specified according to kind","Import","966914148","","No Quantity",""
"Austria","2005","999999","Commodities not specified according to kind","Export","4611941316","","No Quantity",""
"Austria","2004","999999","Commodities not specified according to kind","Import","501811821","","No Quantity",""
"Austria","2004","999999","Commodities not specified according to kind","Export","4516583968","","No Quantity",""
"Austria","2003","999999","Commodities not specified according to kind","Import","348127344","","No Quantity",""
"Austria","2003","999999","Commodities not specified according to kind","Export","3919979550","","No Quantity",""
"Austria","2002","999999","Commodities not specified according to kind","Import","1651426105","","No Quantity",""
"Austria","2002","999999","Commodities not specified according to kind","Export","5983743121","","No Quantity",""
"Austria","2001","999999","Commodities not specified according to kind","Import","1538623923","","No Quantity",""
"Austria","2001","999999","Commodities not specified according to kind","Export","5908164198","","No Quantity",""
"Austria","2000","999999","Commodities not specified according to kind","Import","1479257820","","No Quantity",""
"Austria","2000","999999","Commodities not specified according to kind","Export","5729675397","","No Quantity",""
"Austria","1999","9999AA","Commodities not specified according to kind","Import","20228592","0","No Quantity","0"
"Austria","1999","9999AA","Commodities not specified according to kind","Export","29504189","0","No Quantity","0"
"Austria","1998","9999AA","Commodities not specified according to kind","Import","125200056","0","No Quantity","0"
"Austria","1998","9999AA","Commodities not specified according to kind","Export","66922224","0","No Quantity","0"
"Austria","1997","9999AA","Commodities not specified according to kind","Import","35624552","0","No Quantity","0"
"Austria","1997","9999AA","Commodities not specified according to kind","Export","8036281","0","No Quantity","0"
"Austria","1996","9999AA","Commodities not specified according to kind","Import","347982912","0","No Quantity","0"
"Austria","1996","9999AA","Commodities not specified according to kind","Export","156350032","0","No Quantity","0"
"Austria","1995","9999AA","Commodities not specified according to kind","Import","457340576","0","No Quantity","0"
"Austria","1995","9999AA","Commodities not specified according to kind","Export","271233984","0","No Quantity","0"
"Azerbaijan","2013","999999","Commodities not specified according to kind","Import","56630817","","No Quantity",""
"Azerbaijan","2013","999999","Commodities not specified according to kind","Export","131541292","","No Quantity",""
"Azerbaijan","2012","999999","Commodities not specified according to kind","Import","34309215","","No Quantity",""
"Azerbaijan","2012","999999","Commodities not specified according to kind","Export","21804409","","No Quantity",""
"Azerbaijan","2011","999999","Commodities not specified according to kind","Import","12682629","","No Quantity",""
"Azerbaijan","2011","999999","Commodities not specified according to kind","Export","14774719","","No Quantity",""
