"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"China, Hong Kong SAR","1999","460110","Plaits and products of plaiting materials","Re-Export","689056","0","No Quantity","0"
"China, Hong Kong SAR","1999","460120","Mats, matting and screens, vegetable plaiting materia","Import","4740335","0","Area in square metres","2672601"
"China, Hong Kong SAR","1999","460120","Mats, matting and screens, vegetable plaiting materia","Export","7323514","0","Area in square metres","3134708"
"China, Hong Kong SAR","1999","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","7280621","0","Area in square metres","3121386"
"China, Hong Kong SAR","1999","460191","Plaited vegetable material articles not mats or scree","Import","212973","0","No Quantity","0"
"China, Hong Kong SAR","1999","460191","Plaited vegetable material articles not mats or scree","Export","335618","0","No Quantity","0"
"China, Hong Kong SAR","1999","460191","Plaited vegetable material articles not mats or scree","Re-Export","335618","0","No Quantity","0"
"China, Hong Kong SAR","1999","460199","Products of non-vegetable plaiting materials","Import","1808","0","Number of items","7201"
"China, Hong Kong SAR","1999","460199","Products of non-vegetable plaiting materials","Export","55073","0","Number of items","20489"
"China, Hong Kong SAR","1999","460199","Products of non-vegetable plaiting materials","Re-Export","55073","0","Number of items","20489"
"China, Hong Kong SAR","1999","460210","Basketwork, wickerwork products of vegetable material","Import","87937240","0","Number of items","102400748"
"China, Hong Kong SAR","1999","460210","Basketwork, wickerwork products of vegetable material","Export","128913659","0","Number of items","106846106"
"China, Hong Kong SAR","1999","460210","Basketwork, wickerwork products of vegetable material","Re-Export","128736113","0","Number of items","106670127"
"China, Hong Kong SAR","1999","460290","Basketwork and wickerwork products, non-vegetable","Import","2792322","0","Number of items","8038214"
"China, Hong Kong SAR","1999","460290","Basketwork and wickerwork products, non-vegetable","Export","4146550","0","Number of items","8812900"
"China, Hong Kong SAR","1999","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","4140993","0","Number of items","8807617"
"China, Hong Kong SAR","1998","460110","Plaits and products of plaiting materials","Import","457896","0","No Quantity","0"
"China, Hong Kong SAR","1998","460110","Plaits and products of plaiting materials","Export","630850","0","No Quantity","0"
"China, Hong Kong SAR","1998","460110","Plaits and products of plaiting materials","Re-Export","622975","0","No Quantity","0"
"China, Hong Kong SAR","1998","460120","Mats, matting and screens, vegetable plaiting materia","Import","5226738","0","Area in square metres","2744735"
"China, Hong Kong SAR","1998","460120","Mats, matting and screens, vegetable plaiting materia","Export","7914604","0","Area in square metres","3290098"
"China, Hong Kong SAR","1998","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","7861804","0","Area in square metres","3279332"
"China, Hong Kong SAR","1998","460191","Plaited vegetable material articles not mats or scree","Import","3910","0","No Quantity","0"
"China, Hong Kong SAR","1998","460191","Plaited vegetable material articles not mats or scree","Export","451","0","No Quantity","0"
"China, Hong Kong SAR","1998","460191","Plaited vegetable material articles not mats or scree","Re-Export","451","0","No Quantity","0"
"China, Hong Kong SAR","1998","460199","Products of non-vegetable plaiting materials","Export","12105","0","Number of items","10599"
"China, Hong Kong SAR","1998","460199","Products of non-vegetable plaiting materials","Re-Export","12105","0","Number of items","10599"
"China, Hong Kong SAR","1998","460210","Basketwork, wickerwork products of vegetable material","Import","99617262","0","Number of items","119542546"
"China, Hong Kong SAR","1998","460210","Basketwork, wickerwork products of vegetable material","Export","146602701","0","Number of items","126464902"
"China, Hong Kong SAR","1998","460210","Basketwork, wickerwork products of vegetable material","Re-Export","146488196","0","Number of items","126331677"
"China, Hong Kong SAR","1998","460290","Basketwork and wickerwork products, non-vegetable","Import","2125187","0","Number of items","6469915"
"China, Hong Kong SAR","1998","460290","Basketwork and wickerwork products, non-vegetable","Export","4325852","0","Number of items","10044399"
"China, Hong Kong SAR","1998","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","4295639","0","Number of items","10004713"
"China, Hong Kong SAR","1997","460110","Plaits and products of plaiting materials","Import","356044","0","No Quantity","0"
"China, Hong Kong SAR","1997","460110","Plaits and products of plaiting materials","Export","349210","0","No Quantity","0"
"China, Hong Kong SAR","1997","460110","Plaits and products of plaiting materials","Re-Export","342106","0","No Quantity","0"
"China, Hong Kong SAR","1997","460120","Mats, matting and screens, vegetable plaiting materia","Import","7920063","0","Area in square metres","12813543"
"China, Hong Kong SAR","1997","460120","Mats, matting and screens, vegetable plaiting materia","Export","9752910","0","Area in square metres","13261418"
"China, Hong Kong SAR","1997","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","9534879","0","Area in square metres","13212941"
"China, Hong Kong SAR","1997","460191","Plaited vegetable material articles not mats or scree","Import","1550","0","No Quantity","0"
"China, Hong Kong SAR","1997","460191","Plaited vegetable material articles not mats or scree","Export","496","0","No Quantity","0"
"China, Hong Kong SAR","1997","460191","Plaited vegetable material articles not mats or scree","Re-Export","496","0","No Quantity","0"
"China, Hong Kong SAR","1997","460199","Products of non-vegetable plaiting materials","Import","6974","0","Number of items","2000"
"China, Hong Kong SAR","1997","460199","Products of non-vegetable plaiting materials","Export","85249","0","Number of items","127956"
"China, Hong Kong SAR","1997","460199","Products of non-vegetable plaiting materials","Re-Export","85249","0","Number of items","127956"
"China, Hong Kong SAR","1997","460210","Basketwork, wickerwork products of vegetable material","Import","123759982","0","Number of items","169096075"
"China, Hong Kong SAR","1997","460210","Basketwork, wickerwork products of vegetable material","Export","177163248","0","Number of items","180698289"
"China, Hong Kong SAR","1997","460210","Basketwork, wickerwork products of vegetable material","Re-Export","175602591","0","Number of items","179604121"
"China, Hong Kong SAR","1997","460290","Basketwork and wickerwork products, non-vegetable","Import","3076711","0","Number of items","7618031"
"China, Hong Kong SAR","1997","460290","Basketwork and wickerwork products, non-vegetable","Export","4173538","0","Number of items","8598278"
"China, Hong Kong SAR","1997","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","4173022","0","Number of items","8597956"
"China, Hong Kong SAR","1996","460110","Plaits and products of plaiting materials","Import","225228","0","No Quantity","0"
"China, Hong Kong SAR","1996","460110","Plaits and products of plaiting materials","Export","545352","0","No Quantity","0"
"China, Hong Kong SAR","1996","460110","Plaits and products of plaiting materials","Re-Export","545352","0","No Quantity","0"
"China, Hong Kong SAR","1996","460120","Mats, matting and screens, vegetable plaiting materia","Import","8310883","0","Area in square metres","9469949"
"China, Hong Kong SAR","1996","460120","Mats, matting and screens, vegetable plaiting materia","Export","11587165","0","Area in square metres","6976739"
"China, Hong Kong SAR","1996","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","11212347","0","Area in square metres","6891863"
"China, Hong Kong SAR","1996","460191","Plaited vegetable material articles not mats or scree","Import","10472","0","No Quantity","0"
"China, Hong Kong SAR","1996","460199","Products of non-vegetable plaiting materials","Import","18747","0","Number of items","43127"
"China, Hong Kong SAR","1996","460199","Products of non-vegetable plaiting materials","Export","170276","0","Number of items","234269"
"China, Hong Kong SAR","1996","460199","Products of non-vegetable plaiting materials","Re-Export","170276","0","Number of items","234269"
"China, Hong Kong SAR","1996","460210","Basketwork, wickerwork products of vegetable material","Import","127289158","0","Number of items","187895648"
"China, Hong Kong SAR","1996","460210","Basketwork, wickerwork products of vegetable material","Export","194958103","0","Number of items","205944690"
"China, Hong Kong SAR","1996","460210","Basketwork, wickerwork products of vegetable material","Re-Export","194407971","0","Number of items","205184603"
"China, Hong Kong SAR","1996","460290","Basketwork and wickerwork products, non-vegetable","Import","2706764","0","Number of items","6394958"
"China, Hong Kong SAR","1996","460290","Basketwork and wickerwork products, non-vegetable","Export","4070543","0","Number of items","8942293"
"China, Hong Kong SAR","1996","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","4057745","0","Number of items","8935598"
"China, Hong Kong SAR","1995","460110","Plaits and products of plaiting materials","Import","500911","0","No Quantity","0"
"China, Hong Kong SAR","1995","460110","Plaits and products of plaiting materials","Export","600958","0","No Quantity","0"
"China, Hong Kong SAR","1995","460110","Plaits and products of plaiting materials","Re-Export","551061","0","No Quantity","0"
"China, Hong Kong SAR","1995","460120","Mats, matting and screens, vegetable plaiting materia","Import","10693432","0","Area in square metres","2600788"
"China, Hong Kong SAR","1995","460120","Mats, matting and screens, vegetable plaiting materia","Export","14591605","0","Area in square metres","4050913"
"China, Hong Kong SAR","1995","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","13914247","0","Area in square metres","3915611"
"China, Hong Kong SAR","1995","460191","Plaited vegetable material articles not mats or scree","Import","517","0","No Quantity","0"
"China, Hong Kong SAR","1995","460191","Plaited vegetable material articles not mats or scree","Export","4912","0","No Quantity","0"
"China, Hong Kong SAR","1995","460191","Plaited vegetable material articles not mats or scree","Re-Export","4912","0","No Quantity","0"
"China, Hong Kong SAR","1995","460199","Products of non-vegetable plaiting materials","Import","1809","0","Number of items","4920"
"China, Hong Kong SAR","1995","460199","Products of non-vegetable plaiting materials","Export","283999","0","Number of items","378518"
"China, Hong Kong SAR","1995","460199","Products of non-vegetable plaiting materials","Re-Export","283612","0","Number of items","378294"
"China, Hong Kong SAR","1995","460210","Basketwork, wickerwork products of vegetable material","Import","148273746","0","Number of items","244342069"
"China, Hong Kong SAR","1995","460210","Basketwork, wickerwork products of vegetable material","Export","216217993","0","Number of items","262020160"
"China, Hong Kong SAR","1995","460210","Basketwork, wickerwork products of vegetable material","Re-Export","215717611","0","Number of items","261371847"
"China, Hong Kong SAR","1995","460290","Basketwork and wickerwork products, non-vegetable","Import","3358250","0","Number of items","7372344"
"China, Hong Kong SAR","1995","460290","Basketwork and wickerwork products, non-vegetable","Export","5938298","0","Number of items","12116286"
"China, Hong Kong SAR","1995","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","5926795","0","Number of items","12092816"
"China, Hong Kong SAR","1994","460110","Plaits and products of plaiting materials","Import","526479","0","No Quantity","0"
"China, Hong Kong SAR","1994","460110","Plaits and products of plaiting materials","Export","946860","0","No Quantity","0"
"China, Hong Kong SAR","1994","460110","Plaits and products of plaiting materials","Re-Export","909726","0","No Quantity","0"
"China, Hong Kong SAR","1994","460120","Mats, matting and screens, vegetable plaiting materia","Import","11217808","0","Area in square metres","8039204"
"China, Hong Kong SAR","1994","460120","Mats, matting and screens, vegetable plaiting materia","Export","15690568","0","Area in square metres","13933183"
"China, Hong Kong SAR","1994","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","14699589","0","Area in square metres","13671018"
"China, Hong Kong SAR","1994","460191","Plaited vegetable material articles not mats or scree","Import","2070","0","No Quantity","0"
"China, Hong Kong SAR","1994","460191","Plaited vegetable material articles not mats or scree","Export","2975","0","No Quantity","0"
"China, Hong Kong SAR","1994","460191","Plaited vegetable material articles not mats or scree","Re-Export","2975","0","No Quantity","0"
"China, Hong Kong SAR","1994","460199","Products of non-vegetable plaiting materials","Import","2975","0","Number of items","3680"
"China, Hong Kong SAR","1994","460199","Products of non-vegetable plaiting materials","Export","199773","0","Number of items","164688"
"China, Hong Kong SAR","1994","460199","Products of non-vegetable plaiting materials","Re-Export","199773","0","Number of items","164688"
"China, Hong Kong SAR","1994","460210","Basketwork, wickerwork products of vegetable material","Import","141231648","0","Number of items","273874560"
"China, Hong Kong SAR","1994","460210","Basketwork, wickerwork products of vegetable material","Export","200504112","0","Number of items","285343616"
"China, Hong Kong SAR","1994","460210","Basketwork, wickerwork products of vegetable material","Re-Export","199984768","0","Number of items","284746016"
"China, Hong Kong SAR","1994","460290","Basketwork and wickerwork products, non-vegetable","Import","2420587","0","Number of items","4562730"
"China, Hong Kong SAR","1994","460290","Basketwork and wickerwork products, non-vegetable","Export","2086382","0","Number of items","3296940"
"China, Hong Kong SAR","1994","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","2082502","0","Number of items","3295677"
"China, Hong Kong SAR","1993","460110","Plaits and products of plaiting materials","Import","773566","0","No Quantity","0"
"China, Hong Kong SAR","1993","460110","Plaits and products of plaiting materials","Export","1243315","0","No Quantity","0"
"China, Hong Kong SAR","1993","460110","Plaits and products of plaiting materials","Re-Export","1225994","0","No Quantity","0"
"China, Hong Kong SAR","1993","460120","Mats, matting and screens, vegetable plaiting materia","Import","10173006","0","Area in square metres","9271461"
"China, Hong Kong SAR","1993","460120","Mats, matting and screens, vegetable plaiting materia","Export","14243943","0","Area in square metres","13799661"
"China, Hong Kong SAR","1993","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","13484746","0","Area in square metres","13494257"
"China, Hong Kong SAR","1993","460191","Plaited vegetable material articles not mats or scree","Export","36324","0","No Quantity","0"
"China, Hong Kong SAR","1993","460191","Plaited vegetable material articles not mats or scree","Re-Export","36324","0","No Quantity","0"
"China, Hong Kong SAR","1993","460199","Products of non-vegetable plaiting materials","Import","15771","0","Number of items","76208"
"China, Hong Kong SAR","1993","460199","Products of non-vegetable plaiting materials","Export","228674","0","Number of items","379640"
"China, Hong Kong SAR","1993","460199","Products of non-vegetable plaiting materials","Re-Export","228157","0","Number of items","378830"
"China, Hong Kong SAR","1993","460210","Basketwork, wickerwork products of vegetable material","Import","144178943","0","Number of items","302666647"
"China, Hong Kong SAR","1993","460210","Basketwork, wickerwork products of vegetable material","Export","204132422","0","Number of items","309189177"
"China, Hong Kong SAR","1993","460210","Basketwork, wickerwork products of vegetable material","Re-Export","203358363","0","Number of items","308068359"
"China, Hong Kong SAR","1993","460290","Basketwork and wickerwork products, non-vegetable","Import","1778147","0","Number of items","3726961"
"China, Hong Kong SAR","1993","460290","Basketwork and wickerwork products, non-vegetable","Export","1660861","0","Number of items","2656582"
"China, Hong Kong SAR","1993","460290","Basketwork and wickerwork products, non-vegetable","Re-Export","1623762","0","Number of items","2625212"
"China, Macao SAR","2012","460120","Mats, matting and screens, vegetable plaiting materia","Import","18736","8571","Weight in kilograms","8571"
"China, Macao SAR","2012","460199","Products of non-vegetable plaiting materials","Import","58523","6395","Weight in kilograms","6395"
"China, Macao SAR","2012","460210","Basketwork, wickerwork products of vegetable material","Import","106949","26004","Weight in kilograms","26004"
"China, Macao SAR","2012","460290","Basketwork and wickerwork products, non-vegetable","Import","3384","2171","Weight in kilograms","2171"
"China, Macao SAR","2011","460120","Mats, matting and screens, vegetable plaiting materia","Import","47967","17459","Weight in kilograms","17459"
"China, Macao SAR","2011","460199","Products of non-vegetable plaiting materials","Import","51499","29225","Weight in kilograms","29225"
"China, Macao SAR","2011","460210","Basketwork, wickerwork products of vegetable material","Import","99239","27680","Weight in kilograms","27680"
"China, Macao SAR","2011","460210","Basketwork, wickerwork products of vegetable material","Export","34189","103","Weight in kilograms","103"
"China, Macao SAR","2011","460210","Basketwork, wickerwork products of vegetable material","Re-Export","34189","103","Weight in kilograms","103"
"China, Macao SAR","2011","460290","Basketwork and wickerwork products, non-vegetable","Import","9653","376","Weight in kilograms","376"
"China, Macao SAR","2010","460120","Mats, matting and screens, vegetable plaiting materia","Import","16891","6488","Weight in kilograms","6488"
"China, Macao SAR","2010","460199","Products of non-vegetable plaiting materials","Import","12600","14829","Weight in kilograms","14829"
"China, Macao SAR","2010","460210","Basketwork, wickerwork products of vegetable material","Import","42222","54055","Weight in kilograms","54055"
"China, Macao SAR","2010","460290","Basketwork and wickerwork products, non-vegetable","Import","575","221","Weight in kilograms","221"
"China, Macao SAR","2009","460120","Mats, matting and screens, vegetable plaiting materia","Import","19266","6790","Weight in kilograms","6790"
"China, Macao SAR","2009","460120","Mats, matting and screens, vegetable plaiting materia","Export","889","690","Weight in kilograms","690"
"China, Macao SAR","2009","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","889","690","Weight in kilograms","690"
"China, Macao SAR","2009","460191","Plaited vegetable material articles not mats or scree","Import","451","1800","Weight in kilograms","1800"
"China, Macao SAR","2009","460199","Products of non-vegetable plaiting materials","Import","27512","6535","Weight in kilograms","6535"
"China, Macao SAR","2009","460210","Basketwork, wickerwork products of vegetable material","Import","35687","39879","Weight in kilograms","39879"
"China, Macao SAR","2009","460210","Basketwork, wickerwork products of vegetable material","Export","31","9","Weight in kilograms","9"
"China, Macao SAR","2009","460210","Basketwork, wickerwork products of vegetable material","Re-Export","31","9","Weight in kilograms","9"
"China, Macao SAR","2009","460290","Basketwork and wickerwork products, non-vegetable","Import","1404","813","Weight in kilograms","813"
"China, Macao SAR","2008","460120","Mats, matting and screens, vegetable plaiting materia","Import","51098","32667","Weight in kilograms","32667"
"China, Macao SAR","2008","460120","Mats, matting and screens, vegetable plaiting materia","Export","1036","1196","Weight in kilograms","1196"
"China, Macao SAR","2008","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","1036","1196","Weight in kilograms","1196"
"China, Macao SAR","2008","460191","Plaited vegetable material articles not mats or scree","Import","4628","13600","Weight in kilograms","13600"
"China, Macao SAR","2008","460199","Products of non-vegetable plaiting materials","Import","18541","27524","Weight in kilograms","27524"
"China, Macao SAR","2008","460199","Products of non-vegetable plaiting materials","Export","399","240","Weight in kilograms","240"
"China, Macao SAR","2008","460199","Products of non-vegetable plaiting materials","Re-Export","399","240","Weight in kilograms","240"
"China, Macao SAR","2008","460210","Basketwork, wickerwork products of vegetable material","Import","59430","44640","Weight in kilograms","44640"
"China, Macao SAR","2008","460210","Basketwork, wickerwork products of vegetable material","Export","8751","11395","Weight in kilograms","11395"
"China, Macao SAR","2008","460210","Basketwork, wickerwork products of vegetable material","Re-Export","8751","11395","Weight in kilograms","11395"
"China, Macao SAR","2008","460290","Basketwork and wickerwork products, non-vegetable","Import","781","1252","Weight in kilograms","1252"
"China, Macao SAR","2007","460120","Mats, matting and screens, vegetable plaiting materia","Import","21061","23094","Weight in kilograms","23094"
"China, Macao SAR","2007","460120","Mats, matting and screens, vegetable plaiting materia","Export","397","319","Weight in kilograms","319"
"China, Macao SAR","2007","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","397","319","Weight in kilograms","319"
"China, Macao SAR","2007","460191","Plaited vegetable material articles not mats or scree","Import","11502","190550","Weight in kilograms","190550"
"China, Macao SAR","2007","460191","Plaited vegetable material articles not mats or scree","Export","1472","6325","Weight in kilograms","6325"
"China, Macao SAR","2007","460191","Plaited vegetable material articles not mats or scree","Re-Export","1472","6325","Weight in kilograms","6325"
"China, Macao SAR","2007","460199","Products of non-vegetable plaiting materials","Import","1164","5600","Weight in kilograms","5600"
"China, Macao SAR","2007","460210","Basketwork, wickerwork products of vegetable material","Import","82439","112647","Weight in kilograms","112647"
"China, Macao SAR","2007","460210","Basketwork, wickerwork products of vegetable material","Export","10705","2410","Weight in kilograms","2410"
"China, Macao SAR","2007","460210","Basketwork, wickerwork products of vegetable material","Re-Export","10705","2410","Weight in kilograms","2410"
"China, Macao SAR","2007","460290","Basketwork and wickerwork products, non-vegetable","Import","872","1500","Weight in kilograms","1500"
"China, Macao SAR","2006","460120","Mats, matting and screens, vegetable plaiting materia","Import","21211","13884","Weight in kilograms","13884"
"China, Macao SAR","2006","460199","Products of non-vegetable plaiting materials","Import","22086","14390","Weight in kilograms","14390"
"China, Macao SAR","2006","460210","Basketwork, wickerwork products of vegetable material","Import","52981","66867","Weight in kilograms","66867"
"China, Macao SAR","2006","460210","Basketwork, wickerwork products of vegetable material","Export","425","162","Weight in kilograms","162"
"China, Macao SAR","2006","460210","Basketwork, wickerwork products of vegetable material","Re-Export","425","162","Weight in kilograms","162"
"China, Macao SAR","2006","460290","Basketwork and wickerwork products, non-vegetable","Import","12","40","Weight in kilograms","40"
"China, Macao SAR","2005","460120","Mats, matting and screens, vegetable plaiting materia","Import","9412","9013","Weight in kilograms","9013"
"China, Macao SAR","2005","460191","Plaited vegetable material articles not mats or scree","Import","129","40","Weight in kilograms","40"
"China, Macao SAR","2005","460199","Products of non-vegetable plaiting materials","Import","30808","9756","Weight in kilograms","9756"
"China, Macao SAR","2005","460210","Basketwork, wickerwork products of vegetable material","Import","43109","66710","Weight in kilograms","66710"
"China, Macao SAR","2005","460210","Basketwork, wickerwork products of vegetable material","Export","4017","2387","Weight in kilograms","2387"
"China, Macao SAR","2005","460210","Basketwork, wickerwork products of vegetable material","Re-Export","4017","2387","Weight in kilograms","2387"
"China, Macao SAR","2005","460290","Basketwork and wickerwork products, non-vegetable","Import","618","160","Weight in kilograms","160"
"China, Macao SAR","2004","460120","Mats, matting and screens, vegetable plaiting materia","Import","8283","9480","Weight in kilograms","9480"
"China, Macao SAR","2004","460199","Products of non-vegetable plaiting materials","Import","2254","760","Weight in kilograms","760"
"China, Macao SAR","2004","460210","Basketwork, wickerwork products of vegetable material","Import","45514","95236","Weight in kilograms","95236"
"China, Macao SAR","2004","460210","Basketwork, wickerwork products of vegetable material","Export","620","542","Weight in kilograms","542"
"China, Macao SAR","2004","460210","Basketwork, wickerwork products of vegetable material","Re-Export","620","542","Weight in kilograms","542"
"China, Macao SAR","2004","460290","Basketwork and wickerwork products, non-vegetable","Import","105","103","Weight in kilograms","103"
"China, Macao SAR","2003","460120","Mats, matting and screens, vegetable plaiting materia","Import","2612","4900","Weight in kilograms","4900"
"China, Macao SAR","2003","460199","Products of non-vegetable plaiting materials","Import","4861","3770","Weight in kilograms","3770"
"China, Macao SAR","2003","460199","Products of non-vegetable plaiting materials","Export","2387","1605","Weight in kilograms","1605"
"China, Macao SAR","2003","460199","Products of non-vegetable plaiting materials","Re-Export","2387","1605","Weight in kilograms","1605"
"China, Macao SAR","2003","460210","Basketwork, wickerwork products of vegetable material","Import","33602","53422","Weight in kilograms","53422"
"China, Macao SAR","2003","460210","Basketwork, wickerwork products of vegetable material","Export","738","575","Weight in kilograms","575"
"China, Macao SAR","2003","460210","Basketwork, wickerwork products of vegetable material","Re-Export","738","575","Weight in kilograms","575"
"China, Macao SAR","2002","460120","Mats, matting and screens, vegetable plaiting materia","Import","3443","7390","Weight in kilograms","7390"
"China, Macao SAR","2002","460191","Plaited vegetable material articles not mats or scree","Import","110","39","Weight in kilograms","39"
"China, Macao SAR","2002","460191","Plaited vegetable material articles not mats or scree","Export","192","120","Weight in kilograms","120"
"China, Macao SAR","2002","460191","Plaited vegetable material articles not mats or scree","Re-Export","192","120","Weight in kilograms","120"
"China, Macao SAR","2002","460199","Products of non-vegetable plaiting materials","Import","633","472","Weight in kilograms","472"
"China, Macao SAR","2002","460210","Basketwork, wickerwork products of vegetable material","Export","374","435","Weight in kilograms","435"
"China, Macao SAR","2002","460210","Basketwork, wickerwork products of vegetable material","Re-Export","374","435","Weight in kilograms","435"
"China, Macao SAR","2002","460210","Basketwork, wickerwork products of vegetable material","Import","30553","28781","Weight in kilograms","28781"
"China, Macao SAR","2001","460110","Plaits and products of plaiting materials","Import","25337","5254","Weight in kilograms","5254"
"China, Macao SAR","2001","460120","Mats, matting and screens, vegetable plaiting materia","Import","3076","6620","Weight in kilograms","6620"
"China, Macao SAR","2001","460199","Products of non-vegetable plaiting materials","Import","195","285","Weight in kilograms","285"
"China, Macao SAR","2001","460199","Products of non-vegetable plaiting materials","Export","672","1200","Weight in kilograms","1200"
"China, Macao SAR","2001","460199","Products of non-vegetable plaiting materials","Re-Export","672","1200","Weight in kilograms","1200"
"China, Macao SAR","2001","460210","Basketwork, wickerwork products of vegetable material","Import","25343","41546","Weight in kilograms","41546"
"China, Macao SAR","2001","460210","Basketwork, wickerwork products of vegetable material","Export","153","165","Weight in kilograms","165"
"China, Macao SAR","2001","460210","Basketwork, wickerwork products of vegetable material","Re-Export","153","165","Weight in kilograms","165"
"China, Macao SAR","2000","460110","Plaits and products of plaiting materials","Import","1208","385","Weight in kilograms","385"
"China, Macao SAR","2000","460120","Mats, matting and screens, vegetable plaiting materia","Import","8220","11180","Weight in kilograms","11180"
"China, Macao SAR","2000","460120","Mats, matting and screens, vegetable plaiting materia","Export","474","100","Weight in kilograms","100"
"China, Macao SAR","2000","460120","Mats, matting and screens, vegetable plaiting materia","Re-Export","474","100","Weight in kilograms","100"
"China, Macao SAR","2000","460191","Plaited vegetable material articles not mats or scree","Import","54","45","Weight in kilograms","45"
"China, Macao SAR","2000","460191","Plaited vegetable material articles not mats or scree","Export","680","180","Weight in kilograms","180"
"China, Macao SAR","2000","460191","Plaited vegetable material articles not mats or scree","Re-Export","680","180","Weight in kilograms","180"
"China, Macao SAR","2000","460199","Products of non-vegetable plaiting materials","Import","1200","753","Weight in kilograms","753"
"China, Macao SAR","2000","460210","Basketwork, wickerwork products of vegetable material","Import","23015","41639","Weight in kilograms","41639"
"China, Macao SAR","2000","460210","Basketwork, wickerwork products of vegetable material","Export","1291","766","Weight in kilograms","766"
"China, Macao SAR","2000","460210","Basketwork, wickerwork products of vegetable material","Re-Export","1291","766","Weight in kilograms","766"
"China, Macao SAR","2000","460290","Basketwork and wickerwork products, non-vegetable","Import","501","1100","Weight in kilograms","1100"
"China, Macao SAR","1999","460110","Plaits and products of plaiting materials","Import","22387","2093","Weight in kilograms","2093"
"China, Macao SAR","1999","460120","Mats, matting and screens, vegetable plaiting materia","Import","11379","8269","Weight in kilograms","8269"
"China, Macao SAR","1999","460191","Plaited vegetable material articles not mats or scree","Import","62","50","Weight in kilograms","50"
"China, Macao SAR","1999","460199","Products of non-vegetable plaiting materials","Import","2774","1046","Weight in kilograms","1046"
"China, Macao SAR","1999","460210","Basketwork, wickerwork products of vegetable material","Import","26161","20803","Weight in kilograms","20803"
"China, Macao SAR","1999","460210","Basketwork, wickerwork products of vegetable material","Export","865","613","Weight in kilograms","613"
"China, Macao SAR","1999","460210","Basketwork, wickerwork products of vegetable material","Re-Export","865","613","Weight in kilograms","613"
"China, Macao SAR","1998","460110","Plaits and products of plaiting materials","Import","51","0","No Quantity","0"
"China, Macao SAR","1998","460120","Mats, matting and screens, vegetable plaiting materia","Import","4333","0","No Quantity","0"
"China, Macao SAR","1998","460199","Products of non-vegetable plaiting materials","Import","13081","0","No Quantity","0"
"China, Macao SAR","1998","460210","Basketwork, wickerwork products of vegetable material","Import","32849","0","Number of items","125693"
"China, Macao SAR","1998","460210","Basketwork, wickerwork products of vegetable material","Export","10182","0","Number of items","1233"
"China, Macao SAR","1998","460210","Basketwork, wickerwork products of vegetable material","Re-Export","10182","0","Number of items","1233"
"China, Macao SAR","1997","460110","Plaits and products of plaiting materials","Import","1061","117","Weight in kilograms","117"
"China, Macao SAR","1997","460120","Mats, matting and screens, vegetable plaiting materia","Import","30229","18698","Weight in kilograms","18698"
"China, Macao SAR","1997","460191","Plaited vegetable material articles not mats or scree","Import","56","35","Weight in kilograms","35"
"China, Macao SAR","1997","460199","Products of non-vegetable plaiting materials","Import","14030","11402","Weight in kilograms","11402"
"China, Macao SAR","1997","460210","Basketwork, wickerwork products of vegetable material","Import","44230","28046","Weight in kilograms","28046"
"China, Macao SAR","1997","460210","Basketwork, wickerwork products of vegetable material","Export","5505","4839","Weight in kilograms","4839"
"China, Macao SAR","1996","460110","Plaits and products of plaiting materials","Export","378","25","Weight in kilograms","25"
"China, Macao SAR","1996","460120","Mats, matting and screens, vegetable plaiting materia","Import","26059","21094","Weight in kilograms","21094"
"China, Macao SAR","1996","460191","Plaited vegetable material articles not mats or scree","Export","10795","500","Weight in kilograms","500"
"China, Macao SAR","1996","460199","Products of non-vegetable plaiting materials","Import","12275","11947","Weight in kilograms","11947"
"China, Macao SAR","1996","460210","Basketwork, wickerwork products of vegetable material","Import","40089","24940","Weight in kilograms","24940"
"China, Macao SAR","1996","460210","Basketwork, wickerwork products of vegetable material","Export","4521","1317","Weight in kilograms","1317"
"China, Macao SAR","1995","460120","Mats, matting and screens, vegetable plaiting materia","Import","28264","21736","Weight in kilograms","21736"
"China, Macao SAR","1995","460191","Plaited vegetable material articles not mats or scree","Import","413","171","Weight in kilograms","171"
"China, Macao SAR","1995","460199","Products of non-vegetable plaiting materials","Import","14474","7230","Weight in kilograms","7230"
"China, Macao SAR","1995","460210","Basketwork, wickerwork products of vegetable material","Import","40708","24682","Weight in kilograms","24682"
