"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Albania","2005","800700","Tin articles nes","Import","965","416","Weight in kilograms","416"
"Albania","2004","800110","Tin not alloyed unwrought","Import","3150","17896","Weight in kilograms","17896"
"Albania","2004","800120","Tin alloys unwrought","Import","53","5","Weight in kilograms","5"
"Albania","2004","800300","Tin bars, rods, profiles and wire","Import","12732","3471","Weight in kilograms","3471"
"Albania","2004","800700","Tin articles nes","Import","304","19","Weight in kilograms","19"
"Albania","2003","800110","Tin not alloyed unwrought","Import","4575","1161","Weight in kilograms","1161"
"Albania","2003","800120","Tin alloys unwrought","Import","1050","200","Weight in kilograms","200"
"Albania","2003","800300","Tin bars, rods, profiles and wire","Import","8998","3339","Weight in kilograms","3339"
"Albania","2003","800600","Tin pipes or tubes and pipe fittings","Import","86","70","Weight in kilograms","70"
"Albania","2003","800700","Tin articles nes","Import","139","98","Weight in kilograms","98"
"Albania","2002","800110","Tin not alloyed unwrought","Import","60","45","Weight in kilograms","45"
"Albania","2002","800120","Tin alloys unwrought","Import","6","1","Weight in kilograms","1"
"Albania","2002","800300","Tin bars, rods, profiles and wire","Import","5097","1882","Weight in kilograms","1882"
"Albania","2002","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","497","42","Weight in kilograms","42"
"Albania","2002","800700","Tin articles nes","Import","566","227","Weight in kilograms","227"
"Albania","2001","800200","Tin waste or scrap","Import","439","1284","Weight in kilograms","1284"
"Albania","2001","800300","Tin bars, rods, profiles and wire","Import","3097","991","Weight in kilograms","991"
"Albania","2001","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","413","250","Weight in kilograms","250"
"Albania","2001","800700","Tin articles nes","Import","427","113","Weight in kilograms","113"
"Albania","2000","800110","Tin not alloyed unwrought","Import","509","45","Weight in kilograms","45"
"Albania","2000","800120","Tin alloys unwrought","Import","28","16","Weight in kilograms","16"
"Albania","2000","800300","Tin bars, rods, profiles and wire","Import","979","320","Weight in kilograms","320"
"Albania","2000","800600","Tin pipes or tubes and pipe fittings","Import","28","37","Weight in kilograms","37"
"Albania","2000","800700","Tin articles nes","Import","81","17","Weight in kilograms","17"
"Albania","1999","800110","Tin not alloyed unwrought","Import","328","296","Weight in kilograms","296"
"Albania","1999","800120","Tin alloys unwrought","Import","192","78","Weight in kilograms","78"
"Albania","1999","800300","Tin bars, rods, profiles and wire","Import","246","74","Weight in kilograms","74"
"Albania","1999","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","49","4","Weight in kilograms","4"
"Albania","1999","800510","Tin foil (thickness < 0.2 mm)","Import","985","1375","Weight in kilograms","1375"
"Albania","1999","800600","Tin pipes or tubes and pipe fittings","Import","1","3","Weight in kilograms","3"
"Albania","1999","800700","Tin articles nes","Import","321","375","Weight in kilograms","375"
"Albania","1998","800120","Tin alloys unwrought","Import","435","148","Weight in kilograms","148"
"Albania","1998","800300","Tin bars, rods, profiles and wire","Import","1364","261","Weight in kilograms","261"
"Albania","1998","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","1304","222","Weight in kilograms","222"
"Albania","1998","800700","Tin articles nes","Import","3906","1701","Weight in kilograms","1701"
"Albania","1997","800300","Tin bars, rods, profiles and wire","Import","126","40","Weight in kilograms","40"
"Albania","1997","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","29","40","Weight in kilograms","40"
"Albania","1997","800700","Tin articles nes","Import","1458","3312","Weight in kilograms","3312"
"Albania","1996","800110","Tin not alloyed unwrought","Import","20","1","Weight in kilograms","1"
"Albania","1996","800300","Tin bars, rods, profiles and wire","Import","60","46","Weight in kilograms","46"
"Albania","1996","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","8509","1001","Weight in kilograms","1001"
"Albania","1996","800510","Tin foil (thickness < 0.2 mm)","Import","269","5250","Weight in kilograms","5250"
"Albania","1996","800700","Tin articles nes","Import","16","11","Weight in kilograms","11"
"Algeria","2013","800110","Tin not alloyed unwrought","Import","310378","12950","Weight in kilograms","12950"
"Algeria","2013","800120","Tin alloys unwrought","Import","169865","17513","Weight in kilograms","17513"
"Algeria","2013","800300","Tin bars, rods, profiles and wire","Import","1418466","82690","Weight in kilograms","82690"
"Algeria","2013","800700","Tin articles nes","Import","88161","19727","Weight in kilograms","19727"
"Algeria","2013","800700","Tin articles nes","Export","189","9","Weight in kilograms","9"
"Algeria","2012","800110","Tin not alloyed unwrought","Import","983640","37342","Weight in kilograms","37342"
"Algeria","2012","800120","Tin alloys unwrought","Import","859057","25096","Weight in kilograms","25096"
"Algeria","2012","800300","Tin bars, rods, profiles and wire","Import","705628","78004","Weight in kilograms","78004"
"Algeria","2012","800700","Tin articles nes","Import","91262","17418","Weight in kilograms","17418"
"Algeria","2011","800110","Tin not alloyed unwrought","Import","220497","7135","Weight in kilograms","7135"
"Algeria","2011","800120","Tin alloys unwrought","Import","290936","20500","Weight in kilograms","20500"
"Algeria","2011","800300","Tin bars, rods, profiles and wire","Import","443007","28686","Weight in kilograms","28686"
"Algeria","2011","800700","Tin articles nes","Import","117020","8167","Weight in kilograms","8167"
"Algeria","2010","800110","Tin not alloyed unwrought","Import","695214","29573","Weight in kilograms","29573"
"Algeria","2010","800120","Tin alloys unwrought","Import","152483","1588","Weight in kilograms","1588"
"Algeria","2010","800300","Tin bars, rods, profiles and wire","Import","283412","30762","Weight in kilograms","30762"
"Algeria","2010","800700","Tin articles nes","Import","83634","32264","Weight in kilograms","32264"
"Algeria","2009","800110","Tin not alloyed unwrought","Import","249424","18921","Weight in kilograms","18921"
"Algeria","2009","800120","Tin alloys unwrought","Import","15661","1789","Weight in kilograms","1789"
"Algeria","2009","800300","Tin bars, rods, profiles and wire","Import","1005171","422372","Weight in kilograms","422372"
"Algeria","2009","800700","Tin articles nes","Import","87846","48914","Weight in kilograms","48914"
"Algeria","2008","800110","Tin not alloyed unwrought","Import","389524","17210","Weight in kilograms","17210"
"Algeria","2008","800120","Tin alloys unwrought","Import","18054","547","Weight in kilograms","547"
"Algeria","2008","800300","Tin bars, rods, profiles and wire","Import","310204","29747","Weight in kilograms","29747"
"Algeria","2008","800700","Tin articles nes","Import","46050","20673","Weight in kilograms","20673"
"Algeria","2007","800110","Tin not alloyed unwrought","Import","3728360","302312","Weight in kilograms","302312"
"Algeria","2007","800120","Tin alloys unwrought","Import","169192","11774","Weight in kilograms","11774"
"Algeria","2007","800200","Tin waste or scrap","Export","130811","53940","Weight in kilograms","53940"
"Algeria","2007","800300","Tin bars, rods, profiles and wire","Import","304691","38368","Weight in kilograms","38368"
"Algeria","2007","800300","Tin bars, rods, profiles and wire","Export","4","5","Weight in kilograms","5"
"Algeria","2007","800700","Tin articles nes","Import","37811","16931","Weight in kilograms","16931"
"Algeria","2006","800110","Tin not alloyed unwrought","Import","221692","30446","Weight in kilograms","30446"
"Algeria","2006","800120","Tin alloys unwrought","Import","187455","22282","Weight in kilograms","22282"
"Algeria","2006","800300","Tin bars, rods, profiles and wire","Import","211739","44259","Weight in kilograms","44259"
"Algeria","2006","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","58","5","Weight in kilograms","5"
"Algeria","2006","800510","Tin foil (thickness < 0.2 mm)","Import","6558","1289","Weight in kilograms","1289"
"Algeria","2006","800600","Tin pipes or tubes and pipe fittings","Import","620","72","Weight in kilograms","72"
"Algeria","2006","800700","Tin articles nes","Import","4533","3624","Weight in kilograms","3624"
"Algeria","2005","800110","Tin not alloyed unwrought","Import","540432","76468","Weight in kilograms","76468"
"Algeria","2005","800120","Tin alloys unwrought","Import","161473","22883","Weight in kilograms","22883"
"Algeria","2005","800300","Tin bars, rods, profiles and wire","Import","223393","28995","Weight in kilograms","28995"
"Algeria","2005","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","47490","12190","Weight in kilograms","12190"
"Algeria","2005","800510","Tin foil (thickness < 0.2 mm)","Import","461","14","Weight in kilograms","14"
"Algeria","2005","800600","Tin pipes or tubes and pipe fittings","Import","21371","1005","Weight in kilograms","1005"
"Algeria","2005","800700","Tin articles nes","Import","3032","1482","Weight in kilograms","1482"
"Algeria","2004","800110","Tin not alloyed unwrought","Import","437999","54100","Weight in kilograms","54100"
"Algeria","2004","800120","Tin alloys unwrought","Import","564","646","Weight in kilograms","646"
"Algeria","2004","800300","Tin bars, rods, profiles and wire","Import","289985","44822","Weight in kilograms","44822"
"Algeria","2004","800300","Tin bars, rods, profiles and wire","Export","7","1","Weight in kilograms","1"
"Algeria","2004","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","131","13","Weight in kilograms","13"
"Algeria","2004","800510","Tin foil (thickness < 0.2 mm)","Import","3125","81","Weight in kilograms","81"
"Algeria","2004","800700","Tin articles nes","Import","1394","1691","Weight in kilograms","1691"
"Algeria","2003","800110","Tin not alloyed unwrought","Import","427403","76294","Weight in kilograms","76294"
"Algeria","2003","800120","Tin alloys unwrought","Import","298691","61602","Weight in kilograms","61602"
"Algeria","2003","800300","Tin bars, rods, profiles and wire","Import","78734","13376","Weight in kilograms","13376"
"Algeria","2003","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","244","10","Weight in kilograms","10"
"Algeria","2003","800510","Tin foil (thickness < 0.2 mm)","Import","12143","20961","Weight in kilograms","20961"
"Algeria","2003","800600","Tin pipes or tubes and pipe fittings","Import","3721","40","Weight in kilograms","40"
"Algeria","2003","800700","Tin articles nes","Import","5411","2154","Weight in kilograms","2154"
"Algeria","2002","800110","Tin not alloyed unwrought","Import","379442","82423","Weight in kilograms","82423"
"Algeria","2002","800120","Tin alloys unwrought","Import","236816","50122","Weight in kilograms","50122"
"Algeria","2002","800200","Tin waste or scrap","Import","222","2","Weight in kilograms","2"
"Algeria","2002","800300","Tin bars, rods, profiles and wire","Import","49442","19428","Weight in kilograms","19428"
"Algeria","2002","800510","Tin foil (thickness < 0.2 mm)","Import","1248","1805","Weight in kilograms","1805"
"Algeria","2002","800600","Tin pipes or tubes and pipe fittings","Import","1484","24","Weight in kilograms","24"
"Algeria","2002","800700","Tin articles nes","Import","5983","743","Weight in kilograms","743"
"Algeria","2001","800110","Tin not alloyed unwrought","Import","376175","76069","Weight in kilograms","76069"
"Algeria","2001","800120","Tin alloys unwrought","Import","218","218","Weight in kilograms","218"
"Algeria","2001","800300","Tin bars, rods, profiles and wire","Import","32829","7859","Weight in kilograms","7859"
"Algeria","2001","800510","Tin foil (thickness < 0.2 mm)","Import","3283","398","Weight in kilograms","398"
"Algeria","2001","800600","Tin pipes or tubes and pipe fittings","Import","3756","86","Weight in kilograms","86"
"Algeria","2001","800700","Tin articles nes","Import","4066","1357","Weight in kilograms","1357"
"Algeria","2001","800700","Tin articles nes","Export","466","1","Weight in kilograms","1"
"Algeria","2000","800110","Tin not alloyed unwrought","Import","221555","38200","Weight in kilograms","38200"
"Algeria","2000","800120","Tin alloys unwrought","Import","159543","25414","Weight in kilograms","25414"
"Algeria","2000","800300","Tin bars, rods, profiles and wire","Import","20246","7446","Weight in kilograms","7446"
"Algeria","2000","800300","Tin bars, rods, profiles and wire","Export","52","24","Weight in kilograms","24"
"Algeria","2000","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","140","11","Weight in kilograms","11"
"Algeria","2000","800510","Tin foil (thickness < 0.2 mm)","Import","3630","35","Weight in kilograms","35"
"Algeria","2000","800600","Tin pipes or tubes and pipe fittings","Import","3978","74","Weight in kilograms","74"
"Algeria","2000","800700","Tin articles nes","Import","308","121","Weight in kilograms","121"
"Algeria","1999","800110","Tin not alloyed unwrought","Import","152106","27873","Weight in kilograms","27873"
"Algeria","1999","800120","Tin alloys unwrought","Import","580","1187","Weight in kilograms","1187"
"Algeria","1999","800300","Tin bars, rods, profiles and wire","Import","87201","31486","Weight in kilograms","31486"
"Algeria","1999","800510","Tin foil (thickness < 0.2 mm)","Import","7654","419","Weight in kilograms","419"
"Algeria","1999","800600","Tin pipes or tubes and pipe fittings","Import","121","16","Weight in kilograms","16"
"Algeria","1999","800700","Tin articles nes","Import","3610","207","Weight in kilograms","207"
"Algeria","1998","800110","Tin not alloyed unwrought","Import","143923","25000","Weight in kilograms","25000"
"Algeria","1998","800120","Tin alloys unwrought","Import","25566","7552","Weight in kilograms","7552"
"Algeria","1998","800300","Tin bars, rods, profiles and wire","Import","112066","21838","Weight in kilograms","21838"
"Algeria","1998","800510","Tin foil (thickness < 0.2 mm)","Import","535","304","Weight in kilograms","304"
"Algeria","1998","800600","Tin pipes or tubes and pipe fittings","Import","2937","97","Weight in kilograms","97"
"Algeria","1998","800700","Tin articles nes","Import","2424","895","Weight in kilograms","895"
"Algeria","1998","800700","Tin articles nes","Export","797","44","Weight in kilograms","44"
"Algeria","1997","800110","Tin not alloyed unwrought","Import","150840","26011","Weight in kilograms","26011"
"Algeria","1997","800120","Tin alloys unwrought","Import","12005","2030","Weight in kilograms","2030"
"Algeria","1997","800300","Tin bars, rods, profiles and wire","Import","123729","13078","Weight in kilograms","13078"
"Algeria","1997","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","239","0","No Quantity","0"
"Algeria","1997","800510","Tin foil (thickness < 0.2 mm)","Import","6047","136","Weight in kilograms","136"
"Algeria","1997","800600","Tin pipes or tubes and pipe fittings","Import","43","78","Weight in kilograms","78"
"Algeria","1997","800700","Tin articles nes","Import","1531","1320","Weight in kilograms","1320"
"Algeria","1996","800110","Tin not alloyed unwrought","Import","164317","25004","Weight in kilograms","25004"
"Algeria","1996","800120","Tin alloys unwrought","Import","132580","18113","Weight in kilograms","18113"
"Algeria","1996","800200","Tin waste or scrap","Import","91","1","Weight in kilograms","1"
"Algeria","1996","800300","Tin bars, rods, profiles and wire","Import","66536","10378","Weight in kilograms","10378"
"Algeria","1996","800510","Tin foil (thickness < 0.2 mm)","Import","278745","38591","Weight in kilograms","38591"
"Algeria","1996","800600","Tin pipes or tubes and pipe fittings","Import","13620","3502","Weight in kilograms","3502"
"Algeria","1996","800700","Tin articles nes","Import","12217","1002","Weight in kilograms","1002"
"Algeria","1995","800110","Tin not alloyed unwrought","Import","180098","25999","Weight in kilograms","25999"
"Algeria","1995","800120","Tin alloys unwrought","Import","27960","308","Weight in kilograms","308"
"Algeria","1995","800300","Tin bars, rods, profiles and wire","Import","28087","2629","Weight in kilograms","2629"
"Algeria","1995","800300","Tin bars, rods, profiles and wire","Export","947","78","Weight in kilograms","78"
"Algeria","1995","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","1576","126","Weight in kilograms","126"
"Algeria","1995","800510","Tin foil (thickness < 0.2 mm)","Import","3250448","929604","Weight in kilograms","929604"
"Algeria","1995","800600","Tin pipes or tubes and pipe fittings","Import","11602","21171","Weight in kilograms","21171"
"Algeria","1995","800700","Tin articles nes","Import","3341","40","Weight in kilograms","40"
"Algeria","1994","800110","Tin not alloyed unwrought","Import","275892","41021","Weight in kilograms","41021"
"Algeria","1994","800120","Tin alloys unwrought","Import","1684","2","Weight in kilograms","2"
"Algeria","1994","800300","Tin bars, rods, profiles and wire","Import","75396","9365","Weight in kilograms","9365"
"Algeria","1994","800300","Tin bars, rods, profiles and wire","Export","133542","84000","Weight in kilograms","84000"
"Algeria","1994","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","1645","22","Weight in kilograms","22"
"Algeria","1994","800510","Tin foil (thickness < 0.2 mm)","Import","262","22","Weight in kilograms","22"
"Algeria","1994","800520","Tin powder and flakes","Import","2264","7","Weight in kilograms","7"
"Algeria","1994","800700","Tin articles nes","Import","2708","262","Weight in kilograms","262"
"Algeria","1993","800110","Tin not alloyed unwrought","Import","3811542","606944","Weight in kilograms","606944"
"Algeria","1993","800120","Tin alloys unwrought","Import","63676","3674","Weight in kilograms","3674"
"Algeria","1993","800300","Tin bars, rods, profiles and wire","Import","47159","9006","Weight in kilograms","9006"
"Algeria","1993","800510","Tin foil (thickness < 0.2 mm)","Import","516","21","Weight in kilograms","21"
"Algeria","1993","800520","Tin powder and flakes","Import","8185","78","Weight in kilograms","78"
"Algeria","1993","800600","Tin pipes or tubes and pipe fittings","Import","826","34","Weight in kilograms","34"
"Algeria","1993","800700","Tin articles nes","Import","845","18","Weight in kilograms","18"
"Algeria","1992","800110","Tin not alloyed unwrought","Import","810513","106743","Weight in kilograms","106743"
"Algeria","1992","800120","Tin alloys unwrought","Import","29669","1812","Weight in kilograms","1812"
"Algeria","1992","800200","Tin waste or scrap","Import","92","4","Weight in kilograms","4"
"Algeria","1992","800300","Tin bars, rods, profiles and wire","Import","66444","8532","Weight in kilograms","8532"
"Algeria","1992","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","393","24","Weight in kilograms","24"
"Algeria","1992","800510","Tin foil (thickness < 0.2 mm)","Import","1341","5","Weight in kilograms","5"
"Algeria","1992","800520","Tin powder and flakes","Import","2683","147","Weight in kilograms","147"
"Algeria","1992","800600","Tin pipes or tubes and pipe fittings","Import","1933","255","Weight in kilograms","255"
"Algeria","1992","800700","Tin articles nes","Import","31496","349","Weight in kilograms","349"
"Andorra","2004","800300","Tin bars, rods, profiles and wire","Import","5404","544","Weight in kilograms","544"
"Andorra","2004","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Export","4044","300","Weight in kilograms","300"
"Andorra","2004","800510","Tin foil (thickness < 0.2 mm)","Import","648","16","Weight in kilograms","16"
"Andorra","2004","800700","Tin articles nes","Import","19233","471","Weight in kilograms","471"
"Andorra","2003","800110","Tin not alloyed unwrought","Export","14719","1700","Weight in kilograms","1700"
"Andorra","2003","800300","Tin bars, rods, profiles and wire","Import","546","54","Weight in kilograms","54"
"Andorra","2003","800700","Tin articles nes","Import","31527","763","Weight in kilograms","763"
"Andorra","2002","800110","Tin not alloyed unwrought","Import","9074","1610","Weight in kilograms","1610"
"Andorra","2002","800110","Tin not alloyed unwrought","Export","11955","1650","Weight in kilograms","1650"
"Andorra","2002","800300","Tin bars, rods, profiles and wire","Import","1784","271","Weight in kilograms","271"
"Andorra","2002","800510","Tin foil (thickness < 0.2 mm)","Import","422","16","Weight in kilograms","16"
"Andorra","2002","800700","Tin articles nes","Import","56213","1852","Weight in kilograms","1852"
"Andorra","2001","800120","Tin alloys unwrought","Import","2329","335","Weight in kilograms","335"
"Andorra","2001","800300","Tin bars, rods, profiles and wire","Import","2585","796","Weight in kilograms","796"
"Andorra","2001","800700","Tin articles nes","Import","49932","3967","Weight in kilograms","3967"
"Andorra","2001","800700","Tin articles nes","Export","7","1","Weight in kilograms","1"
"Andorra","2000","800110","Tin not alloyed unwrought","Import","8601","1611","Weight in kilograms","1611"
"Andorra","2000","800110","Tin not alloyed unwrought","Export","3782","1800","Weight in kilograms","1800"
"Andorra","2000","800300","Tin bars, rods, profiles and wire","Import","4129","2530","Weight in kilograms","2530"
"Andorra","2000","800510","Tin foil (thickness < 0.2 mm)","Import","867","40","Weight in kilograms","40"
"Andorra","2000","800700","Tin articles nes","Import","57669","2010","Weight in kilograms","2010"
"Andorra","1999","800120","Tin alloys unwrought","Import","38","50","Weight in kilograms","50"
"Andorra","1999","800300","Tin bars, rods, profiles and wire","Import","1796","1125","Weight in kilograms","1125"
"Andorra","1999","800600","Tin pipes or tubes and pipe fittings","Import","3996","30","Weight in kilograms","30"
"Andorra","1999","800700","Tin articles nes","Import","50266","1476","Weight in kilograms","1476"
"Andorra","1998","800300","Tin bars, rods, profiles and wire","Import","5100","378","Weight in kilograms","378"
"Andorra","1998","800300","Tin bars, rods, profiles and wire","Export","33","10","Weight in kilograms","10"
"Andorra","1998","800600","Tin pipes or tubes and pipe fittings","Import","682","9","Weight in kilograms","9"
"Andorra","1998","800700","Tin articles nes","Import","87719","2391","Weight in kilograms","2391"
"Andorra","1997","800120","Tin alloys unwrought","Import","956","30","Weight in kilograms","30"
"Andorra","1997","800700","Tin articles nes","Import","74178","5362","Weight in kilograms","5362"
"Andorra","1997","800700","Tin articles nes","Export","13","296","Weight in kilograms","296"
"Andorra","1996","800110","Tin not alloyed unwrought","Import","1057","316","Weight in kilograms","316"
"Andorra","1996","800300","Tin bars, rods, profiles and wire","Import","789","89","Weight in kilograms","89"
"Andorra","1996","800700","Tin articles nes","Import","80220","5240","Weight in kilograms","5240"
"Andorra","1995","800300","Tin bars, rods, profiles and wire","Import","313","80","Weight in kilograms","80"
"Andorra","1995","800700","Tin articles nes","Import","66883","2331","Weight in kilograms","2331"
"Anguilla","2008","800600","Tin pipes or tubes and pipe fittings","Import","210","5","Weight in kilograms","5"
"Anguilla","2008","800700","Tin articles nes","Import","126","14","Weight in kilograms","14"
"Anguilla","2008","800700","Tin articles nes","Export","239","36","Weight in kilograms","36"
"Anguilla","2007","800600","Tin pipes or tubes and pipe fittings","Import","244","65","Weight in kilograms","65"
"Anguilla","2007","800700","Tin articles nes","Import","333","5","Weight in kilograms","5"
"Anguilla","2006","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","65","1","Weight in kilograms","1"
"Anguilla","2004","800510","Tin foil (thickness < 0.2 mm)","Import","20","1","Weight in kilograms","1"
"Anguilla","2004","800700","Tin articles nes","Import","284","","No Quantity",""
"Anguilla","2003","800700","Tin articles nes","Import","42","3","Weight in kilograms","3"
"Anguilla","2002","800700","Tin articles nes","Import","134","15","Weight in kilograms","15"
"Anguilla","2001","800600","Tin pipes or tubes and pipe fittings","Import","566","","No Quantity",""
"Anguilla","2001","800700","Tin articles nes","Import","423","41","Weight in kilograms","41"
"Anguilla","2001","800700","Tin articles nes","Export","21","2","Weight in kilograms","2"
"Anguilla","2000","800400","Tin plates, sheets and strips, thickness > 0.2 mm","Import","73","46","Weight in kilograms","46"
"Anguilla","2000","800600","Tin pipes or tubes and pipe fittings","Import","40","","No Quantity",""
"Anguilla","2000","800700","Tin articles nes","Import","1235","117","Weight in kilograms","117"
"Antigua and Barbuda","2013","800700","Tin articles nes","Import","465","17","Weight in kilograms","17"
"Antigua and Barbuda","2012","800510","Tin foil (thickness < 0.2 mm)","Import","1184","440","Weight in kilograms","440"
"Antigua and Barbuda","2012","800600","Tin pipes or tubes and pipe fittings","Import","5748","132","Weight in kilograms","132"
"Antigua and Barbuda","2012","800700","Tin articles nes","Import","366","15","Weight in kilograms","15"
"Antigua and Barbuda","2011","800510","Tin foil (thickness < 0.2 mm)","Import","709","596","Weight in kilograms","596"
"Antigua and Barbuda","2011","800700","Tin articles nes","Import","1709","161","Weight in kilograms","161"
"Antigua and Barbuda","2010","800510","Tin foil (thickness < 0.2 mm)","Import","1027","378","Weight in kilograms","378"
"Antigua and Barbuda","2009","800300","Tin bars, rods, profiles and wire","Import","50","1","Weight in kilograms","1"
"Antigua and Barbuda","2009","800510","Tin foil (thickness < 0.2 mm)","Import","513","31","Weight in kilograms","31"
"Antigua and Barbuda","2009","800700","Tin articles nes","Import","338","16","Weight in kilograms","16"
"Antigua and Barbuda","2007","800600","Tin pipes or tubes and pipe fittings","Import","15","1","Weight in kilograms","1"
"Antigua and Barbuda","2007","800700","Tin articles nes","Import","1151","111","Weight in kilograms","111"
"Antigua and Barbuda","2007","800700","Tin articles nes","Export","16","1","Weight in kilograms","1"
"Antigua and Barbuda","2007","800700","Tin articles nes","Re-Export","16","1","Weight in kilograms","1"
"Antigua and Barbuda","2006","800700","Tin articles nes","Import","5240","3222","Weight in kilograms","3222"
"Antigua and Barbuda","2005","800120","Tin alloys unwrought","Import","939","15","Weight in kilograms","15"
"Antigua and Barbuda","2005","800700","Tin articles nes","Import","392","275","Weight in kilograms","275"
"Antigua and Barbuda","2000","800120","Tin alloys unwrought","Import","204","10","Weight in kilograms","10"
"Antigua and Barbuda","2000","800300","Tin bars, rods, profiles and wire","Import","13","2","Weight in kilograms","2"
"Antigua and Barbuda","2000","800700","Tin articles nes","Import","1635","267","Weight in kilograms","267"
