Country or Area,Year,Commodity,Flow,Trade (USD)
Albania,2013,miscellaneous,Import,12457
Albania,2013,miscellaneous,Export,1306
Albania,2013,miscellaneous,Import,1853084
Albania,2013,miscellaneous,Import,1122796
Albania,2013,miscellaneous,Export,361
Albania,2013,miscellaneous,Import,55491
Albania,2013,miscellaneous,Import,19482
Albania,2013,miscellaneous,Import,183666
Albania,2013,miscellaneous,Import,11283
Albania,2013,miscellaneous,Import,50681
Albania,2013,miscellaneous,Export,267
Albania,2013,miscellaneous,Import,9181
Albania,2013,miscellaneous,Export,1983
Albania,2013,miscellaneous,Import,108621
Albania,2013,miscellaneous,Export,3663
Albania,2013,miscellaneous,Import,106914
Albania,2013,miscellaneous,Import,514025
Albania,2013,miscellaneous,Export,97
Albania,2013,miscellaneous,Import,332908
Albania,2013,miscellaneous,Import,85662
Albania,2013,miscellaneous,Import,18133
Albania,2013,miscellaneous,Import,88217
Albania,2013,miscellaneous,Import,80380
Albania,2013,miscellaneous,Import,173789
Albania,2013,miscellaneous,Export,295440
Albania,2013,miscellaneous,Import,535706
Albania,2013,miscellaneous,Export,193153
Albania,2013,miscellaneous,Import,245927
Albania,2013,miscellaneous,Export,46055
Albania,2013,miscellaneous,Import,637657
Albania,2013,miscellaneous,Import,145050
Albania,2013,miscellaneous,Import,23929
Albania,2013,miscellaneous,Export,8892
Albania,2013,miscellaneous,Import,703996
Albania,2013,miscellaneous,Import,110419
Albania,2013,miscellaneous,Export,18055
Albania,2013,miscellaneous,Import,151750
Albania,2013,miscellaneous,Export,2787
Albania,2012,miscellaneous,Import,2075
Albania,2012,miscellaneous,Import,72814
Albania,2012,miscellaneous,Import,21638
Albania,2012,miscellaneous,Import,293122
Albania,2012,miscellaneous,Import,4394
Albania,2012,miscellaneous,Import,186666
Albania,2012,miscellaneous,Import,14073
Albania,2012,miscellaneous,Export,90
Albania,2012,miscellaneous,Import,1185
Albania,2012,miscellaneous,Import,29826
Albania,2012,miscellaneous,Import,249210
Albania,2012,miscellaneous,Export,13768
Albania,2012,miscellaneous,Import,170386
Albania,2012,miscellaneous,Export,2612
Albania,2012,miscellaneous,Import,26771
Albania,2012,miscellaneous,Import,1063534
Albania,2012,miscellaneous,Export,2055
Albania,2012,miscellaneous,Import,507506
Albania,2012,miscellaneous,Export,397
Albania,2012,miscellaneous,Import,9059
Albania,2012,miscellaneous,Import,5173
Albania,2012,miscellaneous,Import,2579
Albania,2012,miscellaneous,Import,4790
Albania,2012,miscellaneous,Import,1443
Albania,2012,miscellaneous,Import,2659
Albania,2012,miscellaneous,Import,12731
Albania,2012,miscellaneous,Import,3515
Albania,2012,miscellaneous,Import,2170
Albania,2012,miscellaneous,Import,53149
Albania,2012,miscellaneous,Import,904
Albania,2012,miscellaneous,Import,166
Albania,2012,miscellaneous,Import,947
Albania,2012,miscellaneous,Import,22753
Albania,2012,miscellaneous,Import,42
Albania,2012,miscellaneous,Export,36601
Albania,2012,miscellaneous,Import,6573
Albania,2012,miscellaneous,Import,5931
Albania,2012,miscellaneous,Import,62895
Albania,2012,miscellaneous,Import,22662
Albania,2012,miscellaneous,Import,54359
Albania,2012,miscellaneous,Export,1062
Albania,2012,miscellaneous,Import,6985
Albania,2012,miscellaneous,Import,64689
Albania,2012,miscellaneous,Import,7797
Albania,2012,miscellaneous,Import,51900
Albania,2012,miscellaneous,Import,14779
Albania,2012,miscellaneous,Import,1723
Albania,2012,miscellaneous,Import,477
Albania,2012,miscellaneous,Import,8713
Albania,2012,miscellaneous,Import,10746
Albania,2012,miscellaneous,Import,28053
Albania,2012,miscellaneous,Export,4368
Albania,2012,miscellaneous,Import,3356
Albania,2012,miscellaneous,Import,6439
Albania,2012,miscellaneous,Import,22397
Albania,2012,miscellaneous,Import,11308
Albania,2012,miscellaneous,Import,293
Albania,2012,miscellaneous,Import,14284
Albania,2012,miscellaneous,Import,57859
Albania,2012,miscellaneous,Import,79084
Albania,2012,miscellaneous,Import,4923
Albania,2012,miscellaneous,Import,316889
Albania,2012,miscellaneous,Export,451
Albania,2012,miscellaneous,Import,460746
Albania,2012,miscellaneous,Export,78
Albania,2012,miscellaneous,Import,325633
Albania,2012,miscellaneous,Export,4914
Albania,2012,miscellaneous,Import,15877
Albania,2012,miscellaneous,Import,119327
Albania,2012,miscellaneous,Export,3465
Albania,2012,miscellaneous,Import,29821
Albania,2012,miscellaneous,Import,97593
Albania,2012,miscellaneous,Export,8236
Albania,2012,miscellaneous,Import,1114
Albania,2012,miscellaneous,Import,176968
Albania,2012,miscellaneous,Import,5389778
Albania,2012,miscellaneous,Export,381092
Albania,2012,miscellaneous,Import,33517
Albania,2012,miscellaneous,Import,840752
Albania,2012,miscellaneous,Export,109857
Albania,2012,miscellaneous,Import,237367
Albania,2012,miscellaneous,Import,2172569
Albania,2012,miscellaneous,Export,2208
Albania,2012,miscellaneous,Import,352785
Albania,2012,miscellaneous,Import,1698517
Albania,2012,miscellaneous,Export,27955
Albania,2012,miscellaneous,Import,867029
Albania,2012,miscellaneous,Export,40629
Albania,2012,miscellaneous,Import,11129296
Albania,2012,miscellaneous,Export,249373
Albania,2012,miscellaneous,Import,404462
Albania,2012,miscellaneous,Import,265072
Albania,2012,miscellaneous,Export,4729
Albania,2012,miscellaneous,Import,153039
Albania,2012,miscellaneous,Export,89570
Albania,2012,miscellaneous,Import,386584
Albania,2012,miscellaneous,Export,104642
Albania,2012,miscellaneous,Import,546988
Albania,2012,miscellaneous,Export,265192
Albania,2012,miscellaneous,Import,85030
Albania,2012,miscellaneous,Import,148887
Albania,2012,miscellaneous,Import,721639
Albania,2012,miscellaneous,Export,35934
Albania,2012,miscellaneous,Import,83684
Albania,2012,miscellaneous,Import,120446
Albania,2012,miscellaneous,Import,412369
Albania,2012,miscellaneous,Import,3127693
Albania,2012,miscellaneous,Import,221258
Albania,2012,miscellaneous,Import,7192
Albania,2012,miscellaneous,Import,45252
Albania,2012,miscellaneous,Import,439119
Albania,2012,miscellaneous,Export,88210
Albania,2012,miscellaneous,Import,230957
Albania,2012,miscellaneous,Export,3308
Albania,2012,miscellaneous,Import,126622
Albania,2012,miscellaneous,Import,10055
Albania,2012,miscellaneous,Import,216611
Albania,2012,miscellaneous,Import,5789
Albania,2012,miscellaneous,Import,201022
Albania,2012,miscellaneous,Export,22581
Albania,2012,miscellaneous,Import,313373
Albania,2012,miscellaneous,Export,3290
Albania,2012,miscellaneous,Import,79659
Albania,2012,miscellaneous,Import,11739
Albania,2012,miscellaneous,Import,377140
Albania,2012,miscellaneous,Export,10147
Albania,2012,miscellaneous,Import,516199
Albania,2012,miscellaneous,Import,263115
Albania,2012,miscellaneous,Export,1209
Albania,2012,miscellaneous,Import,77775
Albania,2012,miscellaneous,Export,5186
Albania,2012,miscellaneous,Import,331779
Albania,2012,miscellaneous,Export,3086
Albania,2012,miscellaneous,Import,16690
Albania,2012,miscellaneous,Import,251352
Albania,2012,miscellaneous,Import,234486
Albania,2012,miscellaneous,Export,1540
Albania,2012,miscellaneous,Import,865669
Albania,2012,miscellaneous,Export,30194
Albania,2012,miscellaneous,Import,408552
Albania,2012,miscellaneous,Export,516
Albania,2012,miscellaneous,Import,37665
Albania,2012,miscellaneous,Import,2045652
Albania,2012,miscellaneous,Export,7024
Albania,2012,miscellaneous,Import,3821901
Albania,2012,miscellaneous,Export,25194
Albania,2012,miscellaneous,Import,408601
Albania,2012,miscellaneous,Import,15453
Albania,2012,miscellaneous,Import,12565
Albania,2012,miscellaneous,Import,11255
Albania,2012,miscellaneous,Import,25167
Albania,2012,miscellaneous,Import,6138
Albania,2012,miscellaneous,Import,24043
Albania,2012,miscellaneous,Import,349597
Albania,2012,miscellaneous,Import,425335
Albania,2012,miscellaneous,Export,70186
Albania,2012,miscellaneous,Import,191965
Albania,2012,miscellaneous,Import,59182
Albania,2012,miscellaneous,Import,28076
Albania,2012,miscellaneous,Export,129
Albania,2012,miscellaneous,Import,6041
Albania,2012,miscellaneous,Import,343357
Albania,2012,miscellaneous,Import,104236
