Country or Area,Year,Commodity,Flow,Trade (USD)
Algeria,2008,Textile,Import,25828
Algeria,2008,Textile,Export,2829967
Algeria,2008,Textile,Import,26181
Algeria,2008,Textile,Export,291464
Algeria,2007,Textile,Export,38697
Algeria,2007,Textile,Import,2554
Algeria,2007,Textile,Export,28839
Algeria,2007,Textile,Export,3644
Algeria,2007,Textile,Import,316776
Algeria,2007,Textile,Export,2865118
Algeria,2007,Textile,Import,12172
Algeria,2007,Textile,Export,3104854
Algeria,2007,Textile,Import,64795
Algeria,2007,Textile,Export,4509435
Algeria,2007,Textile,Import,35310
Algeria,2007,Textile,Export,398526
Algeria,2006,Textile,Import,68
Algeria,2006,Textile,Import,178
Algeria,2006,Textile,Export,11186
Algeria,2006,Textile,Import,364925
Algeria,2006,Textile,Export,3348416
Algeria,2006,Textile,Import,1299
Algeria,2006,Textile,Export,4248876
Algeria,2006,Textile,Import,33818
Algeria,2006,Textile,Export,3407571
Algeria,2006,Textile,Import,33843
Algeria,2006,Textile,Export,466538
Algeria,2005,Textile,Import,2264
Algeria,2005,Textile,Export,210123
Algeria,2005,Textile,Import,170760
Algeria,2005,Textile,Export,5847373
Algeria,2005,Textile,Import,4479
Algeria,2005,Textile,Export,3006815
Algeria,2005,Textile,Import,2878
Algeria,2005,Textile,Export,2097810
Algeria,2005,Textile,Import,157388
Algeria,2005,Textile,Export,413391
Algeria,2004,Textile,Import,7
Algeria,2004,Textile,Import,83
Algeria,2004,Textile,Export,8372
Algeria,2004,Textile,Export,145218
Algeria,2004,Textile,Import,93069
Algeria,2004,Textile,Export,8669744
Algeria,2004,Textile,Import,20190
Algeria,2004,Textile,Export,619067
Algeria,2004,Textile,Import,12441
Algeria,2004,Textile,Export,2236727
Algeria,2004,Textile,Import,22709
Algeria,2004,Textile,Export,273834
Algeria,2003,Textile,Export,38824
Algeria,2003,Textile,Export,422033
Algeria,2003,Textile,Import,208287
Algeria,2003,Textile,Export,7091850
Algeria,2003,Textile,Import,1844
Algeria,2003,Textile,Export,456669
Algeria,2003,Textile,Import,13348
Algeria,2003,Textile,Export,1460898
Algeria,2003,Textile,Import,23079
Algeria,2003,Textile,Export,301127
Algeria,2002,Textile,Export,18002
Algeria,2002,Textile,Import,24
Algeria,2002,Textile,Export,5406
Algeria,2002,Textile,Export,245344
Algeria,2002,Textile,Import,110387
Algeria,2002,Textile,Export,4588906
Algeria,2002,Textile,Export,229465
Algeria,2002,Textile,Import,1913
Algeria,2002,Textile,Export,1552664
Algeria,2002,Textile,Import,377
Algeria,2002,Textile,Import,37169
Algeria,2002,Textile,Export,25842
Algeria,2001,Textile,Export,1784983
Algeria,2001,Textile,Export,1528290
Algeria,2001,Textile,Import,43
Algeria,2001,Textile,Export,3392708
Algeria,2001,Textile,Import,4841
Algeria,2001,Textile,Export,5836207
Algeria,2001,Textile,Import,1780
Algeria,2001,Textile,Export,71031
Algeria,2001,Textile,Import,42729
Algeria,2001,Textile,Export,982958
Algeria,2001,Textile,Import,23930
Algeria,2001,Textile,Export,544578
Algeria,2000,Textile,Export,1395085
Algeria,2000,Textile,Import,304
Algeria,2000,Textile,Export,2622557
Algeria,2000,Textile,Import,424
Algeria,2000,Textile,Export,5024006
Algeria,2000,Textile,Import,92210
Algeria,2000,Textile,Export,6037478
Algeria,2000,Textile,Import,2566
Algeria,2000,Textile,Export,32435
Algeria,2000,Textile,Import,17401
Algeria,2000,Textile,Export,655849
Algeria,2000,Textile,Import,10921
Algeria,2000,Textile,Export,595194
Algeria,1999,Textile,Export,2891098
Algeria,1999,Textile,Import,14782
Algeria,1999,Textile,Export,560791
Algeria,1999,Textile,Export,464592
Algeria,1999,Textile,Import,1070
Algeria,1999,Textile,Export,6117588
Algeria,1999,Textile,Import,7159
Algeria,1999,Textile,Import,22064
Algeria,1999,Textile,Export,387617
Algeria,1999,Textile,Import,16900
Algeria,1999,Textile,Export,786973
Algeria,1998,Textile,Export,6226525
Algeria,1998,Textile,Import,16479
Algeria,1998,Textile,Export,368644
Algeria,1998,Textile,Export,42642
Algeria,1998,Textile,Export,3236817
Algeria,1998,Textile,Import,9838
Algeria,1998,Textile,Import,4452
Algeria,1998,Textile,Export,54541
Algeria,1998,Textile,Import,31987
Algeria,1998,Textile,Export,126344
Algeria,1997,Textile,Import,3860
Algeria,1997,Textile,Export,1837694
Algeria,1997,Textile,Export,254886
Algeria,1997,Textile,Export,135770
Algeria,1997,Textile,Import,285
Algeria,1997,Textile,Export,3139584
Algeria,1997,Textile,Import,9803
Algeria,1997,Textile,Export,5842
Algeria,1997,Textile,Import,5286
Algeria,1997,Textile,Export,9535
Algeria,1997,Textile,Import,7159
Algeria,1997,Textile,Export,151269
Algeria,1996,Textile,Import,4570
Algeria,1996,Textile,Export,1935715
Algeria,1996,Textile,Import,2125
Algeria,1996,Textile,Export,425836
Algeria,1996,Textile,Import,3177
Algeria,1996,Textile,Export,187176
Algeria,1996,Textile,Import,77
Algeria,1996,Textile,Export,3015377
Algeria,1996,Textile,Import,1103
Algeria,1996,Textile,Export,35292
Algeria,1996,Textile,Import,634
Algeria,1996,Textile,Export,58649
Algeria,1996,Textile,Import,88676
Algeria,1996,Textile,Export,75130
Algeria,1995,Textile,Import,5238
Algeria,1995,Textile,Export,1594426
Algeria,1995,Textile,Import,22
Algeria,1995,Textile,Export,375015
Algeria,1995,Textile,Import,1933
Algeria,1995,Textile,Export,418875
Algeria,1995,Textile,Export,2838739
Algeria,1995,Textile,Import,4853
Algeria,1995,Textile,Export,1147
Algeria,1995,Textile,Import,15892
Algeria,1995,Textile,Export,784785
Algeria,1995,Textile,Import,5444
Algeria,1995,Textile,Export,487716
Algeria,1994,Textile,Import,2922
Algeria,1994,Textile,Export,69721
Algeria,1994,Textile,Import,5213
Algeria,1994,Textile,Export,458922
Algeria,1994,Textile,Export,166020
Algeria,1994,Textile,Import,677
Algeria,1994,Textile,Export,2823110
Algeria,1994,Textile,Import,3654
Algeria,1994,Textile,Export,27824
Algeria,1994,Textile,Import,521
Algeria,1994,Textile,Export,117825
Algeria,1994,Textile,Import,4878
Algeria,1994,Textile,Export,358202
Algeria,1993,Textile,Import,3874
Algeria,1993,Textile,Import,967
Algeria,1993,Textile,Import,2235
Algeria,1993,Textile,Export,138278
Algeria,1993,Textile,Import,150
Algeria,1993,Textile,Export,3389851
Algeria,1993,Textile,Import,640
Algeria,1993,Textile,Export,31168
Algeria,1993,Textile,Import,39396
Algeria,1993,Textile,Export,688831
Algeria,1993,Textile,Import,12759
Algeria,1993,Textile,Export,369798
Algeria,1992,Textile,Import,12596
Algeria,1992,Textile,Import,539
Algeria,1992,Textile,Import,3714
Algeria,1992,Textile,Export,81599
Algeria,1992,Textile,Import,1174
Algeria,1992,Textile,Export,2339516
Algeria,1992,Textile,Import,930
Algeria,1992,Textile,Export,33795
Algeria,1992,Textile,Import,569
Algeria,1992,Textile,Export,1136141
